season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name
2021,REG,7,Tim Patrick,WR,DEN,6.3925,0.8716786038407716,12.368,31.670593055413292,2,5,40.0,16.0,0,-0.33000000000000007,0.36182751504257027,-0.6918275150425703,00-0033375,Tim,Patrick,T.Patrick
2021,REG,7,Russell Gage,WR,ATL,6.263333333333333,4.241956433629948,12.598333333333334,22.237585314191573,4,6,66.66666666666666,67.0,1,2.1525,2.4383588291173623,-0.2858588291173625,00-0034411,Russell,Gage,R.Gage
2021,REG,7,Byron Pringle,WR,KC,6.194,3.161896432851618,18.44333333333333,33.36046546682343,5,6,83.33333333333334,73.0,0,2.1860000000000044,2.8206957939109314,-0.634695793910927,00-0034297,Byron,Pringle,B.Pringle
2021,REG,7,Terry McLaurin,WR,WAS,6.073333333333333,2.0558888204937786,13.964999999999998,59.87138263665594,7,12,58.333333333333336,122.0,1,5.402857142857142,1.4618250887023225,3.9410320541548196,00-0035659,Terry,McLaurin,T.McLaurin
2021,REG,7,Corey Davis,WR,NYJ,6.035,2.487653075489234,12.205,28.41345594226516,4,6,66.66666666666666,47.0,1,0.7449999999999992,1.2254201645141496,-0.48042016451415037,00-0033871,Corey,Davis,C.Davis
2021,REG,7,Davante Adams,WR,GB,6.025714285714286,3.7801238157328734,7.4399999999999995,28.05580994451328,6,7,85.71428571428571,76.0,1,5.236666666666666,3.809173850029907,1.4274928166367595,00-0031381,Davante,Adams,D.Adams
2021,REG,7,Zach Pascal,WR,IND,5.915,2.7861334340933155,6.078333333333333,19.69647872110607,3,6,50.0,14.0,0,4.003333333333333,5.8070091236736046,-1.8036757903402716,00-0033251,Zachary,Pascal,Z.Pascal
2021,REG,7,Tyler Boyd,WR,CIN,5.822857142857143,3.3613867413891154,5.88714285714286,10.700560864146246,4,7,57.14285714285714,39.0,0,4.459999999999997,3.215689432229169,1.2443105677708282,00-0033009,Tyler,Boyd,T.Boyd
2021,REG,7,Jaylen Waddle,WR,MIA,5.818571428571429,3.43818864755393,6.27,20.79688212612463,7,8,87.5,83.0,0,5.047142857142857,3.32351995663682,1.723622900506037,00-0036613,Jaylen,Waddle,J.Waddle
2021,REG,7,Deebo Samuel,WR,SF,5.707272727272727,2.7264111320790168,7.891818181818182,38.74235729905833,7,11,63.63636363636363,100.0,1,4.467142857142858,4.982327122673561,-0.5151842655307028,00-0035719,Tyshun,Samuel,D.Samuel
2021,REG,7,Darius Slayton,WR,NYG,5.686666666666667,3.031846220703139,14.43,62.58493566575104,5,9,55.55555555555556,63.0,0,3.3939999999999997,3.2183947975311087,0.175605202468891,00-0035535,Darius,Slayton,D.Slayton
2021,REG,7,Allen Lazard,WR,GB,5.5840000000000005,2.536779353954758,8.718333333333332,28.179712330980976,5,6,83.33333333333334,60.0,1,4.778000000000001,4.036948419233227,0.7410515807667748,00-0034521,Allen,Lazard,A.Lazard
2021,REG,7,Dante Pettis,WR,NYG,5.526000000000001,2.6461394411024575,2.7820000000000005,6.703291407643004,5,5,100.0,39.0,1,5.017999999999999,4.768958278099565,0.24904172190043372,00-0034860,Dante,Pettis,D.Pettis
2021,REG,7,Chris Godwin,WR,TB,5.394444444444443,2.385856676581067,11.024545454545457,37.2542393708528,8,11,72.72727272727273,111.0,1,7.012499999999998,4.7814418133840775,2.231058186615921,00-0033921,Rod,Godwin,C.Godwin
2021,REG,7,Mecole Hardman,WR,KC,5.33,4.9569522275322155,3.319999999999999,5.004371288173403,4,5,80.0,28.0,0,4.375,4.314471037811472,0.06052896218852766,00-0035140,Mecole,Hardman,M.Hardman
2021,REG,7,Cooper Kupp,WR,LAR,5.31,2.736865177051209,9.35923076923077,34.24912033779028,10,13,76.92307692307693,156.0,2,6.293000000000001,5.453084927265431,0.8399150727345699,00-0033908,Cooper,Kupp,C.Kupp
2021,REG,7,Calvin Ridley,WR,ATL,5.203,3.1133583264750593,6.562,19.304542245234174,4,10,40.0,26.0,1,2.0774999999999997,1.1632641579325362,0.9142358420674634,00-0034837,Calvin,Ridley,C.Ridley
2021,REG,7,DeAndre Hopkins,WR,ARI,5.087777777777778,2.95147115120288,9.163333333333334,33.88806706114399,7,9,77.77777777777779,53.0,1,0.8728571428571422,1.6622759388998085,-0.7894187960426663,00-0030564,DeAndre,Hopkins,D.Hopkins
2021,REG,7,Freddie Swain,WR,SEA,4.788333333333333,3.128207034190328,9.715,31.044951001278225,4,6,66.66666666666666,39.0,0,6.822500000000001,1.9732600291451945,4.849239970854806,00-0036247,Freddie,Swain,F.Swain
2021,REG,7,Courtland Sutton,WR,DEN,4.788,2.1767623600532993,12.454,31.89081225033289,5,5,100.0,68.0,0,1.1459999999999995,2.186759849537588,-1.0407598495375887,00-0034348,Courtland,Sutton,C.Sutton
2021,REG,7,Marquez Callaway,WR,NO,4.702857142857143,2.594271954950367,10.540000000000003,24.64179553121138,3,7,42.857142857142854,32.0,0,-0.3933333333333356,0.6511251781613577,-1.0444585114946934,00-0036219,Marquez,Callaway,M.Callaway
2021,REG,7,DK Metcalf,WR,SEA,4.4559999999999995,1.282273022596972,15.229999999999999,40.55709416276096,2,5,40.0,96.0,1,31.720000000000006,4.935488712766528,26.784511287233478,00-0035640,DeKaylin,Metcalf,D.Metcalf
2021,REG,7,Mike Evans,WR,TB,4.3549999999999995,1.5701022365813093,11.352999999999998,34.876505283853525,6,10,60.0,76.0,3,1.7183333333333344,1.55327675776748,0.1650565755658544,00-0031408,Mike,Evans,M.Evans
2021,REG,7,Van Jefferson,WR,LAR,4.341428571428572,1.7583912962846557,15.085714285714287,29.725545390570012,4,7,57.14285714285714,43.0,1,2.3499999999999996,2.7153598954222957,-0.3653598954222961,00-0036415,Vanchii,Jefferson,V.Jefferson
2021,REG,7,Jakobi Meyers,WR,NE,4.3185714285714285,3.3049589747755634,8.57,17.86586455417238,5,7,71.42857142857143,44.0,0,2.761999999999999,2.8527212567062468,-0.09072125670624764,00-0034960,Jakobi,Meyers,J.Meyers
2021,REG,7,Jamison Crowder,WR,NYJ,4.2700000000000005,3.7902378169926223,4.703333333333333,10.949443215768438,4,6,66.66666666666666,34.0,0,3.235000000000001,3.6042762331819063,-0.36927623318190506,00-0031941,Jamison,Crowder,J.Crowder
2021,REG,7,Elijah Moore,WR,NYJ,4.178333333333334,1.5820124932521196,10.758333333333335,25.045590346486634,1,6,16.666666666666664,13.0,0,15.68,5.182134419013892,10.497865580986108,00-0036980,Elijah,Moore,E.Moore
2021,REG,7,Christian Kirk,WR,ARI,4.15,2.731434900627813,12.469999999999999,25.62047994740302,4,5,80.0,50.0,1,1.5425000000000004,2.080089406529382,-0.5375894065293814,00-0034775,Christian,Kirk,C.Kirk
2021,REG,7,Jarvis Landry,WR,CLE,3.9575,2.504160058699215,7.455,26.20386643233743,5,8,62.5,37.0,0,2.7780000000000014,3.364330041658923,-0.5863300416589214,00-0031382,Jarvis,Landry,J.Landry
2021,REG,7,Ja'Marr Chase,WR,CIN,3.835,2.114083238167479,11.918,30.946198587453267,8,10,80.0,201.0,1,14.50375,3.226723241730184,11.277026758269816,00-0036900,Ja'Marr,Chase,J.Chase
2021,REG,7,A.J. Brown,WR,TEN,3.7874999999999996,2.224810173360663,13.534444444444444,58.74608150470218,8,9,88.88888888888889,133.0,1,4.457500000000001,4.844407071826502,-0.3869070718265011,00-0035676,Arthur,Brown,A.Brown
2021,REG,7,Tee Higgins,WR,CIN,3.374666666666666,1.0637296921331878,11.465333333333332,44.65621105110096,7,15,46.666666666666664,62.0,0,2.204285714285714,1.0611413589554997,1.1431443553302145,00-0036410,Tamaurice,Higgins,T.Higgins
2021,REG,7,Nelson Agholor,WR,NE,2.4959999999999996,2.85751911333582,20.426,30.41574840669486,2,5,40.0,51.0,1,8.940000000000001,3.9844664110241865,4.955533588975815,00-0031549,Nelson,Agholor,N.Agholor
2021,REG,8,Mecole Hardman,WR,KC,9.121428571428572,5.079212804696435,5.587142857142856,12.354297627696871,5,7,71.42857142857143,63.0,0,13.798000000000002,11.36671108038754,2.431288919612461,00-0035140,Mecole,Hardman,M.Hardman
2021,REG,8,Tyler Johnson,WR,TB,8.755,3.187368158424001,10.425,19.04399451971381,5,6,83.33333333333334,65.0,0,3.8580000000000005,1.9999193297066085,1.858080670293392,00-0036427,Tyler,Johnson,T.Johnson
2021,REG,8,Brandin Cooks,WR,HOU,8.645000000000001,3.577181814519019,9.345,21.661193741549166,6,6,100.0,83.0,1,4.488333333333332,4.048748702132154,0.4395846312011784,00-0031236,Brandin,Cooks,B.Cooks
2021,REG,8,Danny Amendola,WR,HOU,8.217500000000001,2.4544294817496084,5.487999999999998,10.600734015839288,2,5,40.0,3.0,0,0.12499999999999645,0.8580820719142821,-0.7330820719142856,00-0026035,Daniel,Amendola,D.Amendola
2021,REG,8,Stefon Diggs,WR,BUF,8.178571428571429,5.021396807267613,3.1033333333333317,7.599999999999996,5,7,71.42857142857143,40.0,1,5.972000000000001,5.327423729000839,0.6445762709991625,00-0031588,Stefon,Diggs,S.Diggs
2021,REG,8,Elijah Moore,WR,NYJ,8.128333333333332,3.303510535620415,5.611666666666669,17.29060750783136,6,6,100.0,67.0,0,5.554999999999997,5.038878559768553,0.5161214402314442,00-0036980,Elijah,Moore,E.Moore
2021,REG,8,Tyreek Hill,WR,KC,7.676875000000001,3.9936609580693263,10.777777777777777,61.28186499036546,12,18,66.66666666666666,94.0,1,4.911666666666666,5.310765503025169,-0.39909883635850285,00-0033040,Tyreek,Hill,T.Hill
2021,REG,8,A.J. Green,WR,ARI,7.636249999999999,3.0176420205135734,11.613750000000001,35.495702005730664,5,8,62.5,50.0,0,2.194,2.6008418393916033,-0.40684183939160334,00-0027942,Adriel,Green,A.Green
2021,REG,8,Michael Pittman,WR,IND,7.514,2.296922533419119,11.054,32.18799138081649,10,15,66.66666666666666,86.0,2,1.5899999999999999,1.575769822244115,0.014230177755884865,00-0036252,Michael,Pittman,M.Pittman
2021,REG,8,Tyler Lockett,WR,SEA,7.25076923076923,2.9853046751699517,9.504615384615384,70.3284193750356,12,13,92.3076923076923,142.0,0,3.0150000000000006,3.332538802460975,-0.31753880246097443,00-0032211,Tyler,Lockett,T.Lockett
2021,REG,8,Zach Pascal,WR,IND,7.200000000000001,2.0192269369754596,10.4025,16.155145303127366,5,8,62.5,43.0,0,2.0620000000000003,1.9537641431139945,0.10823585688600579,00-0033251,Zachary,Pascal,Z.Pascal
2021,REG,8,Darnell Mooney,WR,CHI,7.1925,2.834257257008734,15.97888888888889,55.14398558226927,6,9,66.66666666666666,64.0,0,3.2016666666666667,1.963583284258463,1.2380833824082036,00-0036309,Darnell,Mooney,D.Mooney
2021,REG,8,Chase Claypool,WR,PIT,6.9,2.0440597200939963,12.182,25.74713615420383,4,5,80.0,45.0,0,4.022499999999999,2.903647815625604,1.1188521843743953,00-0036326,Chase,Claypool,C.Claypool
2021,REG,8,Christian Kirk,WR,ARI,6.81,3.507273172890848,11.795,27.03724928366762,4,6,66.66666666666666,46.0,0,2.4625000000000004,3.344585108384095,-0.8820851083840946,00-0034775,Christian,Kirk,C.Kirk
2021,REG,8,Amari Cooper,WR,DAL,6.756923076923076,1.4758327504193998,13.119230769230768,41.4812112367749,8,13,61.53846153846154,122.0,1,4.61875,3.1855475601414582,1.4332024398585421,00-0031544,Amari,Cooper,A.Cooper
2021,REG,8,Marquez Callaway,WR,NO,6.74,1.5174083069377375,10.608,27.032261352632386,3,5,60.0,30.0,0,0.3466666666666652,1.6621860447048675,-1.3155193780382024,00-0036219,Marquez,Callaway,M.Callaway
2021,REG,8,Sterling Shepard,WR,NYG,6.691428571428572,3.2316387661776864,3.064285714285714,15.199829931972792,4,7,57.14285714285714,25.0,0,3.5774999999999997,2.688387104062448,0.8891128959375516,00-0032385,Sterling,Shepard,S.Shepard
2021,REG,8,Keelan Cole,WR,NYJ,6.667999999999999,1.9319781863661725,7.386000000000001,18.964720382067476,3,5,60.0,25.0,0,1.2033333333333331,0.9302402741105501,0.27309305922278304,00-0033681,Keelan,Cole,K.Cole
2021,REG,8,D.J. Moore,WR,CAR,6.637142857142856,3.392914644524771,9.060000000000002,50.273982104460025,4,8,50.0,59.0,0,4.502499999999998,6.814304815793093,-2.3118048157930957,00-0034827,Denniston,Moore,Dj.Moore
2021,REG,8,Kendrick Bourne,WR,NE,6.528571428571428,3.211598172071714,8.659999999999998,18.982307812744637,4,7,57.14285714285714,38.0,0,2.745000000000001,3.167425192370729,-0.42242519237072784,00-0033307,Kendrick,Bourne,K.Bourne
2021,REG,8,Gabriel Davis,WR,BUF,6.447500000000001,4.910595994473033,7.501999999999998,15.31020408163265,4,5,80.0,29.0,1,3.995000000000001,3.942695772459956,0.052304227540044934,00-0036196,Gabriel,Davis,G.Davis
2021,REG,8,Cooper Kupp,WR,LAR,6.44,3.0180421324371456,9.607777777777779,37.1881988646138,7,9,77.77777777777779,115.0,1,6.664285714285714,4.022720792474628,2.641564921811086,00-0033908,Cooper,Kupp,C.Kupp
2021,REG,8,DeAndre Carter,WR,WAS,6.31,3.0154663182257497,15.911666666666667,29.917583278493314,3,6,50.0,51.0,1,3.676666666666667,5.2887751016088105,-1.6121084349421433,00-0031763,DeAndre,Carter,D.Carter
2021,REG,8,Tajae Sharpe,WR,ATL,6.211666666666666,1.8292249692151383,13.180000000000001,41.33605143484398,5,6,83.33333333333334,58.0,0,1.9839999999999989,2.584114534490459,-0.6001145344904601,00-0032778,Tajae,Sharpe,T.Sharpe
2021,REG,8,Juwann Winfree,WR,GB,6.1933333333333325,3.7382532420230334,4.788333333333335,14.504972989347204,4,6,66.66666666666666,30.0,0,3.1324999999999994,2.940805057671284,0.19169494232871553,00-0035593,Juwann,Winfree,J.Winfree
2021,REG,8,Cole Beasley,WR,BUF,6.137692307692307,3.7087643637499115,6.207692307692308,32.93877551020408,10,13,76.92307692307693,110.0,0,4.368,4.982398202928477,-0.6143982029284762,00-0029000,Cole,Beasley,C.Beasley
2021,REG,8,Amon-Ra St. Brown,WR,DET,6.1275,2.0532999319788794,7.584000000000001,18.507491824881647,3,5,60.0,46.0,0,8.376666666666665,3.7914266556065286,4.585240011060137,00-0036963,Amon-Ra,St. Brown,A.St. Brown
2021,REG,8,Adam Thielen,WR,MIN,6.104444444444444,3.5588198282894163,8.54,47.27518759995079,6,9,66.66666666666666,78.0,1,6.146666666666666,6.755787958213875,-0.6091212915472095,00-0030035,Adam,Thielen,A.Thielen
2021,REG,8,Jamal Agnew,WR,JAX,6.053636363636364,4.08719708527376,6.935833333333335,27.29478896795987,6,12,50.0,38.0,1,4.511666666666668,4.511262856862913,0.00040380980375420705,00-0033572,Jamal,Agnew,J.Agnew
2021,REG,8,Jarvis Landry,WR,CLE,5.934,2.2155636925404893,11.086,53.73727581192438,5,10,50.0,65.0,0,5.7120000000000015,5.051146215021072,0.6608537849789293,00-0031382,Jarvis,Landry,J.Landry
2021,REG,8,CeeDee Lamb,WR,DAL,5.887500000000001,3.62039711870172,13.436250000000003,26.143743159430873,6,8,75.0,112.0,0,2.6633333333333304,2.2383891115988868,0.4249442217344437,00-0036358,Cedarian,Lamb,C.Lamb
2021,REG,8,Deonte Harris,WR,NO,5.881428571428572,3.8435231746434844,3.825714285714285,13.648641761378116,3,7,42.857142857142854,35.0,0,4.340000000000001,3.944972189067812,0.39502781093218875,00-0035215,Deonte,Harris,D.Harris
2021,REG,8,Jamison Crowder,WR,NYJ,5.864999999999999,3.0004510468536174,5.367777777777778,24.808709495198478,8,9,88.88888888888889,84.0,0,4.644999999999999,3.639873024362898,1.0051269756371006,00-0031941,Jamison,Crowder,J.Crowder
2021,REG,8,DeVante Parker,WR,MIA,5.845454545454545,2.008388252128725,7.707272727272727,34.177215189873415,8,11,72.72727272727273,85.0,0,3.992499999999999,2.8187706839173927,1.1737293160826061,00-0031547,DeVante,Parker,D.Parker
2021,REG,8,Marvin Jones,WR,JAX,5.61125,3.3495647820954124,8.95,23.480798871872235,5,8,62.5,35.0,0,2.5700000000000016,3.8306673280418635,-1.2606673280418619,00-0029293,Marvin,Jones,M.Jones
2021,REG,8,Deebo Samuel,WR,SF,5.606249999999999,3.32405931324415,9.922222222222222,35.5861959034032,6,9,66.66666666666666,171.0,0,15.665,4.345269875193632,11.319730124806366,00-0035719,Tyshun,Samuel,D.Samuel
2021,REG,8,Jakobi Meyers,WR,NE,5.545555555555556,2.1860334359808102,9.472222222222221,26.694848911852205,4,9,44.44444444444444,36.0,0,2.4750000000000005,3.6190842578700995,-1.144084257870099,00-0034960,Jakobi,Meyers,J.Meyers
2021,REG,8,Jaylen Waddle,WR,MIA,5.473333333333334,1.3726983682184715,8.952727272727271,39.70007256308957,4,11,36.36363636363637,29.0,0,2.960000000000001,4.092273817992222,-1.1322738179922212,00-0036613,Jaylen,Waddle,J.Waddle
2021,REG,8,Keenan Allen,WR,LAC,5.366,3.1432451985587275,9.276363636363637,32.94375928197844,6,11,54.54545454545454,77.0,1,5.059999999999999,4.034046698602499,1.0259533013974993,00-0030279,Keenan,Allen,K.Allen
2021,REG,8,A.J. Brown,WR,TEN,5.273999999999999,3.0380459593134295,9.877272727272727,45.331275033377835,10,11,90.9090909090909,155.0,1,5.927,2.41454944278067,3.5124505572193296,00-0035676,Arthur,Brown,A.Brown
2021,REG,8,Randall Cobb,WR,GB,5.246,1.6138992771938565,5.404,13.641641843792598,3,5,60.0,15.0,2,1.073333333333333,0.2776492048690595,0.7956841284642735,00-0028002,Randall,Cobb,R.Cobb
2021,REG,8,Kadarius Toney,WR,NYG,5.220000000000001,1.8121517942805376,2.3660000000000005,8.38293650793651,4,5,80.0,26.0,0,5.015,4.586219994703299,0.4287800052967006,00-0036913,Kadarius,Toney,K.Toney
2021,REG,8,Tyler Boyd,WR,CIN,5.19125,2.570011240484153,10.572500000000002,34.44231787270432,5,8,62.5,69.0,1,5.678,7.671361870802107,-1.993361870802107,00-0033009,Tyler,Boyd,T.Boyd
2021,REG,8,Mike Williams,WR,LAC,5.077999999999999,2.2677547669508296,13.046000000000003,21.05959837282883,2,5,40.0,19.0,0,2.2049999999999983,1.653568546954176,0.5514314530458222,00-0033536,Michael,Williams,M.Williams
2021,REG,8,Van Jefferson,WR,LAR,5.071666666666666,1.9479457280996204,15.163333333333334,39.127816961981765,3,6,50.0,88.0,0,5.256666666666665,6.227670840809755,-0.9710041741430899,00-0036415,Vanchii,Jefferson,V.Jefferson
2021,REG,8,Chris Godwin,WR,TB,4.9425,3.4802252393390822,5.875833333333333,21.46749885827371,8,12,66.66666666666666,140.0,1,13.103750000000002,8.479987213741452,4.623762786258549,00-0033921,Rod,Godwin,C.Godwin
2021,REG,8,Nelson Agholor,WR,NE,4.941666666666666,2.527675678614473,21.241666666666667,39.90919054329107,3,6,50.0,60.0,0,3.986666666666666,3.557210581964758,0.42945608470190777,00-0031549,Nelson,Agholor,N.Agholor
2021,REG,8,Terry McLaurin,WR,WAS,4.829999999999999,3.058127329497463,9.684285714285716,21.24345836858764,3,7,42.857142857142854,23.0,0,0.5800000000000006,1.3624909351810477,-0.7824909351810471,00-0035659,Terry,McLaurin,T.McLaurin
2021,REG,8,DK Metcalf,WR,SEA,4.371666666666667,1.8472561109881591,6.185000000000001,21.122431555580864,6,6,100.0,43.0,2,1.0449999999999993,0.8188996980578539,0.22610030194214537,00-0035640,DeKaylin,Metcalf,D.Metcalf
2021,REG,8,Robert Woods,WR,LAR,4.297777777777778,4.6639409469782604,5.061111111111111,19.58971271288491,3,9,33.33333333333333,35.0,1,7.62,5.291071818191995,2.3289281818080054,00-0030431,Robert,Woods,R.Woods
2021,REG,8,T.Y. Hilton,WR,IND,4.077999999999999,2.7629126135781643,18.412,17.871216974355985,2,5,40.0,16.0,0,3.1800000000000033,3.8956215499015343,-0.715621549901531,00-0029608,Eugene,Hilton,T.Hilton
2021,REG,8,Tee Higgins,WR,CIN,3.8716666666666666,2.3420626819228616,16.674999999999997,40.74194730626704,4,6,66.66666666666666,97.0,0,6.390000000000002,3.614530521892675,2.7754694781073272,00-0036410,Tamaurice,Higgins,T.Higgins
2021,REG,8,Diontae Johnson,WR,PIT,3.868461538461539,2.4436776818214643,8.226923076923077,45.20860633216384,6,13,46.15384615384615,98.0,0,9.116666666666667,7.134546554575482,1.9821201120911853,00-0035216,Diontae,Johnson,D.Johnson
2021,REG,8,Brandon Aiyuk,WR,SF,3.2342857142857144,2.325243442979997,9.43142857142857,26.309077867219248,4,7,57.14285714285714,45.0,0,5.827500000000001,3.4027308247682413,2.4247691752317593,00-0036261,Brandon,Aiyuk,B.Aiyuk
2021,REG,8,Ja'Marr Chase,WR,CIN,3.1544444444444446,2.871073803491848,5.674444444444444,20.79651423219449,3,9,33.33333333333333,32.0,1,7.313333333333333,3.4775567795410702,3.8357765537922623,00-0036900,Ja'Marr,Chase,J.Chase
2021,REG,8,Marcus Johnson,WR,TEN,3.048,1.539206500927719,13.66,28.496328437917224,1,5,20.0,8.0,0,9.579999999999998,5.9977285436198144,3.582271456380184,00-0032980,Marcus,Johnson,M.Johnson
2021,REG,9,Danny Amendola,WR,HOU,8.77142857142857,4.74720639741637,12.939999999999998,27.720651242502143,3,7,42.857142857142854,49.0,0,11.74,2.7078178942443096,9.032182105755691,00-0026035,Daniel,Amendola,D.Amendola
2021,REG,9,Tee Higgins,WR,CIN,8.59,1.2384449969499522,16.441249999999997,35.92439843771337,6,8,75.0,78.0,0,1.866666666666669,2.3670735907836415,-0.5004069241169726,00-0036410,Tamaurice,Higgins,T.Higgins
2021,REG,9,Allen Robinson,WR,CHI,8.423333333333332,3.0739057272385004,14.668333333333335,19.33945679880461,4,6,66.66666666666666,68.0,0,3.8999999999999995,2.7467989155746295,1.15320108442537,00-0031428,Allen,Robinson,A.Robinson
2021,REG,9,Mecole Hardman,WR,KC,8.41,3.210704554758884,7.171666666666666,13.381223372827064,3,6,50.0,20.0,0,8.703333333333333,9.459035242111591,-0.7557019087782582,00-0035140,Mecole,Hardman,M.Hardman
2021,REG,9,Cole Beasley,WR,BUF,8.285,4.215367283073243,5.510000000000001,23.145071982281294,8,11,72.72727272727273,33.0,0,1.7437499999999995,3.5324457996933623,-1.7886957996933628,00-0029000,Cole,Beasley,C.Beasley
2021,REG,9,Marquise Brown,WR,BAL,8.064166666666667,4.29210592321231,7.770833333333333,26.696249642141424,9,12,75.0,116.0,0,8.432222222222222,6.0113631893226005,2.420859032899622,00-0035662,Marquise,Brown,M.Brown
2021,REG,9,Tim Patrick,WR,DEN,7.797999999999999,3.0623232901194615,16.769999999999996,47.98832484404509,4,5,80.0,85.0,1,6.777500000000003,2.994621045853023,3.7828789541469803,00-0033375,Tim,Patrick,T.Patrick
2021,REG,9,Darnell Mooney,WR,CHI,7.740000000000001,2.545348873374891,17.919999999999998,23.626615100641644,3,6,50.0,41.0,1,0.46666666666666856,0.9625488428479135,-0.49588217618124497,00-0036309,Darnell,Mooney,D.Mooney
2021,REG,9,Rondale Moore,WR,ARI,7.7299999999999995,4.972155296420397,-1.2980000000000018,-5.589527172508837,5,5,100.0,25.0,0,6.298000000000002,4.931509374366874,1.3664906256331282,00-0036936,Rondale,Moore,R.Moore
2021,REG,9,A.J. Brown,WR,TEN,7.47,2.342991613081206,8.541818181818183,83.78065091395453,5,11,45.45454545454545,42.0,0,2.682000000000002,3.244949218822768,-0.5629492188227658,00-0035676,Arthur,Brown,A.Brown
2021,REG,9,Kenny Stills,WR,NO,7.442,0.8623744873614638,19.919999999999998,29.05399492430209,2,5,40.0,30.0,1,2.3900000000000006,4.052375786048287,-1.6623757860482868,00-0030085,Kenneth,Stills,K.Stills
2021,REG,9,Robert Woods,WR,LAR,7.3775,4.957614870629433,8.192000000000002,32.18860510805501,7,10,70.0,98.0,0,5.497142857142856,5.440368958857257,0.05677389828559942,00-0030431,Robert,Woods,R.Woods
2021,REG,9,DeVonta Smith,WR,PHI,7.359999999999999,2.3209787821827708,19.505,55.7046979865772,5,6,83.33333333333334,116.0,1,2.7840000000000003,2.3265166278058387,0.4574833721941616,00-0036912,DeVonta,Smith,D.Smith
2021,REG,9,Cooper Kupp,WR,LAR,7.32375,4.097285755556436,3.9600000000000004,20.2278978388998,11,13,84.61538461538461,95.0,0,6.4409090909090905,5.527050282878918,0.9138588080301728,00-0033908,Cooper,Kupp,C.Kupp
2021,REG,9,Jerry Jeudy,WR,DEN,7.2299999999999995,5.1329915902064815,5.148750000000001,23.573513420706234,6,8,75.0,69.0,0,10.084999999999999,10.227639856057294,-0.14263985605729523,00-0036407,Jerry,Jeudy,J.Jeudy
2021,REG,9,CeeDee Lamb,WR,DAL,7.118888888888888,2.2887385236248403,24.14888888888889,44.22063521129626,2,9,22.22222222222222,23.0,0,-0.45000000000000284,0.6193363858889569,-1.0693363858889597,00-0036358,Cedarian,Lamb,C.Lamb
2021,REG,9,Malik Turner,WR,DAL,7.068571428571429,2.9227014142153367,11.185714285714285,15.93114814136605,5,7,71.42857142857143,33.0,2,-0.2039999999999992,0.4040428772176625,-0.6080428772176617,00-0034867,Malik,Turner,M.Turner
2021,REG,9,Justin Jefferson,WR,MIN,6.936,2.946971348207474,16.014,34.861546499477534,3,5,60.0,69.0,1,4.326666666666668,3.760239989874833,0.5664266767918349,00-0036322,Justin,Jefferson,J.Jefferson
2021,REG,9,Brandin Cooks,WR,HOU,6.736428571428571,3.4797546893542446,10.710000000000003,45.88688946015426,6,14,42.857142857142854,47.0,0,2.1916666666666678,2.656890617266413,-0.4652239505997451,00-0031236,Brandin,Cooks,B.Cooks
2021,REG,9,Jamison Crowder,WR,NYJ,6.724999999999999,6.274021002077612,4.338571428571429,6.964957343362994,5,7,71.42857142857143,38.0,0,4.104,5.3864169903033146,-1.2824169903033145,00-0031941,Jamison,Crowder,J.Crowder
2021,REG,9,Jarvis Landry,WR,CLE,6.595000000000001,3.809117290661297,7.064,15.593130546112754,3,5,60.0,11.0,0,3.866666666666665,4.257188634111799,-0.3905219674451339,00-0031382,Jarvis,Landry,J.Landry
2021,REG,9,Marquez Callaway,WR,NO,6.56,1.674086030041531,13.66833333333333,23.922872728333473,3,6,50.0,25.0,1,0.30333333333333695,0.7352021020014945,-0.43186876866815754,00-0036219,Marquez,Callaway,M.Callaway
2021,REG,9,Jaylen Waddle,WR,MIA,6.517,2.777015213336366,9.745000000000001,26.122503685833,8,10,80.0,83.0,0,3.088749999999999,4.444589329321417,-1.3558393293214177,00-0036613,Jaylen,Waddle,J.Waddle
2021,REG,9,Rashod Bateman,WR,BAL,6.39875,2.276605544224524,13.333750000000002,30.538219295734326,5,8,62.5,52.0,0,2.9579999999999997,3.2570939253138476,-0.2990939253138478,00-0036550,Rashod,Bateman,R.Bateman
2021,REG,9,Christian Kirk,WR,ARI,6.266666666666667,2.8595656549426898,8.966666666666669,46.33537163035055,6,6,100.0,91.0,0,6.199999999999998,6.558111198171446,-0.3581111981714473,00-0034775,Christian,Kirk,C.Kirk
2021,REG,9,Keenan Allen,WR,LAC,6.233,3.3469752884682933,6.0323076923076915,38.02181818181818,12,13,92.3076923076923,104.0,0,3.4825000000000017,4.204623480754314,-0.7221234807543127,00-0030279,Keenan,Allen,K.Allen
2021,REG,9,Emmanuel Sanders,WR,BUF,6.21125,3.1507947959905733,12.673749999999998,38.717684347195174,4,8,50.0,65.0,0,1.5800000000000027,2.1837489727415935,-0.6037489727415908,00-0027685,Emmanuel,Sanders,E.Sanders
