season,season_type,week,player_id,player_name,position,position_group,recent_team,mfl_id,sportradar_id,fantasypros_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,player_display_name,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,game_type,team,opponent,pfr_player_name,pfr_player_id,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_rat
2021,REG,2,00-0035229,T.Hockenson,TE,TE,DET,14138,bd1120b6-38b3-4225-a4b0-20660a149d0d,18290.0,40912.0,5844.0,,4036133.0,31840.0,,2251097.0,HockTJ00,tj-hockenson-1,13610.0,14051.0,247.0,31840.0,923915.0,20805.0,923915.0,T.J. Hockenson,tj hockenson,8,9,66.0,1,0.0,0.0,73.0,27.0,4.0,5.591796,0,0.9041096,0.25714287,0.30416667,0.59863096,T.J. Hockenson,DET,5.085,3.5069425630112234,8.497777777777777,31.22269850989998,88.88888888888889,66.0,1.0,3.2825000000000015,4.292011131465403,-1.009511131465401,00-0035229,Thomas,Hockenson,T.Hockenson,REG,DET,GB,T.J. Hockenson,HockTJ00,0.0,0.0,0.0,134.3
2021,REG,2,00-0031610,D.Waller,TE,TE,LV,12263,14c97c9f-26e8-4944-9299-f90de6aeada3,14104.0,9637.0,2505.0,,2576925.0,28592.0,,1850793.0,WallDa01,darren-waller-1,10215.0,10433.0,,28592.0,600191.0,16964.0,600191.0,Darren Waller,darren waller,5,7,65.0,0,0.0,0.0,66.0,15.0,3.0,2.962251,0,0.9848485,0.1891892,0.21782178,0.43625903,Darren Waller,LV,7.418000000000001,1.7063628743121662,9.525714285714287,21.665529453812912,71.42857142857143,65.0,0.0,3.6079999999999997,3.040768636743519,0.5672313632564805,00-0031610,Darren,Waller,D.Waller,REG,LV,PIT,Darren Waller,WallDa01,0.0,0.0,0.0,100.3
2021,REG,2,00-0030181,J.Doyle,TE,TE,IND,11516,bd413539-9351-454e-9d61-4e8635d7e9f5,11987.0,8520.0,1706.0,jackdoyle/2540232,16504.0,27299.0,,2041264.0,DoylJa00,,9081.0,9075.0,,27299.0,477386.0,15602.0,477386.0,Jack Doyle,jack doyle,5,8,64.0,0,0.0,0.0,44.0,46.0,3.0,-3.1884205,1,1.4545455,0.22857143,0.15602838,0.452077,Jack Doyle,IND,5.40875,3.9156959549330743,5.99375,16.127947260435242,62.5,64.0,0.0,8.814,7.347326005311925,1.4666739946880751,00-0030181,John,Doyle,J.Doyle,REG,IND,LA,Jack Doyle,DoylJa00,0.0,0.0,0.0,47.9
2021,REG,2,00-0034753,M.Andrews,TE,TE,BAL,13671,0618f387-9b72-4270-8b8f-dec4cccc9e4a,17269.0,47436.0,5012.0,,3116365.0,31056.0,,2131121.0,AndrMa00,mark-andrews-1,12559.0,13182.0,366.0,31056.0,820699.0,19803.0,820699.0,Mark Andrews,mark andrews,5,5,57.0,0,0.0,0.0,30.0,27.0,2.0,2.8605402,0,1.9,0.2,0.12145749,0.38502026,Mark Andrews,BAL,6.7775,4.737707390040707,6.913999999999997,14.228094003374897,100.0,57.0,0.0,4.486000000000002,4.267669190010556,0.2183308099894461,00-0034753,Mark,Andrews,M.Andrews,REG,BAL,KC,Mark Andrews,AndrMa00,0.0,0.0,0.0,114.2
2021,REG,2,00-0034011,D.Arnold,TE,TE,CAR,13880,d479a777-b53b-4bbf-a8e4-0c1675ac48df,17143.0,51842.0,4741.0,,4212989.0,30891.0,,2835170.0,ArnoDa00,,12276.0,12972.0,,30891.0,1053627.0,19659.0,1053627.0,Dan Arnold,dan arnold,3,4,55.0,0,0.0,0.0,47.0,18.0,2.0,3.3938732,0,1.1702127,0.11111111,0.17870723,0.29176173,,,,,,,,,,,,,,,,,REG,CAR,NO,Dan Arnold,ArnoDa00,0.0,0.0,0.0,116.7
2021,REG,2,00-0033757,R.Tonyan,TE,TE,GB,13427,7c9c7800-69d0-459b-812b-a07ac48e9f2a,16502.0,12193.0,4602.0,,2975674.0,30777.0,,2820026.0,TonyRo00,,12389.0,12868.0,,30777.0,660151.0,19491.0,660151.0,Robert Tonyan,robert tonyan,3,3,52.0,1,0.0,0.0,15.0,37.0,3.0,6.2236214,0,3.4666667,0.11111111,0.058139537,0.20736434,,,,,,,,,,,,,,,,,REG,GB,DET,Robert Tonyan,TonyRo00,0.0,0.0,0.0,158.3
2021,REG,2,00-0036232,H.Bryant,TE,TE,CLE,14875,f58a5899-8b78-46e8-a29a-ba6273b7d872,19389.0,26394.0,6850.0,,4040774.0,32785.0,,2241240.0,BryaHa00,harrison-bryant-1,14576.0,,752.0,32785.0,0.0,21783.0,916467.0,Harrison Bryant,harrison bryant,4,4,49.0,0,0.0,0.0,38.0,11.0,2.0,3.1017375,0,1.2894737,0.1904762,0.29007635,0.4887677,,,,,,,,,,,,,,,,,REG,CLE,HOU,Harrison Bryant,BryaHa00,0.0,0.0,0.0,117.7
2021,REG,2,00-0031260,L.Thomas,TE,TE,WAS,11647,b24625a0-d402-4d59-a778-aa4b073bfe5e,12095.0,8755.0,2251.0,loganthomas/2543767,16813.0,27648.0,,1691193.0,ThomLo00,logan-thomas-1,9323.0,9354.0,,27648.0,507528.0,16656.0,507528.0,Logan Thomas,logan thomas,5,7,45.0,0,0.0,0.0,74.0,11.0,1.0,-1.048761,0,0.6081081,0.1590909,0.21449275,0.38878128,Logan Thomas,WAS,5.101666666666667,2.278188688062025,9.574285714285711,19.757672238436367,71.42857142857143,45.0,0.0,2.236000000000003,1.8396796850739066,0.3963203149260963,00-0031260,Logan,Thomas,L.Thomas,REG,WAS,NYG,Logan Thomas,ThomLo00,0.0,0.0,0.0,88.4
2021,REG,2,00-0031585,M.Pruitt,TE,TE,TEN,12309,f22b34cf-6ecf-4522-9c77-1da275dfda7d,13964.0,9576.0,2446.0,,2508256.0,28531.0,,1760327.0,PruiMy00,,10251.0,10522.0,,28531.0,552586.0,16903.0,552586.0,MyCole Pruitt,mycole pruitt,3,3,43.0,0,0.0,0.0,27.0,16.0,2.0,5.61576,0,1.5925926,0.07692308,0.06650246,0.16193634,,,,,,,,,,,,,,,,,REG,TEN,SEA,MyCole Pruitt,PruiMy00,0.0,0.0,0.0,118.7
2021,REG,2,00-0033090,H.Henry,TE,TE,NE,12676,705899da-3c20-4bc3-b5d0-2e6e40655131,15561.0,10669.0,3214.0,,3046439.0,29269.0,,2079848.0,HenrHu00,hunter-henry-1,10735.0,11299.0,212.0,29269.0,744425.0,17975.0,744425.0,Hunter Henry,hunter henry,2,4,42.0,0,0.0,0.0,38.0,22.0,2.0,1.6522554,0,1.1052631,0.14285715,0.29007635,0.41733915,,,,,,,,,,,,,,,,,REG,NE,NYJ,Hunter Henry,HenrHu00,0.0,0.0,0.0,87.5
2021,REG,2,00-0034829,M.Gesicki,TE,TE,MIA,13672,1012cbe0-7eba-4169-bfca-183a0204e1a7,17272.0,47153.0,4993.0,,3116164.0,31012.0,,2139298.0,GesiMi00,mike-gesicki-1,12764.0,13104.0,330.0,31012.0,836152.0,19853.0,836152.0,Mike Gesicki,mike gesicki,3,6,41.0,0,0.0,0.0,64.0,7.0,3.0,-1.2697042,0,0.640625,0.14285715,0.3018868,0.42560646,Mike Gesicki,MIA,10.092,2.3815735152939195,10.533333333333333,30.155549193625347,50.0,41.0,0.0,2.7900000000000005,3.983363279526808,-1.1933632795268077,00-0034829,Michael,Gesicki,M.Gesicki,REG,MIA,BUF,Mike Gesicki,GesiMi00,0.0,0.0,0.0,32.6
2021,REG,2,00-0032392,A.Hooper,TE,TE,CLE,12677,90c2a93f-d837-4e1b-b57c-56648903a8db,15581.0,10715.0,3202.0,,3043275.0,29315.0,,2067004.0,HoopAu00,austin-hooper-1,10748.0,11301.0,384.0,29315.0,739424.0,17963.0,739424.0,Austin Hooper,austin hooper,5,5,40.0,0,0.0,0.0,17.0,23.0,2.0,3.2476816,0,2.3529413,0.23809524,0.129771,0.44798255,Austin Hooper,CLE,5.680000000000001,4.163451134311289,3.1960000000000006,14.2869915064819,100.0,40.0,0.0,4.803999999999999,6.490057026089152,-1.686057026089153,00-0032392,Austin,Hooper,A.Hooper,REG,CLE,HOU,Austin Hooper,HoopAu00,0.0,0.0,0.0,100.0
2021,REG,2,00-0027656,R.Gronkowski,TE,TE,TB,9902,2142a164-48ad-47d6-bb27-0bc58c6b2e62,9721.0,5567.0,515.0,robgronkowski/497240,13229.0,24017.0,,1244303.0,GronRo00,rob-gronkowski-1,6443.0,5729.0,,24017.0,381091.0,10974.0,381091.0,Rob Gronkowski,rob gronkowski,4,5,39.0,2,0.0,0.0,47.0,12.0,2.0,4.900297,0,0.82978725,0.14285715,0.13428572,0.3082857,Rob Gronkowski,TB,2.3825,3.0464352968964414,8.870000000000001,12.806814900375402,80.0,39.0,2.0,3.6174999999999997,2.5979225755568223,1.0195774244431774,00-0027656,Robert,Gronkowski,R.Gronkowski,REG,TB,ATL,Rob Gronkowski,GronRo00,1.0,0.0,0.0,138.7
2021,REG,2,00-0033658,B.Jarwin,TE,TE,DAL,13722,43e8a6ac-d451-4dbd-b145-797764f91494,16638.0,12320.0,4571.0,,2991767.0,30784.0,,2819999.0,JarwBl00,,12179.0,12507.0,,30784.0,711965.0,19457.0,711965.0,Blake Jarwin,blake jarwin,3,4,37.0,0,0.0,0.0,34.0,13.0,1.0,1.6144575,0,1.0882353,0.14814815,0.24817519,0.39594486,,,,,,,,,,,,,,,,,REG,DAL,LAC,Blake Jarwin,JarwBl00,0.0,0.0,0.0,103.1
2021,REG,2,00-0036894,P.Freiermuth,TE,TE,PIT,15331,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,20163.0,84085.0,7600.0,,4361411.0,33443.0,,2961270.0,FreiPa00,pat-freiermuth-1,15267.0,,1053.0,33443.0,0.0,,1116662.0,Pat Freiermuth,pat freiermuth,4,4,36.0,0,0.0,0.0,22.0,14.0,2.0,4.649349,0,1.6363636,0.1,0.05670103,0.18969072,,,,,,,,,,,,,,,,,REG,PIT,LV,Pat Freiermuth,FreiPa00,0.0,0.0,0.0,104.2
2021,REG,2,00-0034981,F.Moreau,TE,TE,LV,14239,9c3a67fd-5c6e-4689-9e08-9ff6d4db6c9a,18397.0,47043.0,5985.0,,3843945.0,31969.0,,2180634.0,MoreFo00,foster-moreau-1,13822.0,14154.0,179.0,31969.0,865573.0,20884.0,865573.0,Foster Moreau,foster moreau,2,3,34.0,1,0.0,0.0,35.0,4.0,2.0,2.6840293,0,0.9714286,0.08108108,0.11551155,0.2024797,,,,,,,,,,,,,,,,,REG,LV,PIT,Foster Moreau,MoreFo00,0.0,0.0,0.0,144.4
2021,REG,2,00-0035644,N.Fant,TE,TE,DEN,14137,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,17527.0,42388.0,5857.0,,4036131.0,31852.0,,2251095.0,FantNo00,noah-fant-1,13426.0,14050.0,243.0,31852.0,923911.0,20753.0,923911.0,Noah Fant,noah fant,4,6,33.0,1,0.0,0.0,24.0,15.0,1.0,1.4556448,0,1.375,0.1764706,0.06169666,0.30789354,Noah Fant,DEN,5.217499999999999,3.990709171149463,4.116666666666668,6.660015638903122,66.66666666666666,33.0,1.0,3.969999999999999,3.344724631540828,0.625275368459171,00-0035644,Noah,Fant,N.Fant,REG,DEN,JAX,Noah Fant,FantNo00,0.0,0.0,0.0,120.1
2021,REG,2,00-0027061,J.Cook,TE,TE,LAC,9474,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,9265.0,5012.0,367.0,jaredcook/71265,12537.0,9353.0,6126.0,584314.0,CookJa02,jared-cook-2,5981.0,5165.0,,9353.0,296480.0,8534.0,296480.0,Jared Cook,jared cook,3,5,28.0,0,0.0,0.0,34.0,17.0,1.0,1.2792331,0,0.8235294,0.125,0.13127413,0.27939188,Jared Cook,LAC,4.373333333333333,2.867930417522436,6.942000000000002,13.184183537812896,60.0,28.0,0.0,5.883333333333333,5.55432303028374,0.3290103030495928,00-0027061,Jared,Cook,J.Cook,REG,LAC,DAL,Jared Cook,CookJa02,0.0,1.0,0.2,75.4
2021,REG,2,00-0033858,J.Smith,TE,TE,NE,13193,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,16460.0,11855.0,4144.0,,3054212.0,30213.0,,2081506.0,SmitJo01,jonnu-smith-1,11807.0,12344.0,84.0,30213.0,743749.0,18990.0,743749.0,Jonnu Smith,jonnu smith,4,5,28.0,0,0.0,0.0,7.0,24.0,1.0,-0.2432267,0,4.0,0.17857143,0.053435113,0.30526173,Jonnu Smith,NE,6.546666666666667,6.5856740904427316,1.3260000000000005,5.156322911805882,80.0,28.0,0.0,5.922499999999999,8.519970939069822,-2.5974709390698223,00-0033858,Jonnu,Smith,J.Smith,REG,NE,NYJ,Jonnu Smith,SmitJo01,0.0,1.0,0.2,90.0
2021,REG,2,00-0027981,K.Rudolph,TE,TE,NYG,10312,1059e9dc-97df-4643-9116-883a0573d8b1,9906.0,6195.0,943.0,kylerudolph/2495438,14054.0,24830.0,7444.0,1633122.0,RudoKy00,kyle-rudolph-1,7246.0,6459.0,,24830.0,469472.0,13275.0,469472.0,Kyle Rudolph,kyle rudolph,2,2,25.0,0,0.0,0.0,23.0,2.0,2.0,2.287139,0,1.0869565,0.0625,0.06406685,0.1385968,,,,,,,,,,,,,,,,,REG,NYG,WAS,Kyle Rudolph,RudoKy00,0.0,0.0,0.0,118.7
2021,REG,2,00-0031951,J.O'Shaughnessy,TE,TE,JAX,12330,e5c6b0d4-3e77-422b-a6d8-574a10ed385e,14146.0,9606.0,2476.0,,2508079.0,28561.0,,2174148.0,O'ShJa00,,10249.0,10549.0,,28561.0,552352.0,16933.0,552352.0,James O'Shaughnessy,james oshaughnessy,1,1,24.0,0,0.0,0.0,20.0,4.0,1.0,2.2353835,0,1.2,0.030303031,0.049382716,0.08002245,,,,,,,,,,,,,,,,,REG,JAX,DEN,James O'Shaughnessy,O'ShJa00,0.0,0.0,0.0,118.7
2021,REG,2,00-0034351,D.Goedert,TE,TE,PHI,13674,e8029983-87cf-49a2-bc04-04c8233a0630,17270.0,47272.0,5022.0,,3121023.0,31019.0,,2132551.0,GoedDa00,,12860.0,13151.0,382.0,31019.0,791365.0,19863.0,791365.0,Dallas Goedert,dallas goedert,2,2,24.0,0,0.0,0.0,6.0,18.0,2.0,2.638734,0,4.0,0.083333336,0.01775148,0.13742603,,,,,,,,,,,,,,,,,REG,PHI,SF,Dallas Goedert,GoedDa00,1.0,0.0,0.0,116.7
2021,REG,2,00-0034988,K.Smith,TE,TE,NYG,14142,7bb7f5e7-f00e-47d8-954d-90bf5baf4292,18293.0,40973.0,6146.0,,4044452.0,32008.0,,2251343.0,SmitKa00,kaden-smith-1,13516.0,14217.0,,32008.0,924018.0,20946.0,924018.0,Kaden Smith,kaden smith,2,2,24.0,0,0.0,0.0,17.0,7.0,1.0,1.2180893,0,1.4117647,0.0625,0.04735376,0.12689763,,,,,,,,,,,,,,,,,REG,NYG,WAS,Kaden Smith,SmitKa00,0.0,0.0,0.0,116.7
2021,REG,2,00-0036423,A.Okwuegbunam,TE,TE,DEN,14873,617aee8a-70be-4bdf-9a71-2e2b74e647e6,18246.0,41933.0,6843.0,,4035115.0,32788.0,,2245117.0,OkwuAl00,albert-okwuegbunam-1,14369.0,,,32788.0,0.0,21794.0,920077.0,Albert Okwuegbunam,albert okwuegbunam,4,4,24.0,0,0.0,0.0,9.0,15.0,1.0,0.019484494,0,2.6666667,0.11764706,0.023136247,0.19266596,,,,,,,,,,,,,,,,,REG,DEN,JAX,Albert Okwuegbunam,OkwuAl00,0.0,0.0,0.0,91.7
2021,REG,2,00-0036040,J.Johnson,TE,TE,NO,14861,0226b03b-f91d-4223-9813-9fcd2e9c3acc,19562.0,28305.0,7002.0,,3929645.0,33113.0,,2186637.0,JohnJu02,,14630.0,,575.0,33113.0,0.0,21738.0,884609.0,Juwan Johnson,juwan johnson,1,3,23.0,0,0.0,0.0,59.0,3.0,1.0,-2.1996393,0,0.3898305,0.14285715,0.3554217,0.46308088,,,,,,,,,,,,,,,,,REG,NO,CAR,Juwan Johnson,JohnJu02,0.0,0.0,0.0,22.2
2021,REG,2,00-0033879,O.Howard,TE,TE,TB,13188,93ed8c6f-b676-46d3-bf82-6155e89b4a68,16380.0,11774.0,4055.0,,3043080.0,30132.0,,2061190.0,HowaO.00,oj-howard-1,11806.0,12161.0,,30132.0,732147.0,18901.0,732147.0,O.J. Howard,oj howard,1,1,21.0,0,0.0,0.0,19.0,2.0,1.0,1.7800856,0,1.1052631,0.028571429,0.054285713,0.08085714,,,,,,,,,,,,,,,,,REG,TB,ATL,O.J. Howard,HowaO.00,0.0,0.0,0.0,118.7
2021,REG,2,00-0032062,B.Bell,TE,TE,KC,12213,0cc4e449-185a-4b08-9f07-c907ad0c3e05,13966.0,9550.0,2422.0,,2514206.0,28505.0,,1737101.0,BellBl00,blake-bell-1,10248.0,10366.0,,28505.0,542871.0,16878.0,542871.0,Blake Bell,blake bell,1,1,20.0,0,0.0,0.0,-3.0,23.0,1.0,1.3589175,0,0.0,0.033333335,-0.011583012,0.04189189,,,,,,,,,,,,,,,,,REG,KC,BAL,Blake Bell,BellBl00,0.0,0.0,0.0,118.7
2021,REG,2,00-0033611,R.Seals-Jones,TE,TE,WAS,13382,52735659-a294-4f64-a7f4-3591450834e5,16730.0,12020.0,4531.0,,3051806.0,30494.0,,2080003.0,SealRi00,,11876.0,12463.0,,30494.0,744568.0,19410.0,744568.0,Ricky Seals-Jones,ricky seals-jones,1,1,19.0,1,0.0,0.0,19.0,0.0,1.0,2.48689,0,1.0,0.022727273,0.055072464,0.07264163,,,,,,,,,,,,,,,,,REG,WAS,NYG,Ricky Seals-Jones,SealRi00,0.0,0.0,0.0,158.3
2021,REG,2,00-0033217,M.Alie-Cox,TE,TE,IND,13246,8809c0dd-786b-4255-a7d0-333c9498c19a,16579.0,12078.0,4054.0,moalie-cox/2558832,2998565.0,30112.0,,2815925.0,AlieMo00,,12196.0,12221.0,195.0,30112.0,712506.0,18900.0,712506.0,Mo Alie-Cox,mo alie-cox,1,2,18.0,0,0.0,0.0,7.0,13.0,1.0,1.0797194,0,2.5714285,0.057142857,0.024822695,0.103090174,,,,,,,,,,,,,,,,,REG,IND,LA,Mo Alie-Cox,AlieMo00,1.0,0.0,0.0,81.2
2021,REG,2,00-0033885,D.Njoku,TE,TE,CLE,13192,8f86fcea-90e8-49ea-bc78-5c7659313e57,16399.0,11784.0,4033.0,,3123076.0,30142.0,,2136474.0,NjokDa00,david-njoku-1,11734.0,12186.0,252.0,30142.0,832098.0,18876.0,832098.0,David Njoku,david njoku,2,3,18.0,0,0.0,0.0,29.0,14.0,1.0,0.6111579,0,0.62068963,0.14285715,0.22137405,0.36924756,,,,,,,,,,,,,,,,,REG,CLE,HOU,David Njoku,NjokDa00,0.0,0.0,0.0,82.6
2021,REG,2,00-0034383,D.Schultz,TE,TE,DAL,13772,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,17349.0,47304.0,5001.0,,3117256.0,31107.0,,2136748.0,SchuDa00,dalton-schultz-1,12514.0,13198.0,487.0,31107.0,830523.0,19920.0,830523.0,Dalton Schultz,dalton schultz,2,2,18.0,0,0.0,0.0,9.0,9.0,1.0,2.0232267,0,2.0,0.074074075,0.06569343,0.1570965,,,,,,,,,,,,,,,,,REG,DAL,LAC,Dalton Schultz,SchuDa00,0.0,0.0,0.0,104.2
2021,REG,2,00-0033288,G.Kittle,TE,TE,SF,13299,2ada91b0-036e-454f-83c3-6d939ff584a9,16499.0,11901.0,4217.0,,3040151.0,30259.0,,2818265.0,KittGe00,george-kittle-1,11892.0,12276.0,298.0,30259.0,733672.0,19063.0,733672.0,George Kittle,george kittle,4,4,17.0,0,1.0,0.0,-6.0,23.0,1.0,0.083020456,0,0.0,0.13333334,-0.05042017,0.16470589,,,,,,,,,,,,,,,,,REG,SF,PHI,George Kittle,KittGe00,1.0,0.0,0.0,84.4
2021,REG,2,00-0034364,J.Akins,TE,TE,HOU,13753,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,17415.0,47050.0,5032.0,,3128452.0,31068.0,,2142712.0,AkinJo00,jordan-akins-1,12568.0,13238.0,,31068.0,838396.0,19903.0,838396.0,Jordan Akins,jordan akins,1,2,17.0,0,0.0,0.0,24.0,7.0,1.0,0.95122045,0,0.7083333,0.071428575,0.09561753,0.17407513,,,,,,,,,,,,,,,,,REG,HOU,CLE,Jordan Akins,AkinJo00,0.0,1.0,0.5,79.2
2021,REG,2,00-0035689,D.Knox,TE,TE,BUF,14143,5fb525c5-4e70-4ede-8c49-94ad0cf66b7d,18631.0,35883.0,5906.0,,3930086.0,31928.0,,2186345.0,KnoxDa00,dawson-knox-1,13466.0,13953.0,88.0,31928.0,884083.0,20850.0,884083.0,Dawson Knox,dawson knox,2,3,17.0,1,0.0,0.0,13.0,9.0,1.0,1.6839113,0,1.3076923,0.10344828,0.05019305,0.19030754,,,,,,,,,,,,,,,,,REG,BUF,MIA,Dawson Knox,KnoxDa00,0.0,0.0,0.0,120.8
2021,REG,2,00-0034270,T.Conklin,TE,TE,MIN,13675,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,17598.0,47327.0,5133.0,,3915486.0,31220.0,,2165249.0,ConkTy00,tyler-conklin-1,12809.0,13220.0,489.0,31127.0,861278.0,19988.0,861278.0,Tyler Conklin,tyler conklin,2,4,15.0,0,0.0,0.0,7.0,18.0,1.0,-0.7557024,0,2.142857,0.125,0.03448276,0.21163793,,,,,,,,,,,,,,,,,REG,MIN,ARI,Tyler Conklin,ConkTy00,0.0,0.0,0.0,59.4
2021,REG,2,00-0036173,T.Hudson,TE,TE,TEN,15544,62d557bc-ee99-4703-83f8-e7b1ca0c89e7,19893.0,47412.0,7439.0,,3675550.0,33340.0,,3161130.0,,,15159.0,,,33340.0,0.0,22418.0,865636.0,Tommy Hudson,tommy hudson,1,2,14.0,0,0.0,0.0,2.0,14.0,1.0,-1.2691766,0,7.0,0.051282052,0.0049261083,0.08037135,,,,,,,,,,,,,,,,,,,,,,,,,
2021,REG,2,00-0029119,D.Carrier,TE,TE,LV,10940,d3fab07b-f02a-433d-9612-cb0a751f324d,11417.0,7406.0,1718.0,derekcarrier/2534241,15403.0,26416.0,,1977121.0,CarrDe00,,9203.0,7527.0,,26416.0,654887.0,15640.0,654887.0,Derek Carrier,derek carrier,2,2,13.0,0,0.0,0.0,7.0,6.0,0.0,0.83068395,0,1.8571428,0.054054055,0.02310231,0.0972527,,,,,,,,,,,,,,,,,REG,LV,PIT,Derek Carrier,CarrDe00,0.0,0.0,0.0,93.7
2021,REG,2,00-0035547,J.Fortson,TE,TE,KC,15070,a01ffd42-5fdb-42f8-95ab-157025e3fba8,18831.0,94384.0,6665.0,,4408854.0,32600.0,,3117124.0,FortJo01,,14306.0,,,32600.0,0.0,21383.0,1167484.0,Jody Fortson,jody fortson,1,1,11.0,0,0.0,0.0,7.0,4.0,0.0,-0.28705505,0,1.5714285,0.033333335,0.027027028,0.06891892,,,,,,,,,,,,,,,,,REG,KC,BAL,Joe Fortson,FortJo01,0.0,0.0,0.0,112.5
2021,REG,2,00-0030108,R.Griffin,TE,TE,NYJ,11399,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,11830.0,7982.0,1425.0,ryangriffin/2541316,15887.0,26824.0,,2057695.0,GrifRy00,ryan-griffin-1,8911.0,8600.0,,26824.0,465129.0,14985.0,465129.0,Ryan Griffin,ryan griffin,2,2,10.0,0,0.0,0.0,6.0,4.0,0.0,0.11801268,0,1.6666666,0.060606062,0.019933555,0.10486258,,,,,,,,,,,,,,,,,REG,NYJ,NE,Ryan Griffin,GrifRy00,0.0,0.0,0.0,87.5
2021,REG,2,00-0032141,G.Swaim,TE,TE,TEN,12378,d0f9112d-2496-450a-9fc5-d2d01b4d2454,14164.0,9679.0,2545.0,geoffswaim/2553454,3046704.0,28634.0,,2174207.0,SwaiGe00,geoff-swaim-1,10507.0,10617.0,,28634.0,728021.0,17005.0,728021.0,Geoff Swaim,geoff swaim,2,2,10.0,0,0.0,0.0,10.0,0.0,0.0,-0.07695058,0,1.0,0.051282052,0.024630541,0.09416445,,,,,,,,,,,,,,,,,REG,TEN,SEA,Geoff Swaim,SwaiGe00,0.0,0.0,0.0,87.5
2021,REG,2,00-0028097,L.Smith,TE,TE,ATL,10398,cf23126f-055b-4617-819b-bb4bcb84541a,9992.0,6311.0,812.0,leesmith/2495347,14215.0,24946.0,7585.0,1276441.0,SmitLe00,lee-smith-2,7425.0,6665.0,,24946.0,334184.0,12777.0,334184.0,Lee Smith,lee smith,1,1,9.0,0,0.0,0.0,6.0,3.0,0.0,0.7604979,0,1.5,0.020833334,0.032258064,0.053830646,,,,,,,,,,,,,,,,,REG,ATL,TB,Lee Smith,SmitLe00,0.0,0.0,0.0,104.2
2021,REG,2,00-0032725,S.Anderson,TE,TE,LAC,12859,5cb0bf9c-03b4-4201-97c5-a59c6db50841,15760.0,11160.0,3496.0,,2576854.0,29789.0,,1880821.0,AndeSt01,,10885.0,11556.0,,29789.0,607660.0,18262.0,607660.0,Stephen Anderson,stephen anderson,2,2,9.0,0,0.0,0.0,3.0,6.0,0.0,0.0046117613,0,3.0,0.05,0.011583012,0.083108105,,,,,,,,,,,,,,,,,REG,LAC,DAL,Stephen Anderson,AndeSt01,0.0,0.0,0.0,85.4
2021,REG,2,00-0035249,J.Oliver,TE,TE,BAL,14209,dc83f7af-7b30-4c4a-9c93-f67bd8db954b,18487.0,47083.0,5973.0,,3921690.0,31901.0,,2184618.0,OlivJo00,josh-oliver-1,13786.0,14127.0,7.0,31901.0,881779.0,20899.0,881779.0,Josh Oliver,josh oliver,1,1,9.0,0,0.0,0.0,5.0,4.0,1.0,1.2745488,0,1.8,0.04,0.020242915,0.07417004,,,,,,,,,,,,,,,,,REG,BAL,KC,Josh Oliver,OlivJo00,0.0,0.0,0.0,104.2
2021,REG,2,00-0031273,C.Brate,TE,TE,TB,12110,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,13470.0,9207.0,2214.0,,17453.0,28267.0,,2132787.0,BratCa00,,10008.0,10193.0,,28267.0,552926.0,16593.0,552926.0,Cameron Brate,cameron brate,1,1,8.0,0,0.0,0.0,7.0,1.0,0.0,0.16984646,0,1.1428572,0.028571429,0.02,0.056857143,,,,,,,,,,,,,,,,,REG,TB,ATL,Cameron Brate,BratCa00,0.0,0.0,0.0,100.0
2021,REG,2,00-0032214,T.Kroft,TE,TE,NYJ,12212,36f54823-9d51-4180-9c91-d10281deb4bf,13960.0,9518.0,2390.0,tylerkroft/2552586,2582410.0,28473.0,,1824200.0,KrofTy00,tyler-kroft-1,10247.0,10490.0,,28473.0,592268.0,16846.0,592268.0,Tyler Kroft,tyler kroft,1,2,8.0,0,0.0,0.0,15.0,5.0,0.0,-0.2807977,0,0.53333336,0.060606062,0.049833886,0.12579282,,,,,,,,,,,,,,,,,REG,NYJ,NE,Tyler Kroft,KrofTy00,0.0,0.0,0.0,60.4
