season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_rat
2021,11,REG,TEN,HOU,Nick Westbrook-Ikhine,WestNi00,1.0,0.0,0.0,118.7
2021,11,REG,TEN,HOU,Anthony Firkser,FirkAn00,0.0,0.0,0.0,37.5
2021,11,REG,TEN,HOU,A.J. Brown,BrowAJ00,0.0,0.0,0.0,31.0
2021,11,REG,TEN,HOU,Chester Rogers,RogeCh02,0.0,0.0,0.0,86.1
2021,11,REG,TEN,HOU,Dez Fitzpatrick,FitzDe00,0.0,0.0,0.0,68.1
2021,11,REG,TEN,HOU,Adrian Peterson,PeteAd01,0.0,0.0,0.0,79.2
2021,11,REG,TEN,HOU,D'Onta Foreman,ForeDO00,0.0,0.0,0.0,118.7
2021,11,REG,TEN,HOU,Tommy Hudson,HudsTo00,0.0,0.0,0.0,39.6
2021,11,REG,TEN,HOU,Marcus Johnson,JohnMa07,0.0,0.0,0.0,39.6
2021,11,REG,HOU,TEN,Chris Conley,ConlCh00,0.0,0.0,0.0,97.5
2021,11,REG,HOU,TEN,David Johnson,JohnDa08,0.0,0.0,0.0,81.2
2021,11,REG,HOU,TEN,Pharaoh Brown,BrowPh01,0.0,0.0,0.0,56.2
2021,11,REG,HOU,TEN,Brandin Cooks,CookBr00,0.0,0.0,0.0,82.6
2021,11,REG,HOU,TEN,Nico Collins,CollNi00,0.0,0.0,0.0,62.5
2021,11,REG,HOU,TEN,Chris Moore,MoorCh00,0.0,0.0,0.0,108.3
2021,11,REG,HOU,TEN,Brevin Jordan,JordBr00,0.0,1.0,0.333,42.4
2021,11,REG,HOU,TEN,Danny Amendola,AmenDa00,0.0,0.0,0.0,39.6
2021,11,REG,LV,CIN,Darren Waller,WallDa01,1.0,0.0,0.0,79.2
2021,11,REG,LV,CIN,Josh Jacobs,JacoJo01,0.0,1.0,0.143,75.9
2021,11,REG,LV,CIN,Hunter Renfrow,RenfHu00,0.0,0.0,0.0,97.9
2021,11,REG,LV,CIN,Kenyan Drake,DrakKe00,0.0,0.0,0.0,56.2
2021,11,REG,LV,CIN,Zay Jones,JoneZa00,0.0,0.0,0.0,85.4
2021,11,REG,LV,CIN,Foster Moreau,MoreFo00,0.0,0.0,0.0,122.9
2021,11,REG,CIN,LV,Tyler Boyd,BoydTy00,0.0,0.0,0.0,90.1
2021,11,REG,CIN,LV,Ja'Marr Chase,ChasJa00,1.0,0.0,0.0,105.6
2021,11,REG,CIN,LV,Samaje Perine,PeriSa00,0.0,0.0,0.0,91.7
2021,11,REG,CIN,LV,Tee Higgins,HiggTe00,0.0,0.0,0.0,78.5
2021,11,REG,CIN,LV,C.J. Uzomah,UzomC.00,0.0,0.0,0.0,70.1
2021,11,REG,CIN,LV,Chris Evans,EvanCh02,0.0,0.0,0.0,95.8
2021,11,REG,CIN,LV,Stanley Morgan Jr.,MorgSt02,0.0,0.0,0.0,79.2
2021,11,REG,CIN,LV,Drew Sample,SampDr00,0.0,0.0,0.0,56.2
2021,11,REG,CIN,LV,Mike Thomas,ThomMi04,0.0,0.0,0.0,116.7
2021,11,REG,KC,DAL,Tyreek Hill,HillTy00,0.0,1.0,0.091,95.8
2021,11,REG,KC,DAL,Travis Kelce,KelcTr00,0.0,3.0,0.375,53.1
2021,11,REG,KC,DAL,Mecole Hardman,HardMe00,0.0,1.0,0.333,92.4
2021,11,REG,KC,DAL,Clyde Edwards-Helaire,EdwaCl00,0.0,0.0,0.0,93.7
2021,11,REG,KC,DAL,Noah Gray,GrayNo00,0.0,0.0,0.0,100.0
2021,11,REG,KC,DAL,Byron Pringle,PrinBy00,0.0,0.0,0.0,95.8
2021,11,REG,KC,DAL,Josh Gordon,GordJo02,0.0,1.0,0.5,58.3
2021,11,REG,KC,DAL,Darrel Williams,WillDa10,0.0,0.0,0.0,45.1
2021,11,REG,KC,DAL,Blake Bell,BellBl00,0.0,0.0,0.0,100.0
2021,11,REG,DAL,KC,Ezekiel Elliott,ElliEz00,0.0,0.0,0.0,91.7
2021,11,REG,DAL,KC,Dalton Schultz,SchuDa00,0.0,0.0,0.0,92.2
2021,11,REG,DAL,KC,Michael Gallup,GallMi00,0.0,0.0,0.0,62.1
2021,11,REG,DAL,KC,Cedrick Wilson Jr.,WilsCe01,0.0,2.0,0.286,71.1
2021,11,REG,DAL,KC,CeeDee Lamb,LambCe00,0.0,0.0,0.0,39.6
2021,11,REG,DAL,KC,Tony Pollard,PollTo00,0.0,0.0,0.0,108.3
2021,11,REG,DAL,KC,Malik Turner,TurnMa00,0.0,0.0,0.0,27.1
2021,11,REG,DAL,KC,Sean McKeon,McKeSe01,0.0,0.0,0.0,79.2
2021,11,REG,DAL,KC,Noah Brown,BrowNo00,0.0,1.0,0.5,39.6
2021,11,REG,SEA,ARI,Tyler Lockett,LockTy00,0.0,0.0,0.0,118.7
2021,11,REG,SEA,ARI,D.K. Metcalf,MetcDK00,0.0,0.0,0.0,59.9
2021,11,REG,SEA,ARI,Gerald Everett,EverGe00,1.0,0.0,0.0,103.1
2021,11,REG,SEA,ARI,DeeJay Dallas,DallDe00,0.0,1.0,0.5,56.2
2021,11,REG,SEA,ARI,Will Dissly,DissWi00,0.0,2.0,0.667,52.1
2021,11,REG,SEA,ARI,Colby Parkinson,ParkCo02,0.0,0.0,0.0,91.7
2021,11,REG,SEA,ARI,Penny Hart,HartPe01,0.0,1.0,1.0,39.6
2021,11,REG,SEA,ARI,Freddie Swain,SwaiFr00,0.0,0.0,0.0,39.6
2021,11,REG,ARI,SEA,Rondale Moore,MoorRo02,0.0,0.0,0.0,86.0
2021,11,REG,ARI,SEA,Zach Ertz,ErtzZa00,0.0,1.0,0.111,147.0
2021,11,REG,ARI,SEA,James Conner,ConnJa00,0.0,0.0,0.0,92.4
2021,11,REG,ARI,SEA,A.J. Green,GreeA.00,0.0,0.0,0.0,96.1
2021,11,REG,ARI,SEA,Antoine Wesley,WeslAn01,0.0,0.0,0.0,112.5
2021,11,REG,ARI,SEA,Christian Kirk,KirkCh01,0.0,2.0,0.4,56.2
2021,11,REG,ARI,SEA,Eno Benjamin,BenjEn00,0.0,0.0,0.0,87.5
2021,11,REG,ARI,SEA,Darrell Daniels,DaniDa02,0.0,1.0,1.0,39.6
2021,11,REG,LAC,PIT,Keenan Allen,AlleKe00,0.0,0.0,0.0,63.6
2021,11,REG,LAC,PIT,Austin Ekeler,EkelAu00,0.0,0.0,0.0,144.9
2021,11,REG,LAC,PIT,Mike Williams,WillMi07,1.0,0.0,0.0,158.3
2021,11,REG,LAC,PIT,Donald Parham,ParhDo00,1.0,1.0,0.2,98.3
2021,11,REG,LAC,PIT,Jared Cook,CookJa02,0.0,2.0,0.4,75.4
2021,11,REG,LAC,PIT,Jalen Guyton,GuytJa01,0.0,0.0,0.0,81.2
2021,11,REG,LAC,PIT,Tre' McKitty,McKiTr00,0.0,0.0,0.0,95.8
2021,11,REG,LAC,PIT,Josh Palmer,PalmJo00,0.0,0.0,0.0,118.7
2021,11,REG,LAC,PIT,Justin Jackson,JackJu01,0.0,1.0,1.0,39.6
2021,11,REG,PIT,LAC,Diontae Johnson,JohnDi01,0.0,0.0,0.0,105.0
2021,11,REG,PIT,LAC,Chase Claypool,ClayCh01,0.0,0.0,0.0,91.4
2021,11,REG,PIT,LAC,Najee Harris,HarrNa00,0.0,0.0,0.0,80.6
2021,11,REG,PIT,LAC,Pat Freiermuth,FreiPa00,0.0,0.0,0.0,101.8
2021,11,REG,PIT,LAC,Eric Ebron,EbroEr00,0.0,0.0,0.0,139.6
2021,11,REG,PIT,LAC,James Washington,WashJa00,0.0,0.0,0.0,74.3
2021,11,REG,PIT,LAC,Ray-Ray McCloud,McClRa00,0.0,0.0,0.0,91.7
2021,11,REG,PIT,LAC,Kalen Ballage,BallKa00,0.0,0.0,0.0,39.6
2021,11,REG,TB,NYG,Rob Gronkowski,GronRo00,1.0,0.0,0.0,101.6
2021,11,REG,TB,NYG,Chris Godwin,GodwCh00,0.0,0.0,0.0,151.4
2021,11,REG,TB,NYG,Leonard Fournette,FourLe00,0.0,0.0,0.0,93.7
2021,11,REG,TB,NYG,Mike Evans,EvanMi00,2.0,1.0,0.091,67.6
2021,11,REG,TB,NYG,Breshad Perriman,PerrBr02,0.0,1.0,0.25,63.5
2021,11,REG,TB,NYG,Cameron Brate,BratCa00,0.0,0.0,0.0,48.6
2021,11,REG,TB,NYG,O.J. Howard,HowaO.00,0.0,0.0,0.0,108.3
2021,11,REG,TB,NYG,Tyler Johnson,JohnTy00,0.0,0.0,0.0,42.4
2021,11,REG,TB,NYG,Jaelon Darden,DardJa00,0.0,0.0,0.0,79.2
2021,11,REG,TB,NYG,Giovani Bernard,BernGi00,0.0,0.0,0.0,79.2
2021,11,REG,NYG,TB,Kadarius Toney,ToneKa00,1.0,0.0,0.0,64.6
2021,11,REG,NYG,TB,Saquon Barkley,BarkSa00,1.0,0.0,0.0,88.2
2021,11,REG,NYG,TB,Darius Slayton,SlayDa01,1.0,0.0,0.0,32.1
2021,11,REG,NYG,TB,Evan Engram,EngrEv00,0.0,0.0,0.0,47.9
2021,11,REG,NYG,TB,Devontae Booker,BookDe00,0.0,0.0,0.0,87.5
2021,11,REG,NYG,TB,Andrew Thomas,ThomAn02,0.0,0.0,0.0,118.7
2021,11,REG,NYG,TB,Kyle Rudolph,RudoKy00,0.0,0.0,0.0,118.7
2021,11,REG,NYG,TB,Kenny Golladay,GollKe00,0.0,0.0,0.0,68.7
2021,11,REG,NYG,TB,Chris Myarick,MyarCh00,0.0,0.0,0.0,0.0
2021,11,REG,NYG,TB,Collin Johnson,JohnCo01,0.0,0.0,0.0,39.6
2021,12,REG,DET,CHI,Jamaal Williams,WillJa06,0.0,0.0,0.0,81.7
2021,12,REG,DET,CHI,Amon-Ra St. Brown,StxxAm00,0.0,0.0,0.0,90.6
2021,12,REG,DET,CHI,T.J. Hockenson,HockTJ00,0.0,0.0,0.0,154.9
2021,12,REG,DET,CHI,Kalif Raymond,RaymKa00,1.0,0.0,0.0,81.2
2021,12,REG,DET,CHI,Josh Reynolds,ReynJo00,1.0,0.0,0.0,143.7
2021,12,REG,DET,CHI,D'Andre Swift,SwifDA00,1.0,0.0,0.0,79.2
2021,12,REG,DET,CHI,Godwin Igwebuike,IgweGo00,0.0,1.0,1.0,39.6
2021,12,REG,CHI,DET,Cole Kmet,KmetCo00,1.0,0.0,0.0,87.3
2021,12,REG,CHI,DET,Darnell Mooney,MoonDa00,0.0,1.0,0.125,106.2
2021,12,REG,CHI,DET,Damiere Byrd,ByrdDa00,0.0,0.0,0.0,62.1
2021,12,REG,CHI,DET,David Montgomery,MontDa01,0.0,0.0,0.0,105.6
2021,12,REG,CHI,DET,Jimmy Graham,GrahJi00,0.0,0.0,0.0,144.4
2021,12,REG,CHI,DET,Jakeem Grant,GranJa00,2.0,0.0,0.0,69.8
2021,12,REG,CHI,DET,Isaiah Coulter,CoulIs00,0.0,0.0,0.0,39.6
2021,12,REG,CHI,DET,Marquise Goodwin,GoodMa00,0.0,0.0,0.0,39.6
2021,12,REG,CHI,DET,Jesse James,JameJe00,0.0,0.0,0.0,39.6
2021,12,REG,DAL,LV,Cedrick Wilson Jr.,WilsCe01,0.0,1.0,0.1,103.7
2021,12,REG,DAL,LV,Noah Brown,BrowNo00,0.0,0.0,0.0,82.2
2021,12,REG,DAL,LV,Ezekiel Elliott,ElliEz00,0.0,0.0,0.0,77.1
2021,12,REG,DAL,LV,Michael Gallup,GallMi00,0.0,0.0,0.0,106.2
2021,12,REG,DAL,LV,Tony Pollard,PollTo00,0.0,0.0,0.0,100.0
2021,12,REG,DAL,LV,Dalton Schultz,SchuDa00,0.0,1.0,0.143,104.8
2021,12,REG,DAL,LV,Sean McKeon,McKeSe01,1.0,0.0,0.0,147.9
2021,12,REG,LV,DAL,Hunter Renfrow,RenfHu00,0.0,0.0,0.0,118.7
2021,12,REG,LV,DAL,Zay Jones,JoneZa00,1.0,0.0,0.0,96.7
2021,12,REG,LV,DAL,DeSean Jackson,JackDe00,0.0,0.0,0.0,156.2
2021,12,REG,LV,DAL,Kenyan Drake,DrakKe00,1.0,0.0,0.0,79.2
2021,12,REG,LV,DAL,Josh Jacobs,JacoJo01,1.0,1.0,0.25,69.8
2021,12,REG,LV,DAL,Darren Waller,WallDa01,1.0,0.0,0.0,62.9
2021,12,REG,LV,DAL,Bryan Edwards,EdwaBr01,0.0,0.0,0.0,116.7
2021,12,REG,LV,DAL,Foster Moreau,MoreFo00,0.0,1.0,0.2,39.6
2021,12,REG,LV,DAL,Daniel Helm,HelmDa01,0.0,0.0,0.0,39.6
2021,12,REG,NO,BUF,Ty Montgomery,MontTy01,0.0,1.0,0.143,80.1
2021,12,REG,NO,BUF,Tre'Quan Smith,SmitTr03,0.0,0.0,0.0,92.5
2021,12,REG,NO,BUF,Lil'Jordan Humphrey,HumpLi01,0.0,0.0,0.0,91.2
2021,12,REG,NO,BUF,Marquez Callaway,CallMa01,0.0,0.0,0.0,68.7
2021,12,REG,NO,BUF,Deonte Harris,HarrDe07,0.0,0.0,0.0,0.0
2021,12,REG,NO,BUF,Adam Prentice,PrenAd00,0.0,0.0,0.0,108.3
2021,12,REG,NO,BUF,Nick Vannett,VannNi00,0.0,0.0,0.0,152.1
2021,12,REG,BUF,NO,Stefon Diggs,DiggSt00,1.0,0.0,0.0,98.4
2021,12,REG,BUF,NO,Cole Beasley,BeasCo00,0.0,0.0,0.0,105.0
2021,12,REG,BUF,NO,Dawson Knox,KnoxDa00,0.0,0.0,0.0,150.7
2021,12,REG,BUF,NO,Emmanuel Sanders,SandEm00,0.0,0.0,0.0,105.6
2021,12,REG,BUF,NO,Matt Breida,BreiMa00,0.0,0.0,0.0,158.3
2021,12,REG,BUF,NO,Gabriel Davis,DaviGa01,1.0,0.0,0.0,70.1
2021,12,REG,BUF,NO,Devin Singletary,SingDe00,0.0,0.0,0.0,83.3
2021,12,REG,CIN,PIT,Tee Higgins,HiggTe00,0.0,0.0,0.0,116.7
2021,12,REG,CIN,PIT,Joe Mixon,MixoJo00,0.0,0.0,0.0,79.2
2021,12,REG,CIN,PIT,Ja'Marr Chase,ChasJa00,1.0,0.0,0.0,118.7
2021,12,REG,CIN,PIT,C.J. Uzomah,UzomC.00,0.0,0.0,0.0,79.2
2021,12,REG,CIN,PIT,Tyler Boyd,BoydTy00,0.0,0.0,0.0,93.7
2021,12,REG,CIN,PIT,Chris Evans,EvanCh02,0.0,0.0,0.0,87.5
2021,12,REG,CIN,PIT,Samaje Perine,PeriSa00,0.0,0.0,0.0,116.7
2021,12,REG,CIN,PIT,Stanley Morgan Jr.,MorgSt02,0.0,0.0,0.0,39.6
2021,12,REG,CIN,PIT,Mike Thomas,ThomMi04,0.0,0.0,0.0,39.6
2021,12,REG,PIT,CIN,Diontae Johnson,JohnDi01,1.0,0.0,0.0,83.9
2021,12,REG,PIT,CIN,Pat Freiermuth,FreiPa00,2.0,0.0,0.0,147.9
2021,12,REG,PIT,CIN,Chase Claypool,ClayCh01,0.0,1.0,0.125,36.5
2021,12,REG,PIT,CIN,Najee Harris,HarrNa00,1.0,1.0,0.2,64.6
2021,12,REG,PIT,CIN,James Washington,WashJa00,0.0,0.0,0.0,16.7
2021,12,REG,PIT,CIN,Kalen Ballage,BallKa00,0.0,1.0,0.5,56.2
2021,12,REG,PIT,CIN,Anthony Miller,MillAn02,0.0,0.0,0.0,79.2
2021,12,REG,PIT,CIN,Anthony McFarland Jr.,McFaAn00,0.0,0.0,0.0,112.5
2021,12,REG,PIT,CIN,Zach Gentry,GentZa00,0.0,0.0,0.0,64.6
2021,12,REG,HOU,NYJ,Danny Amendola,AmenDa00,0.0,0.0,0.0,71.2
2021,12,REG,HOU,NYJ,Rex Burkhead,BurkRe00,0.0,0.0,0.0,104.2
2021,12,REG,HOU,NYJ,Brandin Cooks,CookBr00,0.0,0.0,0.0,129.2
2021,12,REG,HOU,NYJ,Brevin Jordan,JordBr00,1.0,0.0,0.0,138.2
2021,12,REG,HOU,NYJ,Nico Collins,CollNi00,0.0,0.0,0.0,58.7
2021,12,REG,HOU,NYJ,David Johnson,JohnDa08,0.0,0.0,0.0,40.3
2021,12,REG,HOU,NYJ,Chris Moore,MoorCh00,0.0,0.0,0.0,79.2
2021,12,REG,HOU,NYJ,Pharaoh Brown,BrowPh01,0.0,0.0,0.0,39.6
2021,12,REG,NYJ,HOU,Elijah Moore,MoorEl00,0.0,0.0,0.0,67.7
2021,12,REG,NYJ,HOU,Ryan Griffin,GrifRy00,0.0,1.0,0.25,85.4
2021,12,REG,NYJ,HOU,Braxton Berrios,BerrBr00,0.0,0.0,0.0,109.7
2021,12,REG,NYJ,HOU,Keelan Cole,ColeKe00,0.0,0.0,0.0,116.7
2021,12,REG,NYJ,HOU,Tevin Coleman,ColeTe01,0.0,1.0,0.333,70.1
2021,12,REG,NYJ,HOU,Jamison Crowder,CrowJa00,0.0,0.0,0.0,87.5
2021,12,REG,NYJ,HOU,Ty Johnson,JohnTy02,0.0,0.0,0.0,0.0
2021,12,REG,NYJ,HOU,Austin Walter,WaltAu00,0.0,0.0,0.0,39.6
2021,12,REG,IND,TB,Jack Doyle,DoylJa00,0.0,0.0,0.0,154.5
2021,12,REG,IND,TB,T.Y. Hilton,HiltT.00,0.0,0.0,0.0,129.6
2021,12,REG,IND,TB,Michael Pittman Jr.,PittMi01,0.0,2.0,0.2,17.9
2021,12,REG,IND,TB,Jonathan Taylor,TaylJo02,0.0,0.0,0.0,79.2
2021,12,REG,IND,TB,Nyheim Hines,HineNy00,0.0,0.0,0.0,91.7
2021,12,REG,IND,TB,Kylen Granson,GranKy00,0.0,0.0,0.0,112.5
2021,12,REG,IND,TB,Zach Pascal,PascZa00,0.0,0.0,0.0,39.6
2021,12,REG,IND,TB,Mo Alie-Cox,AlieMo00,0.0,0.0,0.0,60.4
2021,12,REG,IND,TB,Ashton Dulin,DuliAs00,0.0,0.0,0.0,158.3
2021,12,REG,TB,IND,Leonard Fournette,FourLe00,0.0,1.0,0.125,122.4
2021,12,REG,TB,IND,Rob Gronkowski,GronRo00,1.0,0.0,0.0,118.7
2021,12,REG,TB,IND,Chris Godwin,GodwCh00,0.0,0.0,0.0,86.7
2021,12,REG,TB,IND,Cameron Brate,BratCa00,0.0,0.0,0.0,88.5
2021,12,REG,TB,IND,Mike Evans,EvanMi00,0.0,0.0,0.0,56.2
2021,12,REG,TB,IND,Tyler Johnson,JohnTy00,0.0,0.0,0.0,104.2
2021,12,REG,TB,IND,Scott Miller,MillSc01,0.0,0.0,0.0,0.0
2021,12,REG,JAX,ATL,Laviska Shenault Jr.,ShenLa00,0.0,0.0,0.0,63.7
2021,12,REG,JAX,ATL,Laquon Treadwell,TreaLa00,1.0,0.0,0.0,71.4
2021,12,REG,JAX,ATL,Marvin Jones,JoneMa02,0.0,0.0,0.0,35.7
2021,12,REG,JAX,ATL,James O'Shaughnessy,O'ShJa00,0.0,0.0,0.0,76.2
2021,12,REG,JAX,ATL,James Robinson,RobiJa00,1.0,0.0,0.0,94.8
2021,12,REG,JAX,ATL,Tavon Austin,AustTa00,0.0,0.0,0.0,150.0
2021,12,REG,JAX,ATL,Dan Arnold,ArnoDa00,0.0,0.0,0.0,104.2
2021,12,REG,JAX,ATL,Chris Manhertz,ManhCh00,0.0,0.0,0.0,66.7
2021,12,REG,JAX,ATL,Dare Ogunbowale,OgunDa00,0.0,1.0,1.0,39.6
2021,12,REG,JAX,ATL,Carlos Hyde,HydeCa00,0.0,1.0,1.0,39.6
2021,12,REG,JAX,ATL,John Brown,BrowJo02,0.0,0.0,0.0,39.6
2021,12,REG,ATL,JAX,Russell Gage,GageRu00,1.0,0.0,0.0,143.2
2021,12,REG,ATL,JAX,Mike Davis,DaviMi01,0.0,0.0,0.0,90.6
2021,12,REG,ATL,JAX,Keith Smith,SmitKe03,1.0,0.0,0.0,100.0
2021,12,REG,ATL,JAX,Tajae Sharpe,SharTa00,0.0,0.0,0.0,88.2
2021,12,REG,ATL,JAX,Cordarrelle Patterson,PattCo00,1.0,0.0,0.0,95.1
2021,12,REG,ATL,JAX,Kyle Pitts,PittKy00,0.0,1.0,0.167,8.3
2021,12,REG,ATL,JAX,Olamide Zaccheaus,ZaccOl01,0.0,0.0,0.0,56.2
2021,12,REG,ATL,JAX,Parker Hesse,HessPa00,0.0,0.0,0.0,95.8
2021,12,REG,MIA,CAR,Jaylen Waddle,WaddJa00,0.0,0.0,0.0,152.1
2021,12,REG,MIA,CAR,Durham Smythe,SmytDu00,0.0,0.0,0.0,93.3
2021,12,REG,MIA,CAR,Albert Wilson,WilsAl02,1.0,0.0,0.0,79.2
2021,12,REG,MIA,CAR,Mike Gesicki,GesiMi00,0.0,0.0,0.0,90.3
2021,12,REG,MIA,CAR,Myles Gaskin,GaskMy00,0.0,0.0,0.0,79.2
2021,12,REG,MIA,CAR,Isaiah Ford,FordIs00,0.0,0.0,0.0,66.7
2021,12,REG,MIA,CAR,Preston Williams,WillPr01,0.0,0.0,0.0,83.3
2021,12,REG,MIA,CAR,Salvon Ahmed,AhmeSa01,0.0,0.0,0.0,104.2
2021,12,REG,MIA,CAR,Mack Hollins,HollMa00,0.0,0.0,0.0,39.6
2021,12,REG,CAR,MIA,D.J. Moore,MoorD.00,0.0,2.0,0.2,38.7
2021,12,REG,CAR,MIA,Ameer Abdullah,AbduAm00,0.0,1.0,0.167,43.7
2021,12,REG,CAR,MIA,Brandon Zylstra,ZylsBr00,0.0,0.0,0.0,93.7
2021,12,REG,CAR,MIA,Robby Anderson,AndeRo04,0.0,0.0,0.0,3.1
2021,12,REG,CAR,MIA,Alex Erickson,EricAl01,0.0,0.0,0.0,118.7
2021,12,REG,CAR,MIA,Tommy Tremble,TremTo00,0.0,0.0,0.0,42.4
2021,12,REG,CAR,MIA,Christian McCaffrey,McCaCh01,0.0,0.0,0.0,39.6
2021,12,REG,CAR,MIA,Ian Thomas,ThomIa00,0.0,1.0,0.333,0.0
2021,12,REG,CAR,MIA,Chuba Hubbard,HubbCh01,0.0,0.0,0.0,39.6
2021,12,REG,NE,TEN,Jakobi Meyers,MeyeJa01,0.0,0.0,0.0,105.2
2021,12,REG,NE,TEN,Kendrick Bourne,BourKe00,1.0,0.0,0.0,148.6
2021,12,REG,NE,TEN,Brandon Bolden,BoldBr00,2.0,0.0,0.0,118.7
2021,12,REG,NE,TEN,Nelson Agholor,AghoNe00,0.0,0.0,0.0,94.4
2021,12,REG,NE,TEN,Jonnu Smith,SmitJo01,0.0,0.0,0.0,115.6
2021,12,REG,NE,TEN,Hunter Henry,HenrHu00,0.0,0.0,0.0,48.7
2021,12,REG,NE,TEN,Damien Harris,HarrDa06,0.0,0.0,0.0,116.7
2021,12,REG,NE,TEN,Rhamondre Stevenson,StevRh00,0.0,0.0,0.0,39.6
2021,12,REG,TEN,NE,Nick Westbrook-Ikhine,WestNi00,0.0,0.0,0.0,86.8
2021,12,REG,TEN,NE,Cody Hollister,HollCo00,0.0,0.0,0.0,27.1
2021,12,REG,TEN,NE,Dontrell Hilliard,HillDo00,0.0,0.0,0.0,56.2
2021,12,REG,TEN,NE,Geoff Swaim,SwaiGe00,0.0,0.0,0.0,100.0
2021,12,REG,TEN,NE,Chester Rogers,RogeCh02,0.0,0.0,0.0,42.4
2021,12,REG,TEN,NE,MyCole Pruitt,PruiMy00,0.0,0.0,0.0,64.6
2021,12,REG,TEN,NE,D'Onta Foreman,ForeDO00,0.0,0.0,0.0,79.2
2021,12,REG,TEN,NE,Dez Fitzpatrick,FitzDe00,0.0,0.0,0.0,118.7
2021,12,REG,TEN,NE,Anthony Firkser,FirkAn00,0.0,0.0,0.0,95.8
2021,12,REG,NYG,PHI,Saquon Barkley,BarkSa00,0.0,0.0,0.0,79.2
2021,12,REG,NYG,PHI,Kenny Golladay,GollKe00,0.0,0.0,0.0,67.6
2021,12,REG,NYG,PHI,Darius Slayton,SlayDa01,0.0,0.0,0.0,106.2
2021,12,REG,NYG,PHI,Evan Engram,EngrEv00,0.0,1.0,0.167,69.4
2021,12,REG,NYG,PHI,John Ross,RossJo00,0.0,0.0,0.0,118.7
2021,12,REG,NYG,PHI,Chris Myarick,MyarCh00,0.0,0.0,0.0,129.2
2021,12,REG,NYG,PHI,Pharoh Cooper,CoopPh00,0.0,0.0,0.0,56.2
2021,12,REG,NYG,PHI,Devontae Booker,BookDe00,0.0,0.0,0.0,118.7
2021,12,REG,PHI,NYG,Kenneth Gainwell,GainKe00,0.0,0.0,0.0,97.9
2021,12,REG,PHI,NYG,Quez Watkins,WatkQu00,0.0,0.0,0.0,15.0
2021,12,REG,PHI,NYG,DeVonta Smith,SmitDe07,0.0,0.0,0.0,66.7
2021,12,REG,PHI,NYG,Boston Scott,ScotBo02,0.0,0.0,0.0,30.6
2021,12,REG,PHI,NYG,Jalen Reagor,ReagJa00,0.0,1.0,0.143,6.0
2021,12,REG,PHI,NYG,JJ Arcega-Whiteside,ArceJJ00,0.0,0.0,0.0,118.7
2021,12,REG,PHI,NYG,Dallas Goedert,GoedDa00,0.0,0.0,0.0,42.4
2021,12,REG,PHI,NYG,Miles Sanders,SandMi01,0.0,0.0,0.0,79.2
2021,12,REG,PHI,NYG,Greg Ward,WardGr02,0.0,1.0,1.0,39.6
2021,12,REG,DEN,LAC,Noah Fant,FantNo00,0.0,0.0,0.0,77.1
2021,12,REG,DEN,LAC,Javonte Williams,WillJa10,0.0,0.0,0.0,116.7
2021,12,REG,DEN,LAC,Jerry Jeudy,JeudJe00,0.0,0.0,0.0,92.4
2021,12,REG,DEN,LAC,Tim Patrick,PatrTi00,0.0,0.0,0.0,93.7
2021,12,REG,DEN,LAC,Courtland Sutton,SuttCo00,0.0,0.0,0.0,81.2
2021,12,REG,DEN,LAC,Melvin Gordon,GordMe00,0.0,0.0,0.0,56.2
2021,12,REG,DEN,LAC,Albert Okwuegbunam,OkwuAl00,0.0,0.0,0.0,68.7
2021,12,REG,DEN,LAC,Eric Saubert,SaubEr00,0.0,0.0,0.0,118.7
2021,12,REG,DEN,LAC,Kendall Hinton,HintKe00,0.0,0.0,0.0,0.0
2021,12,REG,LAC,DEN,Keenan Allen,AlleKe00,0.0,0.0,0.0,95.8
2021,12,REG,LAC,DEN,Austin Ekeler,EkelAu00,0.0,2.0,0.25,100.0
2021,12,REG,LAC,DEN,Mike Williams,WillMi07,0.0,1.0,0.125,64.1
2021,12,REG,LAC,DEN,Joshua Kelley,KellJo01,0.0,0.0,0.0,78.5
2021,12,REG,LAC,DEN,Josh Palmer,PalmJo00,0.0,0.0,0.0,118.7
2021,12,REG,LAC,DEN,Jalen Guyton,GuytJa01,0.0,0.0,0.0,89.6
2021,12,REG,LAC,DEN,Jared Cook,CookJa02,0.0,0.0,0.0,56.2
2021,12,REG,LAC,DEN,Stephen Anderson,AndeSt01,0.0,0.0,0.0,104.2
2021,12,REG,LAC,DEN,Donald Parham,ParhDo00,0.0,0.0,0.0,87.5
2021,12,REG,LAC,DEN,Tre' McKitty,McKiTr00,0.0,0.0,0.0,39.6
2021,12,REG,LAC,DEN,Darius Bradwell,BradDa00,0.0,1.0,1.0,39.6
2021,12,REG,GB,LA,Davante Adams,AdamDa01,1.0,0.0,0.0,114.8
2021,12,REG,GB,LA,AJ Dillon,DillAJ00,1.0,0.0,0.0,123.7
2021,12,REG,GB,LA,Randall Cobb,CobbRa00,1.0,0.0,0.0,158.3
2021,12,REG,GB,LA,Marquez Valdes-Scantling,ValdMa00,0.0,0.0,0.0,62.3
2021,12,REG,GB,LA,Josiah Deguara,DeguJo00,0.0,0.0,0.0,57.3
2021,12,REG,GB,LA,Allen Lazard,LazaAl00,0.0,0.0,0.0,42.4
