season,season_type,week,player_id,player_name,position,position_group,recent_team,opponent_team,fantasy_points,fantasy_points_ppr,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr
2023,REG,17,00-0036438,S.Sullivan,TE,TE,CAR,JAX,0.0,0.0,0,2,0.0,0,0.0,0.0,18.0,0.0,0.0,-5.08768,0,0.0,0.06451613,0.072874494,0.14778633
2023,REG,17,00-0036510,K.Yeboah,TE,TE,NYJ,CLE,2.8,4.8,2,3,28.0,0,0.0,0.0,14.0,20.0,1.0,-2.0992365,0,2.0,0.06818182,0.07734807,0.15641637
2023,REG,17,00-0036628,J.Bates,TE,TE,WAS,SF,0.6,1.6,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,-2.8496299,0,3.0,0.03846154,0.01369863,0.06728135
2023,REG,17,00-0036637,N.Gray,TE,TE,KC,CIN,1.7,4.7,3,4,17.0,0,0.0,0.0,7.0,10.0,2.0,-1.0117004,0,2.4285715,0.14285715,0.044585988,0.2454959
2023,REG,17,00-0034193,K.Rader,TE,TE,TEN,HOU,0.6,1.6,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.071789205,0,3.0,0.04,0.011363637,0.06795455
2023,REG,17,00-0036876,K.Granson,TE,TE,IND,LV,1.3,2.3,1,3,13.0,0,0.0,0.0,41.0,4.0,1.0,0.7520372,0,0.31707317,0.15,0.25625,0.404375
2023,REG,17,00-0036887,L.Farrell,TE,TE,JAX,CAR,0.7,1.7,1,1,7.0,0,0.0,0.0,6.0,1.0,0.0,0.5520943,0,1.1666666,0.04347826,0.040816326,0.09378882
2023,REG,17,00-0036894,P.Freiermuth,TE,TE,PIT,SEA,4.4,7.4,3,4,44.0,0,0.0,0.0,13.0,31.0,1.0,2.7578368,0,3.3846154,0.1904762,0.072222225,0.33626986
2023,REG,17,00-0036970,K.Pitts,TE,TE,ATL,CHI,0.5,1.5,1,5,5.0,0,0.0,0.0,79.0,1.0,0.0,-2.7610798,0,0.06329114,0.15625,0.2379518,0.40094125
2023,REG,17,00-0037005,T.Tremble,TE,TE,CAR,JAX,0.6,1.6,1,3,6.0,0,0.0,0.0,24.0,6.0,0.0,-5.458832,0,0.25,0.09677419,0.097165994,0.21317749
2023,REG,17,00-0035771,M.Wilcox,TE,TE,CIN,KC,0.0,0.0,0,1,0.0,0,0.0,0.0,-4.0,0.0,0.0,-0.4668797,0,0.0,0.032258064,-0.016666668,0.03672043
2023,REG,17,00-0031610,D.Waller,TE,TE,NYG,LA,5.1,10.1,5,6,51.0,0,0.0,0.0,41.0,29.0,2.0,3.5666442,0,1.2439024,0.15384616,0.12732919,0.31989968
2023,REG,17,00-0033110,T.Higbee,TE,TE,LA,NYG,6.2,12.2,6,7,62.0,0,0.0,0.0,12.0,55.0,5.0,3.7838356,0,5.1666665,0.20588236,0.060606062,0.35124776
2023,REG,17,00-0034270,T.Conklin,TE,TE,NYJ,CLE,4.5,9.5,5,5,45.0,0,0.0,0.0,35.0,10.0,3.0,2.1865442,0,1.2857143,0.11363637,0.19337016,0.30581367
2023,REG,17,00-0033576,E.Saubert,TE,TE,HOU,TEN,0.2,1.2,1,1,2.0,0,0.0,0.0,-3.0,5.0,0.0,0.024403555,0,0.0,0.032258064,-0.019607844,0.034661606
2023,REG,17,00-0033439,P.Brown,TE,TE,NE,BUF,-1.5,-0.5,1,1,5.0,0,1.0,1.0,1.0,4.0,0.0,-4.4344177,0,5.0,0.041666668,0.005076142,0.0660533
2023,REG,17,00-0034364,J.Akins,TE,TE,CLE,NYJ,2.8,3.8,1,1,28.0,0,0.0,0.0,22.0,6.0,1.0,1.8039758,0,1.2727273,0.03448276,0.12290503,0.13775766
2023,REG,17,00-0034383,D.Schultz,TE,TE,HOU,TEN,1.9,3.9,2,4,19.0,0,0.0,0.0,23.0,19.0,2.0,-0.00086226617,0,0.82608694,0.12903225,0.1503268,0.29877713
2023,REG,17,00-0034613,T.Hudson,TE,TE,CIN,KC,3.8,6.8,3,7,38.0,0,0.0,0.0,51.0,22.0,3.0,0.7526795,0,0.74509805,0.22580644,0.2125,0.4874597
2023,REG,17,00-0034351,D.Goedert,TE,TE,PHI,ARI,10.7,15.7,5,6,47.0,1,0.0,0.0,44.0,24.0,3.0,5.5014267,0,1.0681819,0.26086956,0.19555555,0.52819324
2023,REG,17,00-0033288,G.Kittle,TE,TE,SF,WAS,2.9,5.9,3,4,29.0,0,0.0,0.0,38.0,5.0,1.0,0.8753605,0,0.7631579,0.14814815,0.20652173,0.36678743
2023,REG,17,00-0034798,D.Smythe,TE,TE,MIA,BAL,5.4,8.4,3,3,54.0,0,0.0,0.0,38.0,16.0,3.0,5.505309,0,1.4210526,0.083333336,0.14393939,0.22575757
2023,REG,17,00-0034829,M.Gesicki,TE,TE,NE,BUF,3.5,7.5,4,6,35.0,0,0.0,0.0,36.0,14.0,1.0,-3.3169794,0,0.9722222,0.25,0.18274112,0.5029188
2023,REG,17,00-0034981,F.Moreau,TE,TE,NO,TB,1.3,2.3,1,1,13.0,0,0.0,0.0,10.0,3.0,1.0,1.7117336,0,1.3,0.029411765,0.061349694,0.08706243
2023,REG,17,00-0033246,J.Mundt,TE,TE,MIN,GB,9.9,13.9,4,7,39.0,1,0.0,0.0,22.0,23.0,2.0,-4.471703,0,1.7727273,0.22580644,0.09053498,0.40208417
2023,REG,17,00-0035249,J.Oliver,TE,TE,MIN,GB,1.7,2.7,1,2,17.0,0,0.0,0.0,13.0,13.0,1.0,0.26765987,0,1.3076923,0.06451613,0.053497944,0.13422275
2023,REG,17,00-0033217,M.Alie-Cox,TE,TE,IND,LV,1.8,3.8,2,3,18.0,0,0.0,0.0,11.0,11.0,1.0,-0.6433352,0,1.6363636,0.15,0.06875,0.273125
2023,REG,17,00-0035631,D.Sample,TE,TE,CIN,KC,2.1,5.1,3,4,21.0,0,0.0,0.0,18.0,21.0,1.0,0.7280938,0,1.1666666,0.12903225,0.075,0.24604839
2023,REG,17,00-0035644,N.Fant,TE,TE,SEA,PIT,5.9,10.9,5,6,59.0,0,0.0,0.0,49.0,21.0,3.0,2.43465,0,1.2040817,0.18181819,0.21777777,0.4251717
2023,REG,17,00-0033757,R.Tonyan,TE,TE,CHI,ATL,4.0,7.0,3,4,40.0,0,0.0,0.0,39.0,21.0,2.0,1.4050697,0,1.0256411,0.13333334,0.14942528,0.3045977
2023,REG,17,00-0037282,J.Mitchell,TE,TE,DET,DAL,0.4,1.4,1,1,4.0,0,0.0,0.0,1.0,3.0,0.0,-0.15008782,0,4.0,0.03125,0.0040650405,0.04972053
2023,REG,17,00-0034365,I.Thomas,TE,TE,CAR,JAX,0.0,0.0,0,1,0.0,0,0.0,0.0,23.0,0.0,0.0,-1.6497337,0,0.0,0.032258064,0.09311741,0.11356928
2023,REG,17,00-0038115,D.Bellinger,TE,TE,NYG,LA,3.9,7.9,4,4,39.0,0,0.0,0.0,19.0,20.0,0.0,0.5682761,0,2.0526316,0.102564104,0.05900621,0.1951505
2023,REG,17,00-0031585,M.Pruitt,TE,TE,ATL,CHI,1.4,2.4,1,1,14.0,0,0.0,0.0,14.0,0.0,1.0,2.6044092,0,1.0,0.03125,0.042168673,0.076393075
2023,REG,17,00-0038041,J.Ferguson,TE,TE,DAL,DET,3.3,7.3,4,6,33.0,0,0.0,0.0,57.0,22.0,0.0,-1.0462248,0,0.57894737,0.16216215,0.14652957,0.34581393
2023,REG,17,00-0037569,P.Hendershot,TE,TE,DAL,DET,0.6,1.6,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0.2950542,0,1.0,0.027027028,0.015424165,0.051337454
2023,REG,17,00-0038046,C.Kolar,TE,TE,BAL,MIA,7.9,8.9,1,1,19.0,1,0.0,0.0,19.0,0.0,1.0,4.225943,0,1.0,0.045454547,0.07630522,0.12159547
2023,REG,17,00-0033895,G.Everett,TE,TE,LAC,DEN,3.7,7.7,4,9,31.0,0,0.0,0.0,49.0,30.0,1.0,-3.1783934,0,0.63265306,0.24324325,0.175,0.48736486
2023,REG,17,00-0033885,D.Njoku,TE,TE,CLE,NYJ,11.4,17.4,6,8,134.0,0,1.0,1.0,47.0,98.0,3.0,-3.5893886,0,2.8510637,0.27586207,0.26256984,0.597592
2023,REG,17,00-0037838,I.Likely,TE,TE,BAL,MIA,16.2,18.2,2,3,42.0,2,0.0,0.0,28.0,27.0,2.0,6.675272,0,1.5,0.13636364,0.1124498,0.28326032
2023,REG,17,00-0037744,T.McBride,TE,TE,ARI,PHI,4.8,10.8,6,7,48.0,0,0.0,0.0,8.0,36.0,2.0,1.2644289,0,6.0,0.22580644,0.055944055,0.37787053
2023,REG,17,00-0037809,C.Okonkwo,TE,TE,TEN,HOU,3.4,6.4,3,4,34.0,0,0.0,0.0,17.0,20.0,1.0,-1.2028657,0,2.0,0.16,0.09659091,0.30761364
2023,REG,17,00-0031260,L.Thomas,TE,TE,WAS,SF,2.0,5.0,3,4,20.0,0,0.0,0.0,23.0,6.0,0.0,0.006567092,0,0.8695652,0.15384616,0.15753424,0.3410432
2023,REG,17,00-0033881,E.Engram,TE,TE,JAX,CAR,6.0,12.0,6,6,60.0,0,0.0,0.0,31.0,29.0,4.0,7.0805593,0,1.9354838,0.26086956,0.21088435,0.5389234
2023,REG,17,00-0037539,L.Krull,TE,TE,DEN,LAC,1.4,3.4,2,2,14.0,0,0.0,0.0,-3.0,17.0,1.0,1.3302397,0,0.0,0.06666667,-0.01369863,0.090410955
2023,REG,17,00-0037475,S.Smartt,TE,TE,LAC,DEN,2.3,4.3,2,2,23.0,0,0.0,0.0,16.0,7.0,1.0,1.3159337,0,1.4375,0.054054055,0.057142857,0.121081084
