season,season_type,week,player_name,position,recent_team,opponent_team,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards
2022,REG,12,A.Cooper,WR,CLE,TB,9.40,16.40,12,0.33,7,94.0
2022,REG,12,D.Adams,WR,LV,SEA,7.40,14.40,11,0.31,7,74.0
2022,REG,12,M.Pittman,WR,IND,PIT,12.10,19.10,11,0.34,7,61.0
2022,REG,12,J.Jefferson,WR,MIN,NE,20.34,29.34,11,0.3,9,139.0
2022,REG,12,C.Lamb,WR,DAL,NYG,11.70,17.70,11,0.38,6,106.0
2022,REG,12,A.Thielen,WR,MIN,NE,12.10,21.10,10,0.27,9,61.0
2022,REG,12,D.Carter,WR,LAC,ARI,13.30,20.30,10,0.21,7,73.0
2022,REG,12,I.McKenzie,WR,BUF,DET,16.30,22.30,10,0.26,6,96.0
2022,REG,12,J.Waddle,WR,MIA,HOU,8.50,13.50,10,0.26,5,85.0
2022,REG,12,A.St. Brown,WR,DET,BUF,18.90,27.90,10,0.29,9,122.0
2022,REG,12,M.Evans,WR,TB,CLE,3.10,5.10,9,0.21,2,31.0
2022,REG,12,T.Hill,WR,MIA,HOU,9.00,15.00,9,0.24,6,85.0
2022,REG,12,C.Kirk,WR,JAX,BAL,4.10,8.10,9,0.24,4,46.0
2022,REG,12,K.Hinton,WR,DEN,CAR,4.80,9.80,9,0.28,5,35.0
2022,REG,12,T.Higgins,WR,CIN,TEN,17.40,24.40,9,0.25,7,114.0
2022,REG,12,N.Collins,WR,HOU,MIA,4.40,10.40,9,0.24,6,44.0
2022,REG,12,D.Smith,WR,PHI,GB,5.00,9.00,9,0.36,4,50.0
2022,REG,12,C.Olave,WR,NO,SF,6.20,11.20,9,0.3,5,62.0
2022,REG,12,N.Agholor,WR,NE,MIN,12.50,18.50,8,0.23,6,65.0
2022,REG,12,C.Sutton,WR,DEN,CAR,7.50,13.50,8,0.25,6,75.0
2022,REG,12,M.Gallup,WR,DAL,NYG,6.30,11.30,8,0.28,5,63.0
2022,REG,12,O.Zaccheaus,WR,ATL,WAS,9.10,14.10,8,0.33,5,91.0
2022,REG,12,D.Johnson,WR,PIT,IND,4.90,9.90,8,0.29,5,49.0
2022,REG,12,M.Brown,WR,ARI,LAC,4.60,10.60,8,0.3,6,46.0
2022,REG,12,B.Aiyuk,WR,SF,NO,6.50,11.50,8,0.22,5,65.0
2022,REG,12,G.Wilson,WR,NYJ,CHI,21.40,26.40,8,0.29,5,95.0
2022,REG,12,K.Allen,WR,LAC,ARI,10.90,15.90,7,0.15,5,49.0
2022,REG,12,T.Lockett,WR,SEA,LV,12.80,15.80,7,0.19,3,68.0
2022,REG,12,D.Samuel,WR,SF,NO,4.30,7.30,7,0.19,3,43.0
2022,REG,12,J.Jennings,WR,SF,NO,10.90,16.90,7,0.19,6,49.0
2022,REG,12,J.Palmer,WR,LAC,ARI,5.60,10.60,7,0.15,5,56.0
2022,REG,12,R.Woods,WR,TEN,CIN,1.60,3.60,6,0.18,2,16.0
2022,REG,12,D.Hopkins,WR,ARI,LAC,14.70,18.70,6,0.22,4,87.0
2022,REG,12,K.Raymond,WR,DET,BUF,3.50,7.50,6,0.17,4,35.0
2022,REG,12,R.James,WR,NYG,DAL,10.10,15.10,6,0.21,5,41.0
2022,REG,12,D.Moore,WR,CAR,DEN,16.30,20.30,6,0.35,4,103.0
2022,REG,12,D.Slayton,WR,NYG,DAL,6.30,9.30,6,0.21,3,63.0
2022,REG,12,T.McLaurin,WR,WAS,ATL,5.30,9.30,6,0.27,4,48.0
2022,REG,12,A.Brown,WR,PHI,GB,8.60,12.60,6,0.24,4,46.0
2022,REG,12,N.Westbrook-Ikhine,WR,TEN,CIN,5.80,9.80,6,0.18,4,58.0
2022,REG,12,V.Jefferson,WR,LA,KC,8.90,11.90,6,0.25,3,29.0
2022,REG,12,G.Pickens,WR,PIT,IND,7.70,10.70,6,0.21,3,57.0
2022,REG,12,D.Bell,WR,CLE,TB,2.30,6.30,6,0.17,4,23.0
2022,REG,12,T.Burks,WR,TEN,CIN,7.00,11.00,6,0.18,4,70.0
2022,REG,12,S.Moore,WR,KC,LA,3.60,8.60,6,0.16,5,36.0
2022,REG,12,C.Watson,WR,GB,PHI,17.00,21.00,6,0.24,4,110.0
2022,REG,12,B.Cooks,WR,HOU,MIA,6.10,11.10,5,0.13,5,59.0
2022,REG,12,M.Hollins,WR,LV,SEA,12.30,16.30,5,0.14,4,63.0
2022,REG,12,J.Agnew,WR,JAX,BAL,9.70,14.70,5,0.14,5,37.0
2022,REG,12,M.Valdes-Scantling,WR,KC,LA,5.60,9.60,5,0.14,4,56.0
2022,REG,12,T.Sherfield,WR,MIA,HOU,3.30,5.30,5,0.13,2,33.0
2022,REG,12,D.Chark,WR,DET,BUF,7.60,9.60,5,0.14,2,16.0
2022,REG,12,G.Davis,WR,BUF,DET,3.80,7.80,5,0.13,4,38.0
2022,REG,12,Q.Watkins,WR,PHI,GB,9.50,12.50,5,0.2,3,35.0
2022,REG,12,C.Claypool,WR,CHI,NYJ,5.10,7.10,5,0.21,2,51.0
2022,REG,12,D.Duvernay,WR,BAL,JAX,3.90,6.90,5,0.17,3,23.0
2022,REG,13,G.Wilson,WR,NYJ,MIN,16.20,24.20,15,0.27,8,162.0
2022,REG,13,K.Allen,WR,LAC,LV,14.80,20.80,14,0.31,6,88.0
2022,REG,13,T.Hill,WR,MIA,SF,20.60,29.60,14,0.41,9,146.0
2022,REG,13,C.Godwin,WR,TB,NO,6.30,14.30,13,0.25,8,63.0
2022,REG,13,D.Adams,WR,LV,LAC,29.70,37.70,12,0.44,8,177.0
2022,REG,13,T.Lockett,WR,SEA,LA,18.80,27.80,12,0.32,9,128.0
2022,REG,13,T.McLaurin,WR,WAS,NYG,16.50,24.50,12,0.3,8,105.0
2022,REG,13,A.St. Brown,WR,DET,JAX,23.60,34.60,12,0.31,11,114.0
2022,REG,13,D.London,WR,ATL,PIT,9.50,15.50,12,0.5,6,95.0
2022,REG,13,D.Johnson,WR,PIT,ATL,6.00,11.00,11,0.41,5,60.0
2022,REG,13,J.Jefferson,WR,MIN,NYJ,11.60,18.60,11,0.33,7,45.0
2022,REG,13,J.Palmer,WR,LAC,LV,6.00,13.00,11,0.24,7,60.0
2022,REG,13,C.Davis,WR,NYJ,MIN,8.50,13.50,10,0.18,5,85.0
2022,REG,13,A.Brown,WR,PHI,TEN,23.90,31.90,10,0.26,8,119.0
2022,REG,13,D.Samuel,WR,SF,MIA,6.30,12.30,10,0.25,6,58.0
2022,REG,13,N.Collins,WR,HOU,CLE,9.50,12.50,10,0.27,3,35.0
2022,REG,13,A.Cooper,WR,CLE,HOU,4.00,8.00,9,0.43,4,40.0
2022,REG,13,S.Diggs,WR,BUF,NE,15.20,22.20,9,0.27,7,92.0
2022,REG,13,M.Hollins,WR,LV,LAC,3.50,8.50,9,0.33,5,35.0
2022,REG,13,B.Aiyuk,WR,SF,MIA,4.60,9.60,9,0.22,5,46.0
2022,REG,13,J.Dotson,WR,WAS,NYG,11.40,16.40,9,0.22,5,54.0
2022,REG,13,D.Robinson,WR,BAL,DEN,4.10,11.10,8,0.22,7,41.0
2022,REG,13,C.Kirk,WR,JAX,DET,10.40,16.40,8,0.24,6,104.0
2022,REG,13,D.Slayton,WR,NYG,WAS,9.00,15.00,8,0.29,6,90.0
2022,REG,13,D.Metcalf,WR,SEA,LA,18.70,26.70,8,0.22,8,127.0
2022,REG,13,J.Chase,WR,CIN,KC,9.70,16.70,8,0.26,7,97.0
2022,REG,13,D.Smith,WR,PHI,TEN,16.20,21.20,8,0.21,5,102.0
2022,REG,13,A.Pierce,WR,IND,DAL,14.60,18.60,8,0.23,4,86.0
2022,REG,13,C.Samuel,WR,WAS,NYG,8.60,14.60,7,0.18,6,63.0
2022,REG,13,Z.Jones,WR,JAX,DET,1.60,3.60,7,0.21,2,16.0
2022,REG,13,M.Gallup,WR,DAL,IND,14.30,18.30,7,0.23,4,23.0
2022,REG,13,G.Davis,WR,BUF,NE,7.50,9.50,7,0.21,2,15.0
2022,REG,13,C.Lamb,WR,DAL,IND,15.40,20.40,7,0.23,5,71.0
2022,REG,13,C.Watson,WR,GB,CHI,21.40,24.40,7,0.23,3,48.0
2022,REG,13,J.Jones,WR,TB,NO,2.80,5.80,6,0.11,3,28.0
2022,REG,13,A.Thielen,WR,MIN,NYJ,2.70,4.70,6,0.18,2,27.0
2022,REG,13,M.Valdes-Scantling,WR,KC,CIN,7.10,9.10,6,0.26,2,71.0
2022,REG,13,A.Lazard,WR,GB,CHI,6.70,11.70,6,0.2,5,67.0
2022,REG,13,D.Chark,WR,DET,JAX,9.80,14.80,6,0.15,5,98.0
2022,REG,13,I.Hodgins,WR,NYG,WAS,10.40,15.40,6,0.21,5,44.0
2022,REG,13,Q.Watkins,WR,PHI,TEN,3.70,8.70,6,0.16,5,37.0
2022,REG,13,C.Claypool,WR,CHI,GB,0.80,5.80,6,0.24,5,28.0
2022,REG,13,D.Duvernay,WR,BAL,DEN,4.30,10.30,6,0.17,6,34.0
2022,REG,13,E.Moore,WR,NYJ,MIN,1.70,3.70,6,0.11,2,7.0
2022,REG,13,C.Olave,WR,NO,TB,6.50,10.50,6,0.21,4,65.0
2022,REG,13,R.Woods,WR,TEN,PHI,0.60,1.60,5,0.2,1,6.0
2022,REG,13,T.Boyd,WR,CIN,KC,6.00,10.00,5,0.16,4,60.0
2022,REG,13,I.McKenzie,WR,BUF,NE,4.40,9.40,5,0.15,5,44.0
2022,REG,13,J.Meyers,WR,NE,BUF,2.20,5.20,5,0.15,3,22.0
2022,REG,13,O.Zaccheaus,WR,ATL,PIT,1.30,3.30,5,0.21,2,13.0
2022,REG,13,P.Campbell,WR,IND,DAL,4.50,8.50,5,0.14,4,43.0
2022,REG,13,T.Higgins,WR,CIN,KC,9.50,12.50,5,0.16,3,35.0
2022,REG,13,J.Waddle,WR,MIA,SF,0.90,1.90,5,0.15,1,9.0
2022,REG,13,T.Atwell,WR,LA,SEA,7.10,9.10,5,0.2,2,48.0
2022,REG,14,J.Jefferson,WR,MIN,DET,22.30,33.30,15,0.38,11,223.0
2022,REG,14,J.Chase,WR,CIN,CLE,18.50,28.50,15,0.47,10,119.0
2022,REG,14,K.Allen,WR,LAC,MIA,9.20,21.20,14,0.29,12,92.0
2022,REG,14,Z.Jones,WR,JAX,TEN,13.70,21.70,12,0.29,8,77.0
2022,REG,14,D.Peoples-Jones,WR,CLE,CIN,11.40,19.40,12,0.31,8,114.0
2022,REG,14,D.Hopkins,WR,ARI,NE,5.90,12.90,11,0.27,7,79.0
2022,REG,14,C.Moore,WR,HOU,DAL,12.40,22.40,11,0.46,10,124.0
2022,REG,14,J.Smith-Schuster,WR,KC,DEN,13.40,22.40,11,0.26,9,74.0
2022,REG,14,N.Agholor,WR,NE,ARI,3.20,8.20,10,0.3,5,32.0
2022,REG,14,T.Hill,WR,MIA,LAC,14.10,18.10,10,0.42,4,81.0
2022,REG,14,D.Metcalf,WR,SEA,CAR,13.10,18.10,10,0.28,5,71.0
2022,REG,14,E.Moore,WR,NYJ,BUF,6.00,12.00,10,0.23,6,60.0
2022,REG,14,M.Evans,WR,TB,SF,4.40,8.40,9,0.18,4,44.0
2022,REG,14,T.Lockett,WR,SEA,CAR,12.00,17.00,9,0.25,5,60.0
2022,REG,14,C.Godwin,WR,TB,SF,5.40,10.40,9,0.18,5,54.0
2022,REG,14,R.James,WR,NYG,PHI,12.10,19.10,9,0.28,7,61.0
2022,REG,14,J.Jeudy,WR,DEN,KC,25.30,33.30,9,0.21,8,73.0
2022,REG,14,T.Atwell,WR,LA,LV,4.50,9.50,9,0.26,5,50.0
2022,REG,14,A.St. Brown,WR,DET,MIN,7.40,13.40,9,0.25,6,68.0
2022,REG,14,J.Jones,WR,TB,SF,3.80,8.80,8,0.16,5,38.0
2022,REG,14,A.Thielen,WR,MIN,DET,12.50,19.50,8,0.2,7,65.0
2022,REG,14,D.Johnson,WR,PIT,BAL,8.20,14.20,8,0.26,6,82.0
2022,REG,14,M.Brown,WR,ARI,NE,3.40,7.40,8,0.2,4,34.0
2022,REG,14,N.Westbrook-Ikhine,WR,TEN,JAX,8.30,11.30,8,0.21,3,23.0
2022,REG,14,B.Skowronek,WR,LA,LV,8.90,15.90,8,0.24,7,89.0
2022,REG,14,D.Smith,WR,PHI,NYG,12.40,17.40,8,0.26,5,64.0
2022,REG,14,R.Woods,WR,TEN,JAX,4.90,9.90,7,0.18,5,49.0
2022,REG,14,D.Adams,WR,LV,LA,7.10,10.10,7,0.37,3,71.0
2022,REG,14,A.Cooper,WR,CLE,CIN,4.20,6.20,7,0.18,2,42.0
2022,REG,14,C.Kirk,WR,JAX,TEN,4.50,9.50,7,0.17,5,45.0
2022,REG,14,D.Chark,WR,DET,MIN,15.40,21.40,7,0.19,6,94.0
2022,REG,14,G.Wilson,WR,NYJ,BUF,7.80,13.80,7,0.16,6,78.0
2022,REG,14,M.Goodwin,WR,SEA,CAR,15.30,20.30,6,0.17,5,95.0
2022,REG,14,D.Robinson,WR,BAL,PIT,5.20,10.20,6,0.35,5,52.0
2022,REG,14,M.Williams,WR,LAC,MIA,17.60,23.60,6,0.12,6,116.0
2022,REG,14,N.Brown,WR,DAL,HOU,8.50,12.50,6,0.15,4,85.0
2022,REG,14,J.Reynolds,WR,DET,MIN,11.10,16.10,6,0.17,5,51.0
2022,REG,14,M.Gallup,WR,DAL,HOU,4.00,6.00,6,0.15,2,40.0
2022,REG,14,A.Brown,WR,PHI,NYG,13.00,17.00,6,0.19,4,70.0
2022,REG,14,K.Hinton,WR,DEN,KC,3.80,8.80,6,0.14,5,38.0
2022,REG,14,I.Hodgins,WR,NYG,PHI,11.80,15.80,6,0.19,4,38.0
2022,REG,14,C.Lamb,WR,DAL,HOU,3.30,8.30,6,0.15,5,33.0
2022,REG,14,J.Palmer,WR,LAC,MIA,5.30,9.30,6,0.12,4,53.0
2022,REG,14,S.Diggs,WR,BUF,NYJ,3.70,6.70,5,0.19,3,37.0
2022,REG,14,K.Bourne,WR,NE,ARI,4.70,9.70,5,0.15,5,47.0
2022,REG,14,I.McKenzie,WR,BUF,NYJ,2.80,5.80,5,0.19,3,21.0
2022,REG,14,D.Samuel,WR,SF,TB,10.40,14.40,5,0.23,4,43.0
2022,REG,14,D.Mims,WR,NYJ,BUF,3.50,6.50,5,0.11,3,35.0
2022,REG,14,Q.Watkins,WR,PHI,NYG,1.90,5.90,5,0.16,4,19.0
2022,REG,14,K.Osborn,WR,MIN,DET,9.80,14.80,5,0.12,5,38.0
2022,REG,14,A.Rodgers,WR,HOU,DAL,12.00,16.00,5,0.21,4,57.0
2022,REG,14,T.Thornton,WR,NE,ARI,2.80,6.80,5,0.15,4,28.0
2022,REG,15,A.Brown,WR,PHI,CHI,18.10,27.10,16,0.43,9,181.0
2022,REG,15,J.Jefferson,WR,MIN,IND,18.30,30.30,16,0.3,12,123.0
2022,REG,15,K.Osborn,WR,MIN,IND,21.70,31.70,16,0.3,10,157.0
2022,REG,15,M.Pittman,WR,IND,MIN,9.00,19.00,14,0.45,10,60.0
2022,REG,15,T.Hill,WR,MIA,BUF,12.90,21.90,13,0.43,9,69.0
2022,REG,15,J.Chase,WR,CIN,TB,12.00,19.00,13,0.34,7,60.0
2022,REG,15,R.Gage,WR,TB,CIN,17.90,25.90,12,0.29,8,59.0
2022,REG,15,D.Hopkins,WR,ARI,DEN,6.00,13.00,11,0.31,7,60.0
2022,REG,15,D.London,WR,ATL,NO,5.00,12.00,11,0.42,7,70.0
2022,REG,15,J.Smith-Schuster,WR,KC,HOU,6.80,16.80,10,0.24,10,88.0
2022,REG,15,C.Kirk,WR,JAX,DAL,9.20,15.20,10,0.24,6,92.0
2022,REG,15,D.Johnson,WR,PIT,CAR,10.00,20.00,10,0.48,10,98.0
2022,REG,15,A.St. Brown,WR,DET,NYJ,8.20,15.20,10,0.28,7,76.0
2022,REG,15,K.Allen,WR,LAC,TEN,8.60,16.60,9,0.24,8,86.0
2022,REG,15,D.Adams,WR,LV,NE,2.80,6.80,9,0.28,4,28.0
2022,REG,15,M.Evans,WR,TB,CIN,8.30,13.30,9,0.21,5,83.0
2022,REG,15,S.Diggs,WR,BUF,MIA,5.70,10.70,9,0.24,5,60.0
2022,REG,15,T.Lockett,WR,SEA,SF,6.80,13.80,9,0.22,7,68.0
2022,REG,15,N.Brown,WR,DAL,JAX,16.90,22.90,9,0.3,6,49.0
2022,REG,15,D.Metcalf,WR,SEA,SF,5.50,12.50,9,0.22,7,55.0
2022,REG,15,G.Wilson,WR,NYJ,DET,9.80,13.80,9,0.26,4,98.0
2022,REG,15,C.Moore,WR,HOU,KC,4.20,8.20,8,0.3,4,42.0
2022,REG,15,M.Williams,WR,LAC,TEN,6.70,10.70,8,0.21,4,67.0
2022,REG,15,M.Hollins,WR,LV,NE,10.00,14.00,8,0.25,4,40.0
2022,REG,15,Z.Jones,WR,JAX,DAL,28.90,34.90,8,0.2,6,109.0
2022,REG,15,C.Godwin,WR,TB,CIN,14.30,22.30,8,0.19,8,83.0
2022,REG,15,M.Brown,WR,ARI,DEN,1.90,5.90,8,0.23,4,19.0
2022,REG,15,J.Jeudy,WR,DEN,ARI,7.60,14.60,8,0.31,7,76.0
2022,REG,15,T.Higgins,WR,CIN,TB,11.30,16.30,8,0.21,5,33.0
2022,REG,15,D.Smith,WR,PHI,CHI,12.60,17.60,8,0.22,5,126.0
2022,REG,15,D.Slayton,WR,NYG,WAS,2.30,7.30,7,0.23,5,23.0
2022,REG,15,C.Lamb,WR,DAL,JAX,12.70,19.70,7,0.23,7,126.0
2022,REG,15,J.Waddle,WR,MIA,BUF,17.40,20.40,7,0.23,3,114.0
2022,REG,15,E.Moore,WR,NYJ,DET,5.40,9.40,7,0.21,4,51.0
2022,REG,15,M.Jones,WR,JAX,DAL,7.70,9.70,6,0.15,2,17.0
2022,REG,15,A.Cooper,WR,CLE,BAL,5.80,9.80,6,0.23,4,58.0
2022,REG,15,N.Agholor,WR,NE,LV,0.30,1.30,6,0.2,1,3.0
2022,REG,15,K.Raymond,WR,DET,NYJ,11.30,16.30,6,0.17,5,53.0
2022,REG,15,D.Robinson,WR,BAL,CLE,0.90,6.90,6,0.21,6,29.0
2022,REG,15,B.Berrios,WR,NYJ,DET,1.40,2.40,6,0.18,1,14.0
2022,REG,15,D.Moore,WR,CAR,PIT,13.30,18.30,6,0.32,5,73.0
2022,REG,15,J.Meyers,WR,NE,LV,6.70,8.70,6,0.2,2,47.0
2022,REG,15,T.McLaurin,WR,WAS,NYG,7.00,13.00,6,0.22,6,70.0
2022,REG,15,G.Davis,WR,BUF,MIA,5.60,9.60,6,0.16,4,56.0
2022,REG,15,Q.Watkins,WR,PHI,CHI,1.00,5.00,6,0.16,4,6.0
2022,REG,15,J.Dotson,WR,WAS,NYG,16.50,20.50,6,0.22,4,105.0
2022,REG,15,C.Watson,WR,GB,LA,4.60,8.60,6,0.21,4,46.0
2022,REG,15,M.Goodwin,WR,SEA,SF,1.00,3.00,5,0.12,2,10.0
2022,REG,15,T.Boyd,WR,CIN,TB,9.50,14.50,5,0.13,5,35.0
2022,REG,15,C.Samuel,WR,WAS,NYG,4.50,7.50,5,0.19,3,44.0
2022,REG,15,I.McKenzie,WR,BUF,MIA,2.40,4.40,5,0.13,2,24.0
2022,REG,15,M.Valdes-Scantling,WR,KC,HOU,8.60,11.60,5,0.12,3,26.0
2022,REG,15,R.James,WR,NYG,WAS,4.20,8.20,5,0.17,4,42.0
2022,REG,15,J.Smith,WR,NYJ,DET,7.70,11.70,5,0.15,4,77.0
2022,REG,15,J.Jennings,WR,SF,SEA,3.10,6.10,5,0.19,3,31.0
2022,REG,15,J.Palmer,WR,LAC,TEN,4.90,9.90,5,0.13,5,49.0
2022,REG,15,G.Pickens,WR,PIT,CAR,5.30,7.30,5,0.24,2,53.0
2022,REG,15,A.Pierce,WR,IND,MIN,0.00,0.00,5,0.16,0,0.0
2022,REG,15,R.Doubs,WR,GB,LA,5.50,10.50,5,0.18,5,55.0
2022,REG,16,J.Jefferson,WR,MIN,NYG,19.30,31.30,16,0.34,12,133.0
2022,REG,16,K.Allen,WR,LAC,IND,10.40,21.40,14,0.47,11,104.0
2022,REG,16,A.St. Brown,WR,DET,CAR,7.60,14.60,13,0.32,7,76.0
2022,REG,16,I.Hodgins,WR,NYG,MIN,14.90,22.90,12,0.29,8,89.0
2022,REG,16,D.Smith,WR,PHI,DAL,23.30,31.30,12,0.35,8,113.0
2022,REG,16,R.James,WR,NYG,MIN,9.00,17.00,11,0.27,8,90.0
2022,REG,16,A.Lazard,WR,GB,MIA,6.10,11.10,11,0.29,5,61.0
2022,REG,16,G.Dortch,WR,ARI,TB,12.30,22.30,11,0.26,10,98.0
2022,REG,16,C.Lamb,WR,DAL,PHI,24.00,34.00,11,0.31,10,120.0
2022,REG,16,J.Chase,WR,CIN,NE,5.90,13.90,11,0.22,8,79.0
2022,REG,16,D.Hopkins,WR,ARI,TB,0.40,1.40,10,0.24,1,4.0
2022,REG,16,A.Cooper,WR,CLE,NO,7.20,13.20,10,0.37,6,72.0
2022,REG,16,C.Godwin,WR,TB,ARI,6.30,14.30,10,0.21,8,63.0
2022,REG,16,J.Jeudy,WR,DEN,LA,11.70,17.70,10,0.29,6,117.0
2022,REG,16,B.Cooks,WR,HOU,TEN,9.40,13.40,9,0.31,4,34.0
2022,REG,16,D.Adams,WR,LV,PIT,1.50,3.50,9,0.3,2,15.0
2022,REG,16,K.Bourne,WR,NE,CIN,18.90,24.90,9,0.29,6,100.0
2022,REG,16,D.Metcalf,WR,SEA,KC,8.10,15.10,9,0.24,7,81.0
2022,REG,16,T.Higgins,WR,CIN,NE,18.80,26.80,9,0.18,8,128.0
2022,REG,16,D.London,WR,ATL,BAL,7.60,14.60,9,0.29,7,96.0
2022,REG,16,G.Wilson,WR,NYJ,JAX,1.00,5.00,9,0.3,4,30.0
2022,REG,16,J.Dotson,WR,WAS,SF,13.60,19.60,9,0.26,6,76.0
2022,REG,16,M.Evans,WR,TB,ARI,2.90,5.90,8,0.17,3,29.0
2022,REG,16,A.Brown,WR,PHI,DAL,10.30,16.30,8,0.24,6,103.0
2022,REG,16,C.Watson,WR,GB,MIA,4.90,10.90,8,0.21,6,49.0
2022,REG,16,L.Treadwell,WR,SEA,KC,2.60,5.60,7,0.18,3,26.0
2022,REG,16,C.Davis,WR,NYJ,JAX,1.40,3.40,7,0.23,2,14.0
2022,REG,16,C.Sutton,WR,DEN,LA,6.40,11.40,7,0.21,5,64.0
2022,REG,16,M.Gallup,WR,DAL,PHI,9.60,13.60,7,0.2,4,36.0
2022,REG,16,D.Moore,WR,CAR,DET,15.10,20.10,7,0.33,5,83.0
2022,REG,16,J.Meyers,WR,NE,CIN,14.30,20.30,7,0.23,6,83.0
2022,REG,16,H.Renfrow,WR,LV,PIT,10.20,14.20,7,0.23,4,42.0
2022,REG,16,O.Zaccheaus,WR,ATL,BAL,1.80,5.80,7,0.23,4,18.0
2022,REG,16,D.Johnson,WR,PIT,LV,6.40,11.40,7,0.19,5,64.0
2022,REG,16,M.Pittman,WR,IND,LAC,3.90,7.90,7,0.25,4,39.0
2022,REG,16,B.Aiyuk,WR,SF,WAS,8.10,13.10,7,0.33,5,81.0
2022,REG,16,T.Hill,WR,MIA,GB,10.30,14.30,6,0.25,4,103.0
2022,REG,16,R.Gage,WR,TB,ARI,6.50,11.50,6,0.12,5,65.0
2022,REG,16,C.Kirk,WR,JAX,NYJ,2.60,5.60,6,0.2,3,22.0
2022,REG,16,D.Slayton,WR,NYG,MIN,7.90,11.90,6,0.15,4,79.0
2022,REG,16,M.Brown,WR,ARI,TB,5.80,8.80,6,0.14,3,57.0
2022,REG,16,G.Davis,WR,BUF,CHI,8.50,11.50,6,0.24,3,45.0
2022,REG,16,J.Waddle,WR,MIA,GB,20.30,25.30,6,0.25,5,143.0
2022,REG,16,R.Doubs,WR,GB,MIA,3.60,6.60,6,0.16,3,36.0
2022,REG,16,A.Thielen,WR,MIN,NYG,0.60,1.60,5,0.11,1,6.0
2022,REG,16,R.Woods,WR,TEN,HOU,3.00,7.00,5,0.25,4,30.0
2022,REG,16,C.Samuel,WR,WAS,SF,11.40,16.40,5,0.15,5,52.0
2022,REG,16,D.Chark,WR,DET,CAR,10.80,14.80,5,0.12,4,108.0
2022,REG,16,D.Pettis,WR,CHI,BUF,7.10,9.10,5,0.2,2,11.0
2022,REG,16,P.Campbell,WR,IND,LAC,1.90,3.90,5,0.18,2,19.0
2022,REG,16,T.McLaurin,WR,WAS,SF,13.70,17.70,5,0.15,4,77.0
2022,REG,16,D.Peoples-Jones,WR,CLE,NO,0.20,1.20,5,0.19,1,2.0
2022,REG,16,Q.Watkins,WR,PHI,DAL,1.90,2.90,5,0.15,1,19.0
2022,REG,16,V.Jefferson,WR,LA,DEN,1.90,4.90,5,0.18,3,19.0
2022,REG,16,G.Pickens,WR,PIT,LV,11.70,16.70,5,0.14,5,57.0
2022,REG,16,R.Shaheed,WR,NO,CLE,4.10,8.10,5,0.36,4,41.0
2022,REG,17,C.Lamb,WR,DAL,TEN,10.00,21.00,14,0.34,11,100.0
2022,REG,17,D.Smith,WR,PHI,NO,11.50,20.50,13,0.41,9,115.0
2022,REG,17,M.Evans,WR,TB,CAR,38.70,48.70,12,0.29,10,207.0
2022,REG,17,B.Aiyuk,WR,SF,LV,17.70,26.70,12,0.35,9,101.0
2022,REG,17,D.Adams,WR,LV,SF,27.30,34.30,11,0.34,7,153.0
2022,REG,17,G.Wilson,WR,NYJ,SEA,1.80,4.80,11,0.24,3,18.0
2022,REG,17,M.Williams,WR,LAC,LA,9.40,16.40,10,0.32,7,94.0
2022,REG,17,D.Moore,WR,CAR,TB,17.70,23.70,10,0.32,6,117.0
2022,REG,17,G.Dortch,WR,ARI,ATL,1.50,5.50,10,0.26,4,15.0
2022,REG,17,R.Woods,WR,TEN,DAL,9.90,14.90,9,0.24,5,39.0
2022,REG,17,C.Godwin,WR,TB,CAR,12.00,21.00,9,0.21,9,120.0
2022,REG,17,J.Meyers,WR,NE,MIA,10.90,16.90,9,0.28,6,49.0
2022,REG,17,M.Brown,WR,ARI,ATL,6.10,12.10,9,0.24,6,61.0
2022,REG,17,A.Brown,WR,PHI,NO,15.70,19.70,9,0.28,4,97.0
2022,REG,17,M.Pittman,WR,IND,NYG,10.10,16.10,8,0.3,6,41.0
2022,REG,17,J.Jeudy,WR,DEN,KC,3.80,10.80,8,0.22,7,38.0
2022,REG,17,D.London,WR,ATL,ARI,4.70,9.70,8,0.32,5,47.0
2022,REG,17,T.Burks,WR,TEN,DAL,8.60,12.60,8,0.21,4,66.0
2022,REG,17,M.Jones,WR,JAX,HOU,6.10,12.10,7,0.25,6,61.0
2022,REG,17,B.Cooks,WR,HOU,JAX,3.90,7.90,7,0.17,4,39.0
2022,REG,17,T.Hill,WR,MIA,NE,11.70,15.70,7,0.18,4,55.0
2022,REG,17,M.Valdes-Scantling,WR,KC,DEN,2.80,4.80,7,0.17,2,28.0
2022,REG,17,R.James,WR,NYG,IND,13.60,20.60,7,0.3,7,76.0
2022,REG,17,D.Johnson,WR,PIT,BAL,3.50,5.50,7,0.26,2,35.0
2022,REG,17,K.Osborn,WR,MIN,GB,11.90,18.90,7,0.2,7,59.0
2022,REG,17,J.Dotson,WR,WAS,CLE,3.70,6.70,7,0.25,3,37.0
2022,REG,17,T.Thornton,WR,NE,MIA,12.00,15.00,7,0.22,3,60.0
2022,REG,17,K.Allen,WR,LAC,LA,6.80,11.80,6,0.19,5,60.0
2022,REG,17,P.Dorsett,WR,HOU,JAX,1.40,4.40,6,0.14,3,14.0
