season,week,team_abbr,opponent_abbr,home,role,result,score,spread,over_under
2017,15,KC,LAC,False,Favorite,W,30-13,-1.0,U 47
2017,15,LAC,KC,True,Underdog,,,-1.0,U 47
2017,15,BUF,MIA,False,Favorite,W,24-16,-3.5,O 39.5
2017,15,MIA,BUF,True,Underdog,,,-3.5,O 39.5
2017,15,CAR,GB,False,Favorite,W,31-24,-3.0,O 46.5
2017,15,GB,CAR,True,Underdog,,,-3.0,O 46.5
2017,15,BAL,CLE,True,Favorite,W,27-10,-6.5,U 42
2017,15,CLE,BAL,False,Underdog,,,-6.5,U 42
2017,15,JAX,HOU,False,Favorite,W,45-7,-10.5,O 39
2017,15,HOU,JAX,True,Underdog,,,-10.5,O 39
2017,15,MIN,CIN,False,Favorite,W,34-7,-12.5,U 42.5
2017,15,CIN,MIN,True,Underdog,,,-12.5,U 42.5
2017,15,NO,NYJ,False,Favorite,W,31-19,-16.5,O 47
2017,15,NYJ,NO,True,Underdog,,,-16.5,O 47
2017,15,PHI,NYG,True,Favorite,W,34-29,-7.5,O 40.5
2017,15,NYG,PHI,False,Underdog,,,-7.5,O 40.5
2017,15,WAS,ARI,False,Favorite,W,20-15,-4.0,U 40
2017,15,ARI,WAS,True,Underdog,,,-4.0,U 40
2017,15,LA,SEA,True,Favorite,W,42-7,-1.0,O 47.5
2017,15,SEA,LA,False,Underdog,,,-1.0,O 47.5
2017,15,NE,PIT,True,Favorite,W,27-24,-2.5,U 52.5
2017,15,PIT,NE,False,Underdog,,,-2.5,U 52.5
2017,15,SF,TEN,False,Favorite,W,25-23,-2.5,O 44.5
2017,15,TEN,SF,True,Underdog,,,-2.5,O 44.5
2017,15,DAL,LV,True,Favorite,W,20-17,0.0,U 46
2017,15,LV,DAL,False,Underdog,,,0.0,U 46
2017,15,ATL,TB,True,Favorite,W,24-21,-7.0,U 49.5
2017,15,TB,ATL,False,Underdog,,,-7.0,U 49.5
2017,16,BAL,IND,False,Favorite,W,23-16,-13.5,U 41
2017,16,IND,BAL,True,Underdog,,,-13.5,U 41
2017,16,MIN,GB,True,Favorite,W,16-0,-8.5,U 41
2017,16,GB,MIN,False,Underdog,,,-8.5,U 41
2017,16,CAR,TB,False,Favorite,W,22-19,-10.0,U 46.5
2017,16,TB,CAR,True,Underdog,,,-10.0,U 46.5
2017,16,CHI,CLE,False,Favorite,W,20-3,-5.5,U 37
2017,16,CLE,CHI,True,Underdog,,,-5.5,U 37
2017,16,DET,CIN,True,Favorite,L,17-26,-3.5,U 43.5
2017,16,CIN,DET,False,Underdog,,,-3.5,U 43.5
2017,16,KC,MIA,False,Favorite,W,29-13,-11.0,U 43.5
2017,16,MIA,KC,True,Underdog,,,-11.0,U 43.5
2017,16,NE,BUF,False,Favorite,W,37-16,-11.0,O 47.5
2017,16,BUF,NE,True,Underdog,,,-11.0,O 47.5
2017,16,NO,ATL,False,Favorite,W,23-13,-5.5,U 52
2017,16,ATL,NO,True,Underdog,,,-5.5,U 52
2017,16,LAC,NYJ,True,Favorite,W,14-7,-7.5,U 42.5
2017,16,NYJ,LAC,False,Underdog,,,-7.5,U 42.5
2017,16,LA,TEN,True,Favorite,W,27-23,-5.5,O 46
2017,16,TEN,LA,False,Underdog,,,-5.5,O 46
2017,16,WAS,DEN,False,Favorite,W,27-11,-3.0,U 39.5
2017,16,DEN,WAS,True,Underdog,,,-3.0,U 39.5
2017,16,JAX,SF,True,Favorite,L,33-44,-4.0,O 43
2017,16,SF,JAX,False,Underdog,,,-4.0,O 43
2017,16,ARI,NYG,False,Favorite,W,23-0,-3.0,U 39
2017,16,NYG,ARI,True,Underdog,,,-3.0,U 39
2017,16,DAL,SEA,False,Favorite,L,12-21,-4.5,U 47
2017,16,SEA,DAL,True,Underdog,,,-4.5,U 47
2017,16,PIT,HOU,True,Favorite,W,34-6,-8.0,U 45.5
2017,16,HOU,PIT,False,Underdog,,,-8.0,U 45.5
2017,16,PHI,LV,False,Favorite,W,19-10,-10.0,U 46
2017,16,LV,PHI,True,Underdog,,,-10.0,U 46
2017,17,DET,GB,False,Favorite,W,35-11,-7.5,O 44.5
2017,17,GB,DET,True,Underdog,,,-7.5,O 44.5
2017,17,IND,HOU,False,Favorite,W,22-13,-5.5,U 41.5
2017,17,HOU,IND,True,Underdog,,,-5.5,U 41.5
2017,17,MIN,CHI,False,Favorite,W,23-10,-13.5,U 38.5
2017,17,CHI,MIN,True,Underdog,,,-13.5,U 38.5
2017,17,NE,NYJ,False,Favorite,W,26-6,-17.0,U 43.5
2017,17,NYJ,NE,True,Underdog,,,-17.0,U 43.5
2017,17,WAS,NYG,True,Favorite,L,10-18,-4.5,U 41
2017,17,NYG,WAS,False,Underdog,,,-4.5,U 41
2017,17,DAL,PHI,True,Favorite,W,6-0,-3.5,U 41
2017,17,PHI,DAL,False,Underdog,,,-3.5,U 41
2017,17,PIT,CLE,False,Favorite,W,28-24,-5.0,O 38.5
2017,17,CLE,PIT,True,Underdog,,,-5.0,O 38.5
2017,17,ATL,CAR,False,Favorite,W,22-10,-5.0,U 44.5
2017,17,CAR,ATL,True,Underdog,,,-5.0,U 44.5
2017,17,BAL,CIN,False,Favorite,L,27-31,-8.0,O 40
2017,17,CIN,BAL,True,Underdog,,,-8.0,O 40
2017,17,DEN,KC,False,Favorite,L,24-27,-3.0,O 37.5
2017,17,KC,DEN,True,Underdog,,,-3.0,O 37.5
2017,17,LAC,LV,False,Favorite,W,30-10,-7.0,U 43
2017,17,LV,LAC,True,Underdog,,,-7.0,U 43
2017,17,SF,LA,True,Favorite,W,34-13,-6.0,O 44.5
2017,17,LA,SF,False,Underdog,,,-6.0,O 44.5
2017,17,BUF,MIA,True,Favorite,W,22-16,-2.5,U 41.5
2017,17,MIA,BUF,False,Underdog,,,-2.5,U 41.5
2017,17,SEA,ARI,False,Favorite,L,24-26,-8.0,O 38
2017,17,ARI,SEA,True,Underdog,,,-8.0,O 38
2017,17,NO,TB,True,Favorite,L,24-31,-6.0,O 49
2017,17,TB,NO,False,Underdog,,,-6.0,O 49
2017,17,TEN,JAX,False,Favorite,W,15-10,-2.5,U 40
2017,17,JAX,TEN,True,Underdog,,,-2.5,U 40
2017,18,KC,TEN,False,Favorite,L,21-22,-8.5,U 44
2017,18,TEN,KC,True,Underdog,,,-8.5,U 44
2017,18,LA,ATL,False,Favorite,L,13-26,-6.5,U 48
2017,18,ATL,LA,True,Underdog,,,-6.5,U 48
2017,18,JAX,BUF,False,Favorite,W,10-3,-8.0,U 39.5
2017,18,BUF,JAX,True,Underdog,,,-8.0,U 39.5
2017,18,NO,CAR,False,Favorite,W,31-26,-6.5,O 47.5
2017,18,CAR,NO,True,Underdog,,,-6.5,O 47.5
2017,19,ATL,PHI,True,Favorite,L,10-15,-2.5,U 40
2017,19,PHI,ATL,False,Underdog,,,-2.5,U 40
2017,19,NE,TEN,False,Favorite,W,35-14,-13.5,O 48.5
2017,19,TEN,NE,True,Underdog,,,-13.5,O 48.5
2017,19,PIT,JAX,False,Favorite,L,42-45,-7.0,O 40.5
2017,19,JAX,PIT,True,Underdog,,,-7.0,O 40.5
2017,19,MIN,NO,False,Favorite,W,29-24,-5.5,O 46.5
2017,19,NO,MIN,True,Underdog,,,-5.5,O 46.5
2017,20,NE,JAX,False,Favorite,W,24-20,-7.5,U 46
2017,20,JAX,NE,True,Underdog,,,-7.5,U 46
2017,20,MIN,PHI,True,Favorite,L,7-38,-3.0,O 39
2017,20,PHI,MIN,False,Underdog,,,-3.0,O 39
2017,21,NE,PHI,True,Favorite,L,33-41,-4.5,O 48.5
2017,21,PHI,NE,False,Underdog,,,-4.5,O 48.5
2018,1,PHI,ATL,False,Favorite,W,18-12,-1.0,U 44.5
2018,1,ATL,PHI,True,Underdog,,,-1.0,U 44.5
2018,1,BAL,BUF,False,Favorite,W,47-3,-7.5,O 39
2018,1,BUF,BAL,True,Underdog,,,-7.5,O 39
2018,1,PIT,CLE,True,Favorite,T,21-21,-3.5,O 41
2018,1,CLE,PIT,False,Underdog,,,-3.5,O 41
2018,1,CIN,IND,True,Favorite,W,34-23,-1.0,O 47.5
2018,1,IND,CIN,False,Underdog,,,-1.0,O 47.5
2018,1,TEN,MIA,True,Favorite,L,20-27,-1.0,O 43.5
2018,1,MIA,TEN,False,Underdog,,,-1.0,O 43.5
2018,1,MIN,SF,False,Favorite,W,24-16,-6.0,U 46.5
2018,1,SF,MIN,True,Underdog,,,-6.0,U 46.5
2018,1,NE,HOU,False,Favorite,W,27-20,-6.0,U 49.5
2018,1,HOU,NE,True,Underdog,,,-6.0,U 49.5
2018,1,NO,TB,False,Favorite,L,40-48,-10.0,O 50
2018,1,TB,NO,True,Underdog,,,-10.0,O 50
2018,1,JAX,NYG,True,Favorite,W,20-15,-2.5,U 43
2018,1,NYG,JAX,False,Underdog,,,-2.5,U 43
2018,1,LAC,KC,False,Favorite,L,28-38,-3.5,O 48
2018,1,KC,LAC,True,Underdog,,,-3.5,O 48
2018,1,ARI,WAS,False,Favorite,L,6-24,-2.0,U 43.5
2018,1,WAS,ARI,True,Underdog,,,-2.0,U 43.5
2018,1,CAR,DAL,False,Favorite,W,16-8,-2.5,U 42.5
2018,1,DAL,CAR,True,Underdog,,,-2.5,U 42.5
2018,1,DEN,SEA,False,Favorite,W,27-24,0.0,O 42.5
2018,1,SEA,DEN,True,Underdog,,,0.0,O 42.5
2018,1,GB,CHI,False,Favorite,W,24-23,-6.5,O 45
2018,1,CHI,GB,True,Underdog,,,-6.5,O 45
2018,1,DET,NYJ,False,Favorite,L,17-48,-7.0,O 44
2018,1,NYJ,DET,True,Underdog,,,-7.0,O 44
2018,1,LA,LV,True,Favorite,W,33-13,-6.5,U 47.5
2018,1,LV,LA,False,Underdog,,,-6.5,U 47.5
2018,2,CIN,BAL,False,Favorite,W,34-23,-1.0,O 43
2018,2,BAL,CIN,True,Underdog,,,-1.0,O 43
2018,2,ATL,CAR,False,Favorite,W,31-24,-5.5,O 44
2018,2,CAR,ATL,True,Underdog,,,-5.5,O 44
2018,2,LAC,BUF,True,Favorite,W,31-20,-7.5,O 41.5
2018,2,BUF,LAC,False,Underdog,,,-7.5,O 41.5
2018,2,MIN,GB,True,Favorite,T,29-29,-2.0,O 45
2018,2,GB,MIN,False,Underdog,,,-2.0,O 45
2018,2,NO,CLE,False,Favorite,W,21-18,-10.0,U 51
2018,2,CLE,NO,True,Underdog,,,-10.0,U 51
2018,2,NYJ,MIA,False,Favorite,L,12-20,-3.0,U 43
2018,2,MIA,NYJ,True,Underdog,,,-3.0,U 43
2018,2,PIT,KC,False,Favorite,L,37-42,-4.5,O 52
2018,2,KC,PIT,True,Underdog,,,-4.5,O 52
2018,2,PHI,TB,True,Favorite,L,21-27,-3.0,O 46.5
2018,2,TB,PHI,False,Underdog,,,-3.0,O 46.5
2018,2,HOU,TEN,True,Favorite,L,17-20,-3.5,U 41
2018,2,TEN,HOU,False,Underdog,,,-3.5,U 41
2018,2,WAS,IND,False,Favorite,L,9-21,-6.0,U 48
2018,2,IND,WAS,True,Underdog,,,-6.0,U 48
2018,2,LA,ARI,False,Favorite,W,34-0,-13.5,U 43.5
2018,2,ARI,LA,True,Underdog,,,-13.5,U 43.5
2018,2,SF,DET,False,Favorite,W,30-27,-6.0,O 48.5
2018,2,DET,SF,True,Underdog,,,-6.0,O 48.5
2018,2,DEN,LV,False,Favorite,W,20-19,-5.5,U 44
2018,2,LV,DEN,True,Underdog,,,-5.5,U 44
2018,2,NE,JAX,True,Favorite,L,20-31,-2.0,O 44.5
2018,2,JAX,NE,False,Underdog,,,-2.0,O 44.5
2018,2,DAL,NYG,False,Favorite,W,20-13,-3.0,U 42
2018,2,NYG,DAL,True,Underdog,,,-3.0,U 42
2018,2,CHI,SEA,False,Favorite,W,24-17,-4.5,U 42.5
2018,2,SEA,CHI,True,Underdog,,,-4.5,U 42.5
2018,3,CLE,NYJ,False,Favorite,W,21-17,-3.0,U 41
2018,3,NYJ,CLE,True,Underdog,,,-3.0,U 41
2018,3,ATL,NO,False,Favorite,L,37-43,-1.5,O 54
2018,3,NO,ATL,True,Underdog,,,-1.5,O 54
2018,3,BAL,DEN,False,Favorite,W,27-14,-5.5,U 46
2018,3,DEN,BAL,True,Underdog,,,-5.5,U 46
2018,3,CAR,CIN,False,Favorite,W,31-21,-2.5,O 44
2018,3,CIN,CAR,True,Underdog,,,-2.5,O 44
2018,3,HOU,NYG,False,Favorite,L,22-27,-6.5,O 44
2018,3,NYG,HOU,True,Underdog,,,-6.5,O 44
2018,3,JAX,TEN,False,Favorite,L,6-9,-10.0,U 39
2018,3,TEN,JAX,True,Underdog,,,-10.0,U 39
2018,3,KC,SF,False,Favorite,W,38-27,-5.5,O 53
2018,3,SF,KC,True,Underdog,,,-5.5,O 53
2018,3,MIA,LV,False,Favorite,W,28-20,-3.0,O 46
2018,3,LV,MIA,True,Underdog,,,-3.0,O 46
2018,3,MIN,BUF,False,Favorite,L,6-27,-16.5,U 41
2018,3,BUF,MIN,True,Underdog,,,-16.5,U 41
2018,3,PHI,IND,False,Favorite,W,20-16,-6.5,U 45.5
2018,3,IND,PHI,True,Underdog,,,-6.5,U 45.5
2018,3,GB,WAS,True,Favorite,L,17-31,-2.5,O 45.5
2018,3,WAS,GB,False,Underdog,,,-2.5,O 45.5
2018,3,LA,LAC,False,Favorite,W,35-23,-7.5,O 49
2018,3,LAC,LA,True,Underdog,,,-7.5,O 49
2018,3,CHI,ARI,True,Favorite,W,16-14,-5.5,U 39
2018,3,ARI,CHI,False,Underdog,,,-5.5,U 39
2018,3,SEA,DAL,False,Favorite,W,24-13,-1.0,U 40
2018,3,DAL,SEA,True,Underdog,,,-1.0,U 40
2018,3,NE,DET,True,Favorite,L,10-26,-7.0,U 55
2018,3,DET,NE,False,Underdog,,,-7.0,U 55
2018,3,TB,PIT,False,Favorite,L,27-30,-1.0,O 55
2018,3,PIT,TB,True,Underdog,,,-1.0,O 55
2018,4,LA,MIN,False,Favorite,W,38-31,-7.5,O 48.5
2018,4,MIN,LA,True,Underdog,,,-7.5,O 48.5
2018,4,ATL,CIN,False,Favorite,L,36-37,-3.5,O 52.5
2018,4,CIN,ATL,True,Underdog,,,-3.5,O 52.5
2018,4,CHI,TB,False,Favorite,W,48-10,-3.0,O 46
2018,4,TB,CHI,True,Underdog,,,-3.0,O 46
2018,4,DAL,DET,False,Favorite,W,26-24,-2.5,O 43.5
2018,4,DET,DAL,True,Underdog,,,-2.5,O 43.5
2018,4,GB,BUF,False,Favorite,W,22-0,-8.5,U 43.5
2018,4,BUF,GB,True,Underdog,,,-8.5,U 43.5
2018,4,HOU,IND,True,Favorite,W,37-34,-1.0,O 48
2018,4,IND,HOU,False,Underdog,,,-1.0,O 48
2018,4,JAX,NYJ,False,Favorite,W,31-12,-7.5,O 40.5
2018,4,NYJ,JAX,True,Underdog,,,-7.5,O 40.5
2018,4,NE,MIA,False,Favorite,W,38-7,-6.5,U 50.5
2018,4,MIA,NE,True,Underdog,,,-6.5,U 50.5
2018,4,PHI,TEN,True,Favorite,L,23-26,-3.0,O 41.5
2018,4,TEN,PHI,False,Underdog,,,-3.0,O 41.5
2018,4,SEA,ARI,True,Favorite,W,20-17,-3.5,U 40
2018,4,ARI,SEA,False,Underdog,,,-3.5,U 40
2018,4,LV,CLE,False,Favorite,W,45-42,-2.5,O 44.5
2018,4,CLE,LV,True,Underdog,,,-2.5,O 44.5
2018,4,LAC,SF,False,Favorite,W,29-27,-10.5,O 46
2018,4,SF,LAC,True,Underdog,,,-10.5,O 46
2018,4,NO,NYG,True,Favorite,W,33-18,-3.5,U 51.5
2018,4,NYG,NO,False,Underdog,,,-3.5,U 51.5
2018,4,PIT,BAL,False,Favorite,L,14-26,-3.0,U 51
2018,4,BAL,PIT,True,Underdog,,,-3.0,U 51
2018,4,KC,DEN,True,Favorite,W,27-23,-3.5,U 53.5
2018,4,DEN,KC,False,Underdog,,,-3.5,U 53.5
2018,5,NE,IND,False,Favorite,W,38-24,-10.5,O 49.5
2018,5,IND,NE,True,Underdog,,,-10.5,O 49.5
2018,5,TEN,BUF,True,Favorite,L,12-13,-6.0,U 38.5
2018,5,BUF,TEN,False,Underdog,,,-6.0,U 38.5
2018,5,CAR,NYG,False,Favorite,W,33-31,-7.0,O 43.5
2018,5,NYG,CAR,True,Underdog,,,-7.0,O 43.5
2018,5,CIN,MIA,False,Favorite,W,27-17,-6.5,U 47.5
2018,5,MIA,CIN,True,Underdog,,,-6.5,U 47.5
2018,5,BAL,CLE,True,Favorite,L,9-12,-3.0,U 44.5
2018,5,CLE,BAL,False,Underdog,,,-3.0,U 44.5
2018,5,DET,GB,False,Favorite,W,31-23,-1.0,O 50
2018,5,GB,DET,True,Underdog,,,-1.0,O 50
2018,5,KC,JAX,False,Favorite,W,30-14,-3.0,U 48
2018,5,JAX,KC,True,Underdog,,,-3.0,U 48
2018,5,NYJ,DEN,False,Favorite,W,34-16,-1.0,O 43
2018,5,DEN,NYJ,True,Underdog,,,-1.0,O 43
2018,5,PIT,ATL,False,Favorite,W,41-17,-3.5,O 57
2018,5,ATL,PIT,True,Underdog,,,-3.5,O 57
2018,5,LAC,LV,False,Favorite,W,26-10,-5.0,U 52
2018,5,LV,LAC,True,Underdog,,,-5.0,U 52
2018,5,PHI,MIN,False,Favorite,L,21-23,-3.5,U 48
2018,5,MIN,PHI,True,Underdog,,,-3.5,U 48
2018,5,SF,ARI,False,Favorite,L,18-28,-3.0,O 40.5
2018,5,ARI,SF,True,Underdog,,,-3.0,O 40.5
2018,5,LA,SEA,True,Favorite,W,33-31,-7.5,O 50.5
2018,5,SEA,LA,False,Underdog,,,-7.5,O 50.5
2018,5,HOU,DAL,False,Favorite,W,19-16,-3.5,U 45.5
2018,5,DAL,HOU,True,Underdog,,,-3.5,U 45.5
2018,5,NO,WAS,False,Favorite,W,43-19,-5.5,O 51.5
2018,5,WAS,NO,True,Underdog,,,-5.5,O 51.5
2018,6,PHI,NYG,True,Favorite,W,34-13,-1.5,O 45
2018,6,NYG,PHI,False,Underdog,,,-1.5,O 45
2018,6,ATL,TB,False,Favorite,W,34-29,-3.0,O 57
2018,6,TB,ATL,True,Underdog,,,-3.0,O 57
2018,6,CIN,PIT,False,Favorite,L,21-28,-1.5,U 49.5
2018,6,PIT,CIN,True,Underdog,,,-1.5,U 49.5
2018,6,CLE,LAC,False,Favorite,L,14-38,-1.0,O 47
2018,6,LAC,CLE,True,Underdog,,,-1.0,O 47
2018,6,HOU,BUF,False,Favorite,W,20-13,-10.5,U 40.5
2018,6,BUF,HOU,True,Underdog,,,-10.5,U 40.5
2018,6,CHI,MIA,True,Favorite,L,28-31,-7.5,O 40.5
2018,6,MIA,CHI,False,Underdog,,,-7.5,O 40.5
2018,6,MIN,ARI,False,Favorite,W,27-17,0.0,O 43.5
2018,6,ARI,MIN,True,Underdog,,,0.0,O 43.5
2018,6,NYJ,IND,False,Favorite,W,42-34,-2.5,O 47.5
2018,6,IND,NYJ,True,Underdog,,,-2.5,O 47.5
2018,6,SEA,LV,True,Favorite,W,27-3,-3.0,U 48
2018,6,LV,SEA,False,Underdog,,,-3.0,U 48
2018,6,CAR,WAS,True,Favorite,L,17-23,-1.0,U 44.5
2018,6,WAS,CAR,False,Underdog,,,-1.0,U 44.5
2018,6,LA,DEN,True,Favorite,W,23-20,-7.0,U 50
2018,6,DEN,LA,False,Underdog,,,-7.0,U 50
2018,6,JAX,DAL,True,Favorite,L,7-40,-3.0,O 39
2018,6,DAL,JAX,False,Underdog,,,-3.0,O 39
2018,6,BAL,TEN,True,Favorite,W,21-0,-2.5,U 43.5
2018,6,TEN,BAL,False,Underdog,,,-2.5,U 43.5
2018,6,NE,KC,False,Favorite,W,43-40,-3.5,O 59.5
2018,6,KC,NE,True,Underdog,,,-3.5,O 59.5
2018,6,GB,SF,False,Favorite,W,33-30,-9.0,O 46.5
2018,6,SF,GB,True,Underdog,,,-9.0,O 46.5
2018,7,DEN,ARI,True,Favorite,W,45-10,-1.0,O 42.5
2018,7,ARI,DEN,False,Underdog,,,-1.0,O 42.5
2018,7,LAC,TEN,True,Favorite,W,20-19,-6.5,U 46
2018,7,TEN,LAC,False,Underdog,,,-6.5,U 46
2018,7,NE,CHI,True,Favorite,W,38-31,-1.0,O 48.5
2018,7,CHI,NE,False,Underdog,,,-1.0,O 48.5
2018,7,IND,BUF,False,Favorite,W,37-5,-7.0,U 43.5
2018,7,BUF,IND,True,Underdog,,,-7.0,U 43.5
2018,7,JAX,HOU,False,Favorite,L,7-20,-3.5,U 42.5
2018,7,HOU,JAX,True,Underdog,,,-3.5,U 42.5
2018,7,DET,MIA,True,Favorite,W,32-21,-3.0,O 47
2018,7,MIA,DET,False,Underdog,,,-3.0,O 47
2018,7,MIN,NYJ,True,Favorite,W,37-17,-3.5,O 45
2018,7,NYJ,MIN,False,Underdog,,,-3.5,O 45
2018,7,PHI,CAR,False,Favorite,L,17-21,-5.0,U 45
2018,7,CAR,PHI,True,Underdog,,,-5.0,U 45
2018,7,TB,CLE,False,Favorite,W,26-23,-3.5,U 52.5
2018,7,CLE,TB,True,Underdog,,,-3.5,U 52.5
2018,7,BAL,NO,False,Favorite,L,23-24,-2.5,U 49
2018,7,NO,BAL,True,Underdog,,,-2.5,U 49
2018,7,LA,SF,True,Favorite,W,39-10,-8.0,U 52
2018,7,SF,LA,False,Underdog,,,-8.0,U 52
2018,7,DAL,WAS,True,Favorite,L,17-20,-1.0,U 40.5
2018,7,WAS,DAL,False,Underdog,,,-1.0,U 40.5
2018,7,KC,CIN,False,Favorite,W,45-10,-6.5,U 56
2018,7,CIN,KC,True,Underdog,,,-6.5,U 56
2018,7,ATL,NYG,False,Favorite,W,23-20,-4.5,U 52
2018,7,NYG,ATL,True,Underdog,,,-4.5,U 52
2018,8,HOU,MIA,False,Favorite,W,42-23,-7.5,O 45
2018,8,MIA,HOU,True,Underdog,,,-7.5,O 45
2018,8,BAL,CAR,True,Favorite,L,21-36,-2.5,O 44
2018,8,CAR,BAL,False,Underdog,,,-2.5,O 44
2018,8,CHI,NYJ,False,Favorite,W,24-10,-8.5,U 42.5
2018,8,NYJ,CHI,True,Underdog,,,-8.5,U 42.5
2018,8,CIN,TB,False,Favorite,W,37-34,-3.5,O 55
2018,8,TB,CIN,True,Underdog,,,-3.5,O 55
2018,8,DET,SEA,False,Favorite,L,14-28,-3.0,U 48
2018,8,SEA,DET,True,Underdog,,,-3.0,U 48
2018,8,KC,DEN,False,Favorite,W,30-23,-8.5,P 53
2018,8,DEN,KC,True,Underdog,,,-8.5,P 53
2018,8,WAS,NYG,True,Favorite,W,20-13,-1.0,U 44
2018,8,NYG,WAS,False,Underdog,,,-1.0,U 44
2018,8,PIT,CLE,False,Favorite,W,33-18,-8.5,O 47.5
2018,8,CLE,PIT,True,Underdog,,,-8.5,O 47.5
2018,8,IND,LV,True,Favorite,W,42-28,-3.5,O 51
2018,8,LV,IND,False,Underdog,,,-3.5,O 51
2018,8,SF,ARI,True,Favorite,L,15-18,-2.5,U 40
2018,8,ARI,SF,False,Underdog,,,-2.5,U 40
2018,8,LA,GB,False,Favorite,W,29-27,-7.5,U 57
2018,8,GB,LA,True,Underdog,,,-7.5,U 57
2018,8,NO,MIN,True,Favorite,W,30-20,-2.5,U 53.5
2018,8,MIN,NO,False,Underdog,,,-2.5,U 53.5
2018,8,PHI,JAX,True,Favorite,W,24-18,-3.5,U 44
2018,8,JAX,PHI,False,Underdog,,,-3.5,U 44
2018,8,NE,BUF,True,Favorite,W,25-6,-13.5,U 44.5
2018,8,BUF,NE,False,Underdog,,,-13.5,U 44.5
2018,9,LV,SF,True,Favorite,L,3-34,-1.5,U 44
2018,9,SF,LV,False,Underdog,,,-1.5,U 44
2018,9,BAL,PIT,False,Favorite,L,16-23,-1.5,U 46.5
2018,9,PIT,BAL,True,Underdog,,,-1.5,U 46.5
2018,9,CHI,BUF,True,Favorite,W,41-9,-10.5,O 38
2018,9,BUF,CHI,False,Underdog,,,-10.5,O 38
2018,9,CAR,TB,False,Favorite,W,42-28,-6.0,O 55.5
2018,9,TB,CAR,True,Underdog,,,-6.0,O 55.5
2018,9,KC,CLE,True,Favorite,W,37-21,-7.5,O 51.5
2018,9,CLE,KC,False,Underdog,,,-7.5,O 51.5
2018,9,MIA,NYJ,False,Favorite,W,13-6,-3.0,U 43
2018,9,NYJ,MIA,True,Underdog,,,-3.0,U 43
2018,9,MIN,DET,False,Favorite,W,24-9,-4.5,U 47.5
2018,9,DET,MIN,True,Underdog,,,-4.5,U 47.5
2018,9,WAS,ATL,False,Favorite,L,14-38,-1.5,O 46.5
2018,9,ATL,WAS,True,Underdog,,,-1.5,O 46.5
2018,9,DEN,HOU,False,Favorite,L,17-19,-1.0,U 46.5
2018,9,HOU,DEN,True,Underdog,,,-1.0,U 46.5
2018,9,SEA,LAC,False,Favorite,L,17-25,-1.0,U 48
2018,9,LAC,SEA,True,Underdog,,,-1.0,U 48
2018,9,LA,NO,True,Favorite,L,35-45,-1.5,O 57
2018,9,NO,LA,False,Underdog,,,-1.5,O 57
2018,9,NE,GB,False,Favorite,W,31-17,-5.0,U 56
2018,9,GB,NE,True,Underdog,,,-5.0,U 56
2018,9,DAL,TEN,False,Favorite,L,14-28,-4.5,O 40.5
2018,9,TEN,DAL,True,Underdog,,,-4.5,O 40.5
2018,10,PIT,CAR,False,Favorite,W,52-21,-3.5,O 51
2018,10,CAR,PIT,True,Underdog,,,-3.5,O 51
2018,10,CHI,DET,False,Favorite,W,34-22,-7.5,O 44.5
2018,10,DET,CHI,True,Underdog,,,-7.5,O 44.5
2018,10,NO,CIN,True,Favorite,W,51-14,-6.0,O 53.5
2018,10,CIN,NO,False,Underdog,,,-6.0,O 53.5
2018,10,ATL,CLE,True,Favorite,L,16-28,-5.5,U 49.5
2018,10,CLE,ATL,False,Underdog,,,-5.5,U 49.5
2018,10,IND,JAX,False,Favorite,W,29-26,0.0,O 48
2018,10,JAX,IND,True,Underdog,,,0.0,O 48
2018,10,KC,ARI,False,Favorite,W,26-14,-16.5,U 49.5
2018,10,ARI,KC,True,Underdog,,,-16.5,U 49.5
2018,10,NYJ,BUF,False,Favorite,L,10-41,-7.0,O 38
2018,10,BUF,NYJ,True,Underdog,,,-7.0,O 38
2018,10,TB,WAS,False,Favorite,L,3-16,-3.5,U 51
2018,10,WAS,TB,True,Underdog,,,-3.5,U 51
2018,10,NE,TEN,True,Favorite,L,10-34,-6.5,U 47
2018,10,TEN,NE,False,Underdog,,,-6.5,U 47
2018,10,LAC,LV,True,Favorite,W,20-6,-10.5,U 50
2018,10,LV,LAC,False,Underdog,,,-10.5,U 50
2018,10,GB,MIA,False,Favorite,W,31-12,-11.0,U 48.5
2018,10,MIA,GB,True,Underdog,,,-11.0,U 48.5
2018,10,LA,SEA,False,Favorite,W,36-31,-10.0,O 51
2018,10,SEA,LA,True,Underdog,,,-10.0,O 51
2018,10,PHI,DAL,False,Favorite,L,20-27,-7.5,O 45.5
2018,10,DAL,PHI,True,Underdog,,,-7.5,O 45.5
2018,10,SF,NYG,False,Favorite,L,23-27,-3.0,O 45
2018,10,NYG,SF,True,Underdog,,,-3.0,O 45
2018,11,SEA,GB,False,Favorite,W,27-24,0.0,O 49
2018,11,GB,SEA,True,Underdog,,,0.0,O 49
2018,11,ATL,DAL,False,Favorite,L,19-22,-3.5,U 50
2018,11,DAL,ATL,True,Underdog,,,-3.5,U 50
2018,11,BAL,CIN,False,Favorite,W,24-21,-6.5,O 44
2018,11,CIN,BAL,True,Underdog,,,-6.5,O 44
2018,11,CAR,DET,True,Favorite,L,19-20,-4.0,U 48
2018,11,DET,CAR,False,Underdog,,,-4.0,U 48
