Year,Week,Player,G,REC,YDS,YBC,AIR,YAC,YACON,BRKTKL,TGT,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,FPTS,ROST,REC_rz,TGT_rz,REC PCT_rz,Y/R_rz,TGT PCT_rz
2023,11,Ja'Marr Chase (CIN),1,2,12,-3,95,15,0,0,7,2,0,1,1,0,0,0,0,7.2,99.7%,1.0,1.0,100.0%,2.0,33.3%
2023,11,Jalen Tolbert (DAL),1,2,12,11,39,1,0,0,5,3,1,0,0,0,0,0,0,1.2,10.6%,,,,,
2023,11,Jamison Crowder (WAS),1,2,12,-2,-2,14,6,0,2,2,0,0,0,0,0,0,0,1.2,0.1%,0.0,0.0,0%,0.0,0.0%
2023,11,John Metchie III (HOU),1,1,12,7,7,5,4,0,1,1,0,0,1,0,0,0,0,1.2,0.8%,,,,,
2023,11,Kadarius Toney (FA),1,2,12,12,12,0,0,0,2,2,0,0,0,0,0,0,0,2.6,0.7%,0.0,0.0,0%,0.0,0.0%
2023,11,Marvin Mims Jr. (DEN),1,2,12,0,43,12,0,0,3,2,0,0,0,0,0,0,0,1.2,7.2%,,,,,
2023,11,Mecole Hardman Jr. (KC),1,2,12,-4,-4,16,3,0,2,2,0,0,0,0,0,0,0,1.2,0.2%,,,,,
2023,11,Keenan Allen (CHI),1,10,116,79,155,37,9,1,16,11,1,4,4,1,1,0,0,17.6,84.6%,1.0,4.0,25.0%,10.0,66.7%
2023,11,Odell Beckham Jr. (FA),1,4,116,67,159,49,11,0,7,4,0,1,4,3,1,1,1,11.6,2.6%,0.0,1.0,0.0%,0.0,50.0%
2023,11,Khalil Shakir (BUF),1,3,115,45,58,70,22,0,4,3,0,0,2,2,1,1,1,17.5,78.3%,,,,,
2023,11,Cooper Kupp (LAR),1,1,11,5,5,6,5,1,1,1,0,0,1,0,0,0,0,1.1,96.0%,,,,,
2023,11,Josh Reynolds (JAC),1,1,11,11,18,0,0,0,2,1,0,0,1,0,0,0,0,1.1,4.4%,,,,,
2023,11,Calvin Ridley (TEN),1,7,103,88,110,15,0,0,9,7,0,2,4,3,1,0,0,24.1,85.9%,2.0,3.0,66.7%,11.5,60.0%
2023,11,KaVontae Turpin (DAL),1,2,10,1,37,9,0,0,3,2,0,0,1,0,0,0,0,2.3,2.8%,,,,,
2023,11,Kyle Philips (PHI),1,1,10,-4,-4,14,2,0,1,1,0,0,1,0,0,0,0,1.0,0.0%,,,,,
2023,11,Rashod Bateman (BAL),1,1,10,10,52,0,0,0,2,1,0,1,1,0,0,0,0,7.0,26.5%,1.0,1.0,100.0%,10.0,50.0%
2023,11,A.T. Perry (DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Alec Pierce (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Allen Lazard (NYJ),1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0.0,9.6%,0.0,1.0,0.0%,0.0,100.0%
2023,11,Andre Baccellia (ARI),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Andrei Iosivas (CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Antoine Green (DET),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Ben Skowronek (PIT),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Bo Melton (GB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Brandon Johnson (PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Braxton Berrios (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Britain Covey (PHI),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Calvin Austin III (PIT),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7%,,,,,
2023,11,Charlie Jones (CIN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Chris Blair (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Chris Conley (SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Chris Olave (NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Cody Thompson (TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Collin Johnson (CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Colton Dowell (TEN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,D.J. Montgomery (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,DJ Chark Jr. (LAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4%,,,,,
2023,11,DJ Turner (LV),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6%,,,,,
2023,11,Dan Chisena (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Dareke Young (SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,David Bell (CLE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,David Moore (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,David Sills (ATL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Dax Milne (CAR),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,DeAndre Carter (CHI),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,DeMario Douglas (NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Dee Eskridge (MIA),1,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Deonte Harty (BAL),1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,-0.2,0.1%,,,,,
2023,11,Deven Thompkins (CAR),1,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,1.7,0.0%,0.0,1.0,0.0%,0.0,20.0%
2023,11,Devin Duvernay (JAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2%,,,,,
2023,11,Donovan Peoples-Jones (FA),1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Drake London (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Dylan Drummond (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Easop Winston Jr. (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Erik Ezukanma (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Gabe Davis (JAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.5%,,,,,
2023,11,Gunner Olszewski (NYG),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Ihmir Smith-Marsette (NYG),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Irvin Charles (NYJ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Jaelon Darden (SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Jalen Brooks (DAL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Jalen Nailor (MIN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.1%,,,,,
2023,11,Jalen Reagor (LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Jalen Virgil (BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,James Proche II (CLE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Jason Brownlee (KC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Jauan Jennings (SF),1,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0.0,80.0%,0.0,1.0,0.0%,0.0,100.0%
2023,11,Johnny Johnson III (HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Josh Downs (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Joshua Palmer (LAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.8%,,,,,
2023,11,JuJu Smith-Schuster (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Justin Hardee Sr. (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Justin Jefferson (MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Justyn Ross (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Juwann Winfree (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Kayshon Boutte (NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Kearis Jackson (HOU),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Kendrick Bourne (NE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,KhaDarel Hodge (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Laquon Treadwell (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Lawrence Cager (WAS),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Lil'Jordan Humphrey (DEN),1,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0%,,,,,
2023,11,Lucky Jackson (MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Mack Hollins (BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Malik Taylor (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Marquez Callaway (TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Marquez Valdes-Scantling (NO),1,0,0,0,94,0,0,0,3,0,1,0,0,0,0,0,0,0.0,25.7%,,,,,
2023,11,Mason Kinsey (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Michael Bandy (DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Michael Pittman Jr. (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Michael Strachan (WAS),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Michael Wilson (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Mike Williams (PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Miles Boykin (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Montrell Washington (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,N'Keal Harry (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Noah Brown (WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Olamide Zaccheaus (WAS),1,0,0,0,-5,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.8%,,,,,
2023,11,Parker Washington (JAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0%,,,,,
2023,11,Parris Campbell (PHI),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Phillip Dorsett II (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Quez Watkins (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Rashid Shaheed (NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Ray-Ray McCloud III (ATL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.3%,,,,,
2023,11,River Cracraft (MIA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Ronnie Bell (DET),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Ryan Miller (TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Samori Toure (CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Shedrick Jackson (LV),1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Simi Fehoko (LAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0%,,,,,
2023,11,Stanley Morgan Jr. (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Tay Martin (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Tee Higgins (CIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Terrace Marshall Jr. (LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Terrell Bynum (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Tim Jones (JAC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Trent Sherfield Sr. (MIN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Trent Taylor (SF),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2023,11,Treylon Burks (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Trishton Jackson (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Tylan Wallace (BAL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2023,11,Tyler Johnson (LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Tyquan Thornton (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Van Jefferson (PIT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Velus Jones Jr. (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Xavier Hutchinson (HOU),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7%,,,,,
2023,11,Zach Pascal (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023,11,Derius Davis (LAC),1,1,-3,-5,-5,2,0,0,1,1,0,1,0,0,0,0,0,-0.3,0.3%,1.0,1.0,100.0%,-3.0,16.7%
2023,12,Amon-Ra St. Brown (DET),1,9,95,53,97,42,9,0,11,9,0,1,3,2,0,0,0,9.5,99.7%,1.0,1.0,100.0%,-2.0,33.3%
2023,12,Christian Watson (GB),1,5,94,86,140,8,3,0,7,5,0,2,2,1,1,1,1,15.4,57.1%,2.0,2.0,100.0%,12.0,66.7%
2023,12,Drake London (ATL),1,5,91,59,72,32,20,0,7,5,0,0,4,2,0,0,0,9.1,98.4%,,,,,
2023,12,Kalif Raymond (DET),1,5,90,52,52,38,7,0,5,5,0,0,4,3,0,0,0,9.6,0.9%,,,,,
2023,12,Rashid Shaheed (NO),1,2,9,5,20,4,2,0,5,3,1,2,0,0,0,0,0,0.9,20.4%,0.0,2.0,0.0%,0.0,66.7%
2023,12,Calvin Ridley (TEN),1,5,89,59,89,30,0,0,6,5,0,1,4,1,1,1,0,16.9,85.9%,1.0,1.0,100.0%,1.0,100.0%
2023,12,Christian Kirk (JAC),1,4,89,50,88,39,0,0,7,5,1,0,2,1,1,1,1,8.9,44.7%,,,,,
2023,12,Marquise Brown (KC),1,6,88,59,189,29,7,0,12,6,0,0,4,1,1,0,0,8.8,33.2%,0.0,0.0,0%,0.0,0.0%
2023,12,Ja'Marr Chase (CIN),1,4,81,51,60,30,21,1,6,4,0,1,4,2,1,0,0,8.1,99.7%,0.0,1.0,0.0%,0.0,100.0%
2023,12,Kayshon Boutte (NE),1,1,8,0,32,8,2,0,2,1,0,0,0,0,0,0,0,0.8,5.4%,,,,,
2023,12,Laviska Shenault Jr. (FA),1,1,8,5,5,3,2,0,1,1,0,0,0,0,0,0,0,0.8,0.1%,,,,,
2023,12,Deebo Samuel Sr. (SF),1,7,79,36,73,43,8,1,9,7,0,2,4,2,0,0,0,15.4,94.2%,3.0,3.0,100.0%,8.0,100.0%
2023,12,Jakobi Meyers (LV),1,6,79,51,62,28,6,0,7,6,0,1,3,1,1,0,0,14.1,71.1%,1.0,1.0,100.0%,18.0,50.0%
2023,12,Tutu Atwell (LAR),1,3,76,69,69,7,6,0,3,3,0,0,3,2,1,1,0,7.6,2.7%,,,,,
2023,12,Stefon Diggs (HOU),1,6,74,49,94,25,0,0,11,6,0,1,4,1,0,0,0,13.4,37.5%,1.0,1.0,100.0%,13.0,25.0%
2023,12,Davante Adams (NYJ),1,5,73,43,77,30,14,0,7,5,0,1,3,1,1,0,0,7.3,98.9%,0.0,1.0,0.0%,0.0,50.0%
2023,12,Brandin Cooks (DAL),1,4,72,67,77,5,1,0,5,4,0,0,2,2,1,0,0,13.2,25.4%,,,,,
2023,12,Mike Evans (TB),1,6,70,65,121,5,2,0,9,7,1,1,3,1,0,0,0,19.0,98.6%,2.0,2.0,100.0%,10.0,50.0%
2023,12,A.T. Perry (DEN),1,1,7,7,14,0,0,0,2,1,0,1,0,0,0,0,0,0.7,2.3%,0.0,1.0,0.0%,0.0,33.3%
2023,12,Jauan Jennings (SF),1,1,7,4,38,3,3,0,2,1,0,0,0,0,0,0,0,0.7,80.0%,,,,,
2023,12,Quentin Johnston (LAC),1,1,7,4,21,3,0,0,3,1,0,0,0,0,0,0,0,0.7,52.7%,,,,,
2023,12,Courtland Sutton (DEN),1,3,61,46,83,15,1,0,6,5,2,1,2,2,1,0,0,6.1,90.3%,0.0,1.0,0.0%,0.0,50.0%
2023,12,Jonathan Mingo (DAL),1,4,60,47,64,13,2,0,6,5,1,0,2,2,0,0,0,6.0,1.3%,,,,,
2023,12,Darnell Mooney (ATL),1,2,6,3,29,3,0,0,3,2,0,0,1,0,0,0,0,0.6,70.5%,,,,,
2023,12,Jake Bobo (SEA),1,1,6,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0.6,0.2%,,,,,
2023,12,John Metchie III (HOU),1,1,6,-4,1,10,0,0,2,1,0,0,0,0,0,0,0,0.6,0.8%,,,,,
2023,12,Sterling Shepard (TB),1,1,6,6,29,0,0,0,3,2,1,0,0,0,0,0,0,0.6,6.4%,,,,,
2023,12,George Pickens (PIT),1,3,58,43,81,15,8,0,5,3,0,0,2,1,1,1,0,5.8,93.4%,,,,,
2023,12,Cedric Tillman (CLE),1,4,55,39,41,16,7,0,5,4,0,0,3,1,0,0,0,5.5,28.1%,,,,,
2023,12,CeeDee Lamb (DAL),1,4,53,37,163,16,8,0,9,5,1,2,3,0,0,0,0,13.3,93.2%,1.0,2.0,50.0%,15.0,100.0%
2023,12,Jahan Dotson (PHI),1,5,52,44,50,8,0,0,6,5,0,0,3,0,0,0,0,5.2,7.0%,,,,,
2023,12,Jameson Williams (DET),1,2,51,14,50,37,14,1,3,2,0,0,2,1,1,0,0,5.1,86.4%,,,,,
2023,12,Brandon Aiyuk (SF),1,2,50,38,68,12,2,0,4,2,0,0,2,2,0,0,0,11.0,53.8%,,,,,
2023,12,Diontae Johnson (FA),1,4,50,41,83,9,6,1,8,5,0,2,2,1,1,0,0,5.0,51.5%,0.0,2.0,0.0%,0.0,100.0%
2023,12,Tank Dell (HOU),1,5,50,44,125,6,0,0,8,5,0,1,2,0,0,0,0,12.2,76.4%,1.0,1.0,100.0%,7.0,50.0%
2023,12,Terry McLaurin (WAS),1,4,50,40,149,10,2,0,11,5,1,0,2,1,0,0,0,5.0,94.2%,,,,,
2023,12,Calvin Austin III (PIT),1,1,5,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0.5,4.7%,,,,,
2023,12,DeAndre Hopkins (KC),1,3,49,38,68,11,6,0,5,3,0,0,3,0,0,0,0,4.9,81.1%,,,,,
2023,12,DeMario Douglas (NE),1,6,49,-8,33,57,8,0,9,6,0,0,2,0,0,0,0,4.9,19.2%,,,,,
2023,12,Jalen Tolbert (DAL),1,2,49,48,84,1,0,0,3,2,0,0,2,1,1,0,0,4.9,10.6%,,,,,
2023,12,Khalil Shakir (BUF),1,3,47,37,37,10,0,0,5,3,0,0,2,1,1,0,0,4.7,78.3%,,,,,
2023,12,Malik Heath (GB),1,4,46,41,41,5,3,0,4,4,0,0,3,0,0,0,0,4.6,0.1%,,,,,
2023,12,Brandon Powell (MIN),1,3,45,28,28,17,0,0,3,3,0,0,2,1,0,0,0,4.7,0.1%,,,,,
2023,12,Chris Godwin (TB),1,3,45,20,41,25,5,1,7,5,2,1,2,1,0,0,0,4.5,36.7%,0.0,1.0,0.0%,0.0,25.0%
2023,12,Elijah Moore (CLE),1,3,44,38,128,6,2,0,9,4,1,2,1,1,0,0,0,2.4,20.7%,0.0,2.0,0.0%,0.0,66.7%
2023,12,Garrett Wilson (NYJ),1,7,44,40,81,4,4,2,10,8,1,1,1,0,0,0,0,10.4,98.8%,1.0,1.0,100.0%,1.0,50.0%
2023,12,Josh Downs (IND),1,5,43,10,51,33,7,0,13,7,2,3,1,0,0,0,0,4.3,54.0%,1.0,3.0,33.3%,13.0,60.0%
2023,12,DeVante Parker (FA),1,3,42,6,21,36,5,0,5,4,1,0,2,0,0,0,0,4.2,0.0%,,,,,
2023,12,Chris Moore (WAS),1,3,41,36,66,5,2,0,4,3,0,0,2,1,0,0,0,4.2,0.0%,,,,,
2023,12,Jaxon Smith-Njigba (SEA),1,2,41,28,35,13,0,0,3,2,0,1,1,1,1,0,0,4.1,90.4%,0.0,1.0,0.0%,0.0,100.0%
2023,12,Nick Westbrook-Ikhine (TEN),1,4,41,41,48,0,0,0,5,5,1,0,1,0,0,0,0,4.1,27.4%,,,,,
2023,12,Robert Woods (HOU),1,2,40,38,48,2,0,0,3,2,0,0,2,1,0,0,0,4.0,0.7%,,,,,
2023,12,Jalen Guyton (FA),1,1,4,1,73,3,0,0,5,2,1,1,0,0,0,0,0,0.4,0.0%,0.0,1.0,0.0%,0.0,100.0%
2023,12,Scotty Miller (FA),1,1,4,-5,2,9,0,0,2,1,0,1,0,0,0,0,0,0.4,0.1%,1.0,1.0,100.0%,4.0,100.0%
2023,12,Jordan Addison (MIN),1,6,39,39,163,0,0,0,10,7,1,0,1,0,0,0,0,3.9,86.0%,,,,,
2023,12,Hunter Renfrow (FA),1,4,38,19,19,19,6,0,4,4,0,0,1,0,0,0,0,3.8,0.0%,,,,,
2023,12,A.J. Brown (PHI),1,5,37,23,47,14,5,0,9,5,0,1,1,0,0,0,0,9.7,98.7%,1.0,1.0,100.0%,3.0,50.0%
2023,12,Romeo Doubs (GB),1,3,37,35,38,2,2,0,4,4,1,0,2,0,0,0,0,3.7,47.8%,0.0,0.0,0%,0.0,0.0%
2023,12,Rondale Moore (ATL),1,2,35,23,28,12,0,0,3,2,0,0,2,1,0,0,0,3.5,0.8%,,,,,
2023,12,DJ Chark Jr. (LAC),1,3,34,29,36,5,3,0,4,3,0,0,2,0,0,0,0,3.4,2.4%,,,,,
2023,12,Jayden Reed (GB),1,4,34,20,64,14,0,0,8,5,1,1,3,0,0,0,0,11.0,88.5%,1.0,1.0,100.0%,10.0,33.3%
2023,12,K.J. Osborn (WAS),1,3,34,9,34,-1,0,0,4,3,0,0,1,0,0,0,0,3.4,1.5%,,,,,
2023,12,KaVontae Turpin (DAL),1,1,34,34,34,0,0,0,1,1,0,0,1,1,1,0,0,9.4,2.8%,,,,,
2023,12,Odell Beckham Jr. (FA),1,3,34,23,56,11,0,1,5,3,0,0,2,0,0,0,0,3.4,2.6%,,,,,
2023,12,Skyy Moore (KC),1,3,34,0,0,34,19,0,3,3,0,1,2,0,0,0,0,3.4,0.1%,1.0,1.0,100.0%,5.0,25.0%
2023,12,Xavier Hutchinson (HOU),1,1,34,25,25,9,0,0,1,1,0,0,1,1,1,0,0,3.4,0.7%,,,,,
2023,12,DK Metcalf (SEA),1,3,32,18,161,14,3,0,9,4,1,0,1,0,0,0,0,3.2,96.7%,,,,,
2023,12,Tyler Lockett (SEA),1,3,30,28,58,2,0,0,5,3,0,0,2,0,0,0,0,3.0,46.2%,,,,,
2023,12,Justin Watson (KC),1,1,3,3,37,0,0,0,3,1,0,1,0,0,0,0,0,6.3,0.7%,1.0,1.0,100.0%,3.0,25.0%
2023,12,Olamide Zaccheaus (WAS),1,1,29,29,29,0,0,0,1,1,0,0,1,1,0,0,0,8.9,3.8%,,,,,
2023,12,Alec Pierce (IND),1,4,27,24,58,3,2,0,6,4,0,1,0,0,0,0,0,2.7,21.8%,0.0,1.0,0.0%,0.0,20.0%
2023,12,Byron Pringle (FA),1,2,27,27,27,0,0,0,2,2,0,0,2,0,0,0,0,2.7,0.0%,,,,,
2023,12,Greg Dortch (ARI),1,3,27,23,100,4,0,0,9,3,0,1,1,0,0,0,0,8.7,6.2%,1.0,1.0,100.0%,6.0,100.0%
2023,12,Puka Nacua (LAR),1,4,27,10,74,17,15,2,8,4,0,1,1,0,0,0,0,2.7,97.1%,0.0,1.0,0.0%,0.0,50.0%
2023,12,Wan'Dale Robinson (NYG),1,4,26,10,13,16,9,0,5,5,1,1,1,0,0,0,0,2.6,36.9%,1.0,1.0,100.0%,2.0,50.0%
2023,12,Trenton Irwin (FA),1,1,25,11,11,14,4,0,1,1,0,0,1,1,0,0,0,2.5,0.1%,,,,,
2023,12,Zay Flowers (BAL),1,5,25,-2,38,27,0,0,8,5,0,1,1,0,0,0,0,18.2,95.1%,1.0,1.0,100.0%,3.0,100.0%
