Year,Week,FantasyPros_ID,Player,Player,G,REC,YDS,YBC,AIR,YAC,YACON,BRKTKL,TGT,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,Rank_rz,REC_rz,TGT_rz,REC PCT_rz,YDS_rz,Y/R_rz,TD_rz,TGT PCT_rz,ATT_rz,YDS_rz,TD_rz,PCT_rz,FL_rz,G_rz,FPTS_rz,FPTS/G_rz,ROST %_rz
2023,9,13981,Stefon Diggs,Stefon Diggs (NE),1,6,86,44,48,42,29,1,7,6,0,1,3,1,1,0,0,2,1,1,100.0%,17,17.0,1,50.0%,0,0,0,0%,0,1,7.7,7.7,85.4%
2023,10,19202,CeeDee Lamb,CeeDee Lamb (DAL),1,11,151,109,157,42,8,0,14,11,0,4,6,3,2,0,0,1,3,4,75.0%,21,7.0,1,57.1%,1,14,1,100.0%,0,1,15.5,15.5,98.7%
2023,10,19799,Amon-Ra St. Brown,Amon-Ra St. Brown (DET),1,8,156,86,114,70,4,0,9,8,0,1,6,3,2,1,0,2,2,2,100.0%,29,14.5,1,100.0%,1,3,0,100.0%,0,1,9.2,9.2,99.5%
2023,10,20111,Chris Olave,Chris Olave (NO),1,6,94,76,182,18,13,1,9,6,0,2,5,2,0,0,0,4,2,2,100.0%,16,8.0,1,66.7%,0,0,0,0%,0,1,7.6,7.6,88.8%
2023,11,17258,Calvin Ridley,Calvin Ridley (TEN),1,7,103,88,110,15,0,0,9,7,0,2,4,3,1,0,0,1,2,3,66.7%,23,11.5,2,60.0%,0,0,0,0%,0,1,14.3,14.3,88.5%
2023,11,11616,Keenan Allen,Keenan Allen (FA),1,10,116,79,155,37,9,1,16,11,1,4,4,1,1,0,0,7,1,4,25.0%,10,10.0,1,66.7%,0,0,0,0%,0,1,7.0,7.0,20.7%
2023,11,18219,DK Metcalf,DK Metcalf (PIT),1,5,94,70,130,24,9,0,9,5,0,1,2,2,1,1,1,8,1,1,100.0%,8,8.0,1,100.0%,0,0,0,0%,0,1,6.8,6.8,95.8%
2023,12,12119,Mike Evans,Mike Evans (TB),1,6,70,65,121,5,2,0,9,7,1,1,3,1,0,0,0,3,2,2,100.0%,20,10.0,1,50.0%,0,0,0,0%,0,1,8.0,8.0,97.3%
2023,12,19222,DeVonta Smith,DeVonta Smith (PHI),1,7,106,70,118,36,2,0,8,7,0,1,6,1,1,0,0,8,1,1,100.0%,15,15.0,1,50.0%,0,0,0,0%,0,1,7.5,7.5,93.3%
2023,12,20130,Nico Collins,Nico Collins (HOU),1,7,104,54,97,50,14,2,9,7,0,1,5,2,0,0,0,5,1,1,100.0%,17,17.0,1,50.0%,0,0,0,0%,0,1,7.7,7.7,99.3%
2023,13,18244,Deebo Samuel Sr.,Deebo Samuel Sr. (WAS),1,4,116,1,1,115,38,1,4,4,0,0,3,2,2,2,0,4,0,0,0%,0,0.0,0,0.0%,2,26,1,100.0%,0,1,8.6,8.6,87.1%
2023,13,18219,DK Metcalf,DK Metcalf (PIT),1,6,134,68,93,66,16,1,8,7,1,3,4,2,2,1,1,2,3,3,100.0%,14,4.7,2,75.0%,0,0,0,0%,0,1,13.4,13.4,95.8%
2023,13,23886,Christian Watson,Christian Watson (GB),1,7,71,57,78,14,0,0,9,7,0,3,3,0,0,0,0,1,2,3,66.7%,21,10.5,2,60.0%,0,0,0,0%,0,1,14.1,14.1,19.2%
2023,13,19202,CeeDee Lamb,CeeDee Lamb (DAL),1,12,116,83,128,33,11,0,17,15,1,6,4,1,0,0,0,3,2,6,33.3%,29,14.5,1,75.0%,0,0,0,0%,0,1,8.9,8.9,98.7%
2023,14,18244,Deebo Samuel Sr.,Deebo Samuel Sr. (WAS),1,7,149,58,65,91,34,3,9,8,1,1,5,3,2,1,1,6,1,1,100.0%,13,13.0,0,100.0%,1,1,1,100.0%,0,1,7.4,7.4,87.1%
2023,14,17265,DJ Moore,DJ Moore (CHI),1,6,68,62,99,6,0,0,10,6,0,3,2,1,1,0,0,2,2,3,66.7%,7,3.5,0,60.0%,1,16,1,100.0%,0,1,8.3,8.3,94.7%
2023,14,16433,Cooper Kupp,Cooper Kupp (SEA),1,8,115,60,75,55,18,3,10,8,0,4,4,3,2,0,0,4,2,4,50.0%,18,9.0,1,44.4%,0,0,0,0%,0,1,7.8,7.8,86.6%
2023,14,19202,CeeDee Lamb,CeeDee Lamb (DAL),1,6,71,36,95,35,4,0,10,7,1,1,4,1,0,0,0,7,1,1,100.0%,13,13.0,1,33.3%,0,0,0,0%,0,1,7.3,7.3,98.7%
2023,15,18244,Deebo Samuel Sr.,Deebo Samuel Sr. (WAS),1,4,48,41,77,7,4,0,7,4,0,2,3,0,0,0,0,1,2,2,100.0%,31,15.5,2,100.0%,0,0,0,0%,0,1,15.1,15.1,87.1%
2023,15,25337,Tre Tucker,Tre Tucker (LV),1,3,59,58,102,1,1,0,4,3,0,0,2,2,1,0,0,4,1,1,100.0%,20,20.0,1,25.0%,0,0,0,0%,0,1,8.0,8.0,5.0%
2023,15,19799,Amon-Ra St. Brown,Amon-Ra St. Brown (DET),1,7,112,50,72,62,30,1,9,7,0,4,5,3,0,0,0,6,2,4,50.0%,18,9.0,1,100.0%,0,0,0,0%,0,1,7.8,7.8,99.5%
2023,16,13894,Amari Cooper,Amari Cooper (FA),1,11,265,205,291,60,4,0,15,11,0,4,9,5,2,2,2,6,2,4,50.0%,18,9.0,1,57.1%,0,0,0,0%,0,1,7.8,7.8,15.2%
2023,16,17292,DJ Chark Jr.,DJ Chark Jr. (ATL),1,6,98,93,132,5,3,0,8,6,0,2,6,2,0,0,0,1,2,2,100.0%,21,10.5,2,100.0%,0,0,0,0.0%,0,1,14.1,14.1,1.6%
2023,16,17258,Calvin Ridley,Calvin Ridley (TEN),1,6,90,76,111,14,7,1,9,7,1,3,4,2,0,0,0,2,2,3,66.7%,19,9.5,2,75.0%,0,0,0,0%,0,1,13.9,13.9,88.5%
2023,17,12123,Davante Adams,Davante Adams (LAR),1,13,126,113,224,13,5,0,21,14,1,5,6,1,0,0,0,1,3,5,60.0%,14,4.7,2,62.5%,0,0,0,0%,0,1,13.4,13.4,96.5%
2023,17,19252,Brandon Aiyuk,Brandon Aiyuk (SF),1,7,114,97,101,17,3,0,8,7,0,2,4,2,1,0,0,4,1,2,50.0%,17,17.0,1,28.6%,0,0,0,0%,0,1,7.7,7.7,64.7%
2023,17,24049,Bo Melton,Bo Melton (GB),1,6,105,94,112,11,6,0,9,7,1,2,4,2,1,0,0,7,1,2,50.0%,9,9.0,1,50.0%,0,0,0,0%,0,1,6.9,6.9,1.6%
2023,18,19202,CeeDee Lamb,CeeDee Lamb (DAL),1,13,98,56,56,42,10,1,13,13,0,5,4,0,0,0,0,3,5,5,100.0%,16,3.2,2,50.0%,0,0,0,0.0%,0,1,13.6,13.6,98.7%
2023,18,24354,Dontayvion Wicks,Dontayvion Wicks (GB),1,6,61,35,42,26,8,1,7,6,0,2,3,0,0,0,0,2,2,2,100.0%,22,11.0,2,40.0%,0,0,0,0%,0,1,14.2,14.2,20.8%
2023,18,24353,A.T. Perry,A.T. Perry (DEN),1,3,53,50,50,3,0,0,3,3,0,2,2,1,0,0,0,1,2,2,100.0%,24,12.0,2,66.7%,0,0,0,0%,0,1,14.4,14.4,1.6%
2024,1,17301,Allen Lazard,Allen Lazard (NYJ),1,6,89,60,91,29,7,0,9,6,0,3,3,2,1,0,0,8,2,3,66.7%,7,3.5,1,50.0%,0,0,0,0%,0,1,6.7,6.7,5.0%
2024,1,12119,Mike Evans,Mike Evans (TB),1,5,61,53,64,8,1,0,6,5,0,3,3,1,0,0,0,1,2,3,66.7%,18,9.0,2,75.0%,0,0,0,0%,0,1,13.8,13.8,97.3%
2024,1,16433,Cooper Kupp,Cooper Kupp (SEA),1,14,110,69,153,41,21,1,21,15,1,3,4,2,0,0,0,4,2,3,66.7%,13,6.5,1,60.0%,1,1,0,100.0%,0,1,7.4,7.4,86.6%
2024,2,17258,Calvin Ridley,Calvin Ridley (TEN),1,4,77,63,159,14,4,0,6,5,1,0,3,1,1,1,0,5,0,0,0%,0,0.0,0,0.0%,1,10,1,100.0%,0,1,7.0,7.0,88.5%
2024,3,19590,Jauan Jennings,Jauan Jennings (SF),1,11,175,149,149,26,3,0,12,11,0,2,7,3,3,0,0,1,2,2,100.0%,17,8.5,2,66.7%,0,0,0,0%,0,1,13.7,13.7,83.8%
2024,3,25409,Malik Nabers,Malik Nabers (NYG),1,8,78,59,127,19,7,0,12,9,1,2,3,1,0,0,0,2,2,2,100.0%,8,4.0,2,66.7%,0,0,0,0%,0,1,12.8,12.8,99.1%
2024,4,23020,Jayden Reed,Jayden Reed (GB),1,7,139,99,91,40,14,0,8,8,1,1,6,3,1,1,0,5,1,1,100.0%,15,15.0,1,20.0%,0,0,0,0%,0,1,7.5,7.5,83.1%
2024,4,24354,Dontayvion Wicks,Dontayvion Wicks (GB),1,5,78,56,183,22,3,0,13,7,2,3,3,1,1,0,0,1,2,3,66.7%,23,11.5,2,60.0%,0,0,0,0%,0,1,14.3,14.3,20.8%
2024,4,19799,Amon-Ra St. Brown,Amon-Ra St. Brown (DET),1,6,45,30,30,15,3,0,6,6,0,2,1,0,0,0,0,2,2,2,100.0%,13,6.5,1,100.0%,0,0,0,0%,0,1,11.6,11.6,99.5%
2024,5,19810,Darnell Mooney,Darnell Mooney (ATL),1,9,105,78,192,27,4,1,16,13,4,1,5,2,0,0,0,6,1,1,100.0%,12,12.0,1,50.0%,0,0,0,0%,0,1,7.2,7.2,66.4%
2024,5,23163,Drake London,Drake London (ATL),1,12,154,104,118,50,23,1,13,12,0,1,7,1,1,0,0,2,1,1,100.0%,18,18.0,1,50.0%,0,0,0,0%,0,1,7.8,7.8,98.0%
2024,5,19211,Tee Higgins,Tee Higgins (CIN),1,9,83,62,138,21,13,0,14,9,0,2,4,0,0,0,0,1,2,2,100.0%,16,8.0,2,100.0%,0,0,0,0%,0,1,13.6,13.6,97.6%
2024,6,18466,Terry McLaurin,Terry McLaurin (WAS),1,6,53,52,81,1,0,0,7,6,0,2,2,0,0,0,0,3,2,2,100.0%,13,6.5,2,33.3%,0,0,0,0%,0,1,13.3,13.3,97.0%
2024,6,23794,Romeo Doubs,Romeo Doubs (GB),1,3,49,46,54,3,2,1,4,3,0,1,3,1,0,0,0,1,2,2,100.0%,30,15.0,2,33.3%,0,0,0,0%,0,1,15.0,15.0,28.5%
2024,6,19398,Gabe Davis,Gabe Davis (FA),1,5,45,41,92,4,3,0,8,5,0,3,1,1,0,0,0,2,2,4,50.0%,26,13.0,2,50.0%,0,0,0,0%,0,1,14.6,14.6,12.6%
2024,7,22963,George Pickens,George Pickens (DAL),1,5,111,99,152,12,8,0,9,6,1,3,4,2,2,1,0,6,1,3,33.3%,11,11.0,1,60.0%,0,0,0,0%,0,1,7.1,7.1,92.0%
2024,7,23000,Brian Thomas Jr.,Brian Thomas Jr. (JAC),1,5,89,64,64,25,6,0,5,5,0,1,2,1,1,1,1,7,1,1,100.0%,6,6.0,1,33.3%,0,0,0,0%,0,1,6.6,6.6,99.0%
2024,8,19202,CeeDee Lamb,CeeDee Lamb (DAL),1,13,146,103,149,43,24,1,17,13,0,2,6,3,0,0,0,1,4,4,100.0%,45,11.3,2,100.0%,0,0,0,0%,0,1,16.5,16.5,98.7%
2024,8,26122,Ladd McConkey,Ladd McConkey (LAC),1,6,111,73,73,38,15,0,6,6,0,2,3,1,1,1,1,5,2,2,100.0%,16,8.0,1,66.7%,0,0,0,0%,0,1,7.6,7.6,98.6%
2024,9,23070,Jaxon Smith-Njigba,Jaxon Smith-Njigba (SEA),1,7,180,131,227,49,17,2,13,8,1,2,7,5,2,1,0,5,1,2,50.0%,14,14.0,1,100.0%,0,0,0,0%,0,1,7.4,7.4,97.2%
2024,9,11606,DeAndre Hopkins,DeAndre Hopkins (BAL),1,8,86,59,64,27,13,1,9,8,0,2,3,1,1,0,0,2,2,2,100.0%,6,3.0,2,66.7%,0,0,0,0.0%,0,1,12.6,12.6,21.8%
2024,10,17258,Calvin Ridley,Calvin Ridley (TEN),1,5,84,71,149,13,1,0,9,5,0,1,4,1,1,1,0,4,1,1,100.0%,15,15.0,1,100.0%,0,0,0,0%,0,1,7.5,7.5,88.5%
2024,10,22963,George Pickens,George Pickens (DAL),1,5,91,66,124,25,21,2,7,6,1,1,4,2,1,0,0,3,1,1,100.0%,16,16.0,1,50.0%,0,0,0,0%,0,1,7.6,7.6,92.0%
2024,10,23791,Alec Pierce,Alec Pierce (IND),1,4,81,74,118,7,3,0,7,5,1,2,4,2,1,0,0,6,1,2,50.0%,10,10.0,1,40.0%,0,0,0,0%,0,1,7.0,7.0,21.1%
2024,10,22895,John Metchie III,John Metchie III (HOU),1,5,74,54,68,20,2,0,6,5,0,1,3,1,0,0,0,5,1,1,100.0%,15,15.0,1,33.3%,0,0,0,0%,0,1,7.5,7.5,4.4%
2024,11,19799,Amon-Ra St. Brown,Amon-Ra St. Brown (DET),1,11,161,103,103,58,15,0,11,11,0,2,7,4,0,0,0,4,2,2,100.0%,20,10.0,1,66.7%,0,0,0,0%,0,1,8.0,8.0,99.5%
2024,11,19788,Ja'Marr Chase,Ja'Marr Chase (CIN),1,7,75,45,149,30,4,0,13,8,1,5,3,1,1,0,0,1,4,5,80.0%,36,9.0,2,55.6%,0,0,0,0%,0,1,15.6,15.6,99.4%
2024,11,23180,Puka Nacua,Puka Nacua (LAR),1,7,123,77,116,46,20,1,9,7,0,2,6,3,1,0,0,3,2,2,100.0%,24,12.0,1,40.0%,0,0,0,0%,0,1,8.4,8.4,98.9%
2024,12,23107,Jordan Addison,Jordan Addison (MIN),1,8,162,103,99,59,47,2,9,9,1,2,4,2,2,2,1,3,2,2,100.0%,9,4.5,1,66.7%,0,0,0,0%,0,1,6.9,6.9,88.9%
2024,12,17253,Courtland Sutton,Courtland Sutton (DEN),1,8,97,92,104,5,0,0,10,9,1,2,4,0,0,0,0,1,2,2,100.0%,20,10.0,2,100.0%,0,0,0,0%,0,1,14.0,14.0,92.5%
2024,12,17265,DJ Moore,DJ Moore (CHI),1,7,106,25,25,81,29,1,7,7,0,2,5,2,1,0,0,2,2,2,100.0%,20,10.0,1,33.3%,0,0,0,0%,0,1,8.0,8.0,94.7%
2024,12,18218,A.J. Brown,A.J. Brown (PHI),1,6,109,60,67,49,48,3,7,6,0,1,5,2,0,0,0,5,1,1,100.0%,6,6.0,1,50.0%,0,0,0,0%,0,1,6.6,6.6,99.0%
2024,12,20130,Nico Collins,Nico Collins (HOU),1,5,92,67,86,25,10,0,9,6,1,1,3,1,1,1,1,6,1,1,100.0%,5,5.0,1,100.0%,0,0,0,0%,0,1,6.5,6.5,99.3%
2024,13,18466,Terry McLaurin,Terry McLaurin (WAS),1,8,73,55,55,18,7,0,8,8,0,2,4,0,0,0,0,2,2,2,100.0%,19,9.5,2,66.7%,0,0,0,0%,0,1,13.9,13.9,97.0%
2024,13,19747,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine (MIA),1,3,61,48,88,13,9,0,8,5,2,1,3,1,0,0,0,5,1,1,100.0%,17,17.0,1,100.0%,0,0,0,0%,0,1,7.7,7.7,4.3%
2024,13,23020,Jayden Reed,Jayden Reed (GB),1,3,24,12,64,12,2,1,6,4,1,4,1,0,0,0,0,1,3,4,75.0%,24,8.0,2,80.0%,0,0,0,0%,0,1,14.4,14.4,83.1%
2024,14,23107,Jordan Addison,Jordan Addison (MIN),1,8,133,103,136,30,3,1,12,8,0,5,4,2,2,2,0,2,5,5,100.0%,26,5.2,2,71.4%,0,0,0,0%,0,1,14.6,14.6,88.9%
2024,14,23180,Puka Nacua,Puka Nacua (LAR),1,12,162,78,100,84,25,0,14,12,0,3,8,1,0,0,0,1,2,3,66.7%,21,10.5,1,75.0%,3,18,1,100.0%,0,1,15.9,15.9,98.9%
2024,14,19236,Justin Jefferson,Justin Jefferson (MIN),1,7,132,108,108,24,10,1,7,7,0,2,5,3,1,1,1,7,2,2,100.0%,17,8.5,1,28.6%,0,0,0,0%,0,1,7.7,7.7,99.0%
2024,14,19590,Jauan Jennings,Jauan Jennings (SF),1,7,90,64,82,26,9,0,8,7,0,2,3,1,1,0,0,3,2,2,100.0%,23,11.5,2,50.0%,0,0,0,0.0%,0,1,14.3,14.3,83.8%
2024,15,23000,Brian Thomas Jr.,Brian Thomas Jr. (JAC),1,10,105,21,62,84,17,0,14,10,0,3,2,1,1,1,0,1,2,3,66.7%,22,11.0,2,75.0%,0,0,0,0%,0,1,14.2,14.2,99.0%
2024,15,19794,Rashod Bateman,Rashod Bateman (BAL),1,3,80,61,112,19,2,0,5,3,0,0,3,2,1,1,0,6,1,1,100.0%,20,20.0,1,100.0%,0,0,0,0%,0,1,8.0,8.0,36.9%
2024,15,18466,Terry McLaurin,Terry McLaurin (WAS),1,7,73,58,179,15,7,0,10,8,1,2,3,1,0,0,0,2,2,2,100.0%,19,9.5,2,100.0%,0,0,0,0%,0,1,13.9,13.9,97.0%
2024,16,19236,Justin Jefferson,Justin Jefferson (MIN),1,10,144,114,155,30,4,0,13,10,0,2,5,2,1,0,0,4,2,2,100.0%,19,9.5,1,66.7%,0,0,0,0%,0,1,7.9,7.9,99.0%
2024,16,18244,Deebo Samuel Sr.,Deebo Samuel Sr. (WAS),1,7,96,3,21,93,43,5,9,7,0,1,5,1,0,0,0,3,1,1,100.0%,16,16.0,1,33.3%,1,4,0,100.0%,0,1,8.0,8.0,87.1%
2024,16,23070,Jaxon Smith-Njigba,Jaxon Smith-Njigba (SEA),1,8,95,67,156,28,15,0,12,9,1,1,5,1,0,0,0,7,1,1,100.0%,18,18.0,1,100.0%,0,0,0,0%,0,1,7.8,7.8,97.2%
2024,17,19211,Tee Higgins,Tee Higgins (CIN),1,11,131,112,115,19,10,0,12,11,0,4,6,1,1,0,0,1,3,4,75.0%,17,5.7,3,36.4%,0,0,0,0%,0,1,19.7,19.7,97.6%
2024,17,13429,Adam Thielen,Adam Thielen (CAR),1,5,110,98,113,12,0,0,6,5,0,1,4,2,2,1,0,8,1,1,100.0%,17,17.0,1,100.0%,0,0,0,0%,0,1,7.7,7.7,41.4%
2024,17,12119,Mike Evans,Mike Evans (TB),1,8,97,75,95,22,8,0,9,9,1,2,4,2,1,0,0,3,2,2,100.0%,3,1.5,2,33.3%,0,0,0,0%,0,1,12.3,12.3,97.3%
2024,18,23163,Drake London,Drake London (ATL),1,10,187,150,258,37,25,2,18,11,1,1,7,5,1,0,0,2,1,3,33.3%,20,20.0,1,60.0%,0,0,0,0%,0,1,8.0,8.0,98.0%
2024,18,18585,Greg Dortch,Greg Dortch (ARI),1,4,47,5,5,42,13,0,4,4,0,2,2,1,0,0,0,5,2,2,100.0%,15,7.5,1,40.0%,0,0,0,0%,0,1,7.5,7.5,4.6%
2024,18,17253,Courtland Sutton,Courtland Sutton (DEN),1,5,98,90,116,8,3,0,7,5,0,2,3,2,2,1,0,8,1,2,50.0%,10,10.0,1,40.0%,0,0,0,0%,0,1,7.0,7.0,92.5%
2024,18,19788,Ja'Marr Chase,Ja'Marr Chase (CIN),1,10,96,70,87,26,14,0,14,10,0,3,3,0,0,0,0,4,2,3,66.7%,19,9.5,1,60.0%,0,0,0,0%,0,1,7.9,7.9,99.4%
