player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
Deontay Burnett,2018,1,0.996,0,1,0.063118935352238,0.996,1.0
Deonte Thompson,2017,5,3.688,2,5,0.7257106861553024,0.107,1.0
Devaughn Vele,2024,2,1.95,1,2,0.21794494717703372,0.95,1.0
Devin Duvernay,2022,5,2.404,0,5,0.780246115017563,0.002,0.893
Dez Bryant,2017,12,5.973,2,10,1.2626444471821827,0.0,0.651
Diontae Johnson,2019,10,7.011,3,10,0.8768574570590137,0.001,0.995
Diontae Johnson,2020,9,6.938,4,9,0.9155086018164985,0.032,1.0
Diontae Johnson,2021,9,5.91,3,9,1.0714009520249643,0.005,0.99
Diontae Johnson,2022,12,6.841,3,12,1.2254464492583916,0.001,0.862
Diontae Johnson,2023,8,4.776,2,7,0.8762556704524086,0.0,0.923
Diontae Johnson,2024,3,1.971,0,3,0.31647906723826147,0.033,0.997
Dontayvion Wicks,2023,4,3.09,2,4,0.4667976006793522,0.158,1.0
Dontayvion Wicks,2024,8,4.492,0,8,1.0554316652441311,0.001,0.837
Donte Moncrief,2017,2,1.765,0,2,0.44246468785655657,0.773,0.992
Donte Moncrief,2018,5,4.651,3,5,0.534040260654569,0.68,1.0
Dontrelle Inman,2017,4,3.77,2,4,0.4417012565071555,0.779,1.0
Dontrelle Inman,2019,1,0.993,0,1,0.08337265738837882,0.993,1.0
Dontrelle Inman,2020,2,1.332,0,2,0.6064453808876773,0.405,0.927
Doug Baldwin,2017,10,6.636,4,10,0.7996899399142144,0.001,0.999
Doug Baldwin,2018,7,4.707,2,7,0.8689942462410208,0.011,0.996
Drake London,2022,9,5.09,3,9,0.895488693395958,0.001,0.99
Drake London,2023,11,7.982,5,11,0.9837052404048685,0.001,1.0
Drake London,2024,12,9.639,6,12,1.0708309857302412,0.013,1.0
Duke Williams,2019,1,1.0,1,1,0.0,1.0,1.0
Dyami Brown,2021,1,0.554,0,1,0.4970754469896899,0.554,1.0
Dyami Brown,2024,2,1.658,0,2,0.5109168229761083,0.676,0.982
Eli Rogers,2017,2,0.909,0,2,0.6455377603208042,0.167,0.742
Elijah Moore,2021,5,3.386,1,5,0.6610627806797172,0.006,0.997
Elijah Moore,2022,3,1.894,0,3,0.4502932377906646,0.046,0.992
Elijah Moore,2023,10,7.366,4,10,1.0789087079081345,0.014,0.992
Elijah Moore,2024,10,4.804,3,7,0.8680921610059613,0.0,0.621
