season,week,player_id,player,dk_position,fd_position,dk_salary,fd_salary
2021,4,olamide-zaccheaus,Olamide Zaccheaus,WR,WR,4400,4800
2021,4,willie-snead,Willie Snead,WR,WR,3000,4800
2021,4,LAC,Los Angeles Chargers,DST,D,3400,3800
2021,4,justin-herbert,Justin Herbert,QB,QB,6600,7600
2021,4,austin-ekeler,Austin Ekeler,RB,RB,8400,7900
2021,4,justin-jackson,Justin Jackson,RB,RB,4000,5000
2021,4,gabe-nabers,Gabe Nabers,RB,RB,4000,4500
2021,4,larry-rountree-iii,Larry Rountree III,RB,RB,4000,5200
2021,4,stephen-anderson,Stephen Anderson,TE,TE,2500,4000
2021,4,jared-cook,Jared Cook,TE,TE,3000,5200
2021,4,donald-parham,Donald Parham,TE,TE,2700,4300
2021,4,keenan-allen,Keenan Allen,WR,WR,7400,7100
2021,4,jalen-guyton,Jalen Guyton,WR,WR,3000,4700
2021,4,josh-palmer,Josh Palmer,WR,WR,3000,4900
2021,4,mike-williams,Mike Williams,WR,WR,5700,7800
2021,4,k-j-hill,K.J. Hill,WR,WR,3000,4600
2021,5,LA,Los Angeles Rams,DST,D,4000,3500
2021,5,matthew-stafford,Matthew Stafford,QB,QB,7300,7900
2021,5,jake-funk,Jake Funk,RB,RB,4000,4600
2021,5,sony-michel,Sony Michel,RB,RB,4300,5300
2021,5,darrell-henderson,Darrell Henderson,RB,RB,6100,6400
2021,5,jacob-harris,Jacob Harris,TE,TE,2500,4000
2021,5,tyler-higbee,Tyler Higbee,TE,TE,3800,5500
2021,5,johnny-mundt,Johnny Mundt,TE,TE,2500,4100
2021,5,tutu-atwell,Tutu Atwell,WR,WR,3000,4600
2021,5,cooper-kupp,Cooper Kupp,WR,WR,9000,8400
2021,5,robert-woods,Robert Woods,WR,WR,3000,6300
2021,5,ben-skowronek,Ben Skowronek,WR,WR,3000,4500
2021,5,SEA,Seattle Seahawks,DST,D,2700,3200
2021,5,russell-wilson,Russell Wilson,QB,QB,6400,7800
2021,5,geno-smith,Geno Smith,QB,QB,5000,6100
2021,5,nick-lalonde-bellore,Nick Bellore,RB,RB,4000,4500
2021,5,deejay-dallas,DeeJay Dallas,RB,RB,4900,4600
2021,5,travis-homer,Travis Homer,RB,RB,4200,4800
2021,5,alex-collins,Alex Collins,RB,RB,5100,5400
2021,5,will-dissly,Will Dissly,TE,TE,2500,4500
2021,5,colby-parkinson,Colby Parkinson,TE,TE,2500,4000
2021,5,penny-hart,Penny Hart,WR,WR,3000,4600
2021,5,tyler-lockett,Tyler Lockett,WR,WR,6500,7300
2021,5,d-k-metcalf,DK Metcalf,WR,WR,6700,7400
2021,5,freddie-swain,Freddie Swain,WR,WR,3200,5300
2021,5,desean-jackson,DeSean Jackson,WR,WR,4200,5300
2021,5,phillip-dorsett,Phillip Dorsett,WR,WR,3000,4500
2021,5,BUF,Buffalo Bills,DST,D,2900,3500
2021,5,josh-allen-4,Josh Allen,QB,QB,7900,8800
2021,5,reggie-gilliam,Reggie Gilliam,RB,TE,4000,4000
2021,5,taiwan-jones,Taiwan Jones,RB,RB,4000,4500
2021,5,devin-singletary,Devin Singletary,RB,RB,4300,5700
2021,5,zack-moss,Zack Moss,RB,RB,4200,6300
2021,5,dawson-knox,Dawson Knox,TE,TE,4700,6000
2021,5,tommy-sweeney,Tommy Sweeney,TE,TE,2500,4100
2021,5,cole-beasley,Cole Beasley,WR,WR,4400,5600
2021,5,gabriel-davis,Gabriel Davis,WR,WR,3300,4700
2021,5,stefon-diggs,Stefon Diggs,WR,WR,8000,8100
2021,5,jake-kumerow,Jake Kumerow,WR,WR,3000,4500
2021,5,isaiah-mckenzie,Isaiah McKenzie,WR,WR,3000,4600
2021,5,emmanuel-sanders,Emmanuel Sanders,WR,WR,4600,6200
2021,5,KC,Kansas City Chiefs,DST,D,2900,3300
2021,5,patrick-mahomes,Patrick Mahomes,QB,QB,7700,8700
2021,5,michael-burton,Michael Burton,RB,RB,4000,4500
2021,5,clyde-edwards-helaire,Clyde Edwards-Helaire,RB,RB,5800,6600
2021,5,jerick-mckinnon,Jerick McKinnon,RB,RB,4000,4600
2021,5,darrel-williams,Darrel Williams,RB,RB,4900,5200
2021,5,blake-bell,Blake Bell,TE,TE,2500,4100
2021,5,jody-fortson,Jody Fortson,TE,TE,2500,4900
2021,5,travis-kelce,Travis Kelce,TE,TE,7300,8200
2021,5,james-winchester,James Winchester,TE,TE,2500,4000
2021,5,mecole-hardman,Mecole Hardman,WR,WR,3700,5300
2021,5,tyreek-hill,Tyreek Hill,WR,WR,8400,8500
2021,5,marcus-kemp,Marcus Kemp,WR,WR,3000,4600
2021,5,byron-pringle,Byron Pringle,WR,WR,3100,5100
2021,5,demarcus-robinson,Demarcus Robinson,WR,WR,3000,4800
2021,5,josh-gordon,Josh Gordon,WR,WR,3000,5000
2021,5,CHI,Chicago Bears,DST,D,2600,4300
2021,5,justin-fields,Justin Fields,QB,QB,5000,6400
2021,5,andy-dalton,Andy Dalton,QB,QB,5300,6400
2021,5,khalil-herbert,Khalil Herbert,RB,RB,4300,5200
2021,5,damien-williams,Damien Williams,RB,RB,4000,5800
2021,5,ryan-nall,Ryan Nall,RB,RB,4000,4500
2021,5,jimmy-graham,Jimmy Graham,TE,TE,2900,4200
2021,5,cole-kmet,Cole Kmet,TE,TE,3600,4800
2021,5,jesper-horsted,Jesper Horsted,TE,TE,2500,4000
2021,5,damiere-byrd,Damiere Byrd,WR,WR,3100,4600
2021,5,marquise-goodwin,Marquise Goodwin,WR,WR,3600,4700
2021,5,jakeem-grant,Jakeem Grant,WR,WR,3000,4500
2021,5,darnell-mooney,Darnell Mooney,WR,WR,5600,5600
2021,5,allen-robinson,Allen Robinson,WR,WR,5000,6100
2021,5,LV,Las Vegas Raiders,DST,D,2800,4500
2021,5,derek-carr,Derek Carr,QB,QB,6000,7100
2021,5,nathan-peterman,Nathan Peterman,QB,QB,4000,6100
2021,5,kenyan-drake,Kenyan Drake,RB,RB,4400,5700
2021,5,alec-ingold,Alec Ingold,RB,RB,4000,4600
2021,5,josh-jacobs,Josh Jacobs,RB,RB,6000,7200
2021,5,jalen-richard,Jalen Richard,RB,RB,4000,4500
2021,5,foster-moreau,Foster Moreau,TE,TE,2700,4400
2021,5,darren-waller,Darren Waller,TE,TE,6200,7400
2021,5,nick-bowers,Nick Bowers,TE,TE,2500,4000
2021,5,bryan-edwards,Bryan Edwards,WR,WR,3600,5400
2021,5,zay-jones,Zay Jones,WR,WR,3200,4900
2021,5,hunter-renfrow,Hunter Renfrow,WR,WR,5800,5800
2021,5,odell-beckham,Odell Beckham Jr.,WR,WR,5500,6400
2021,5,LAC,Los Angeles Chargers,DST,D,3000,3700
2021,5,justin-herbert,Justin Herbert,QB,QB,6700,7700
2021,5,austin-ekeler,Austin Ekeler,RB,RB,8300,7700
2021,5,gabe-nabers,Gabe Nabers,RB,RB,4000,4500
2021,5,larry-rountree-iii,Larry Rountree III,RB,RB,4000,5500
2021,5,joshua-kelley,Joshua Kelley,RB,RB,4000,4800
2021,5,stephen-anderson,Stephen Anderson,TE,TE,2500,4000
2021,5,jared-cook,Jared Cook,TE,TE,3100,5200
2021,5,donald-parham,Donald Parham,TE,TE,2800,4300
2021,5,keenan-allen,Keenan Allen,WR,WR,7500,7200
2021,5,jalen-guyton,Jalen Guyton,WR,WR,3000,4800
2021,5,josh-palmer,Josh Palmer,WR,WR,3000,4700
2021,5,mike-williams,Mike Williams,WR,WR,5700,7700
2021,5,k-j-hill,K.J. Hill,WR,WR,3000,4600
2021,5,DEN,Denver Broncos,DST,D,2500,4400
2021,5,teddy-bridgewater,Teddy Bridgewater,QB,QB,5400,6600
2021,5,damarea-crockett,Damarea Crockett,RB,RB,4000,4500
2021,5,melvin-gordon,Melvin Gordon,RB,RB,5300,5900
2021,5,javonte-williams,Javonte Williams,RB,RB,5500,5800
2021,5,noah-fant,Noah Fant,TE,TE,4400,5900
2021,5,eric-saubert,Eric Saubert,TE,TE,2500,4000
2021,5,andrew-beck,Andrew Beck,TE,TE,2500,4000
2021,5,tim-patrick,Tim Patrick,WR,WR,4600,6000
2021,5,diontae-spencer,Diontae Spencer,WR,WR,3000,4500
2021,5,courtland-sutton,Courtland Sutton,WR,WR,5100,6100
2021,5,kendall-hinton,Kendall Hinton,WR,QB,3000,6000
2021,5,tyrie-cleveland,Tyrie Cleveland,WR,WR,3000,4500
2021,5,PIT,Pittsburgh Steelers,DST,D,2900,4000
2021,5,ben-roethlisberger,Ben Roethlisberger,QB,QB,5000,6600
2021,5,kalen-ballage,Kalen Ballage,RB,RB,4000,4500
2021,5,najee-harris-x2665,Najee Harris,RB,RB,7700,7300
2021,5,benny-snell,Benny Snell,RB,RB,4000,4500
2021,5,derek-watt,Derek Watt,RB,RB,4000,4500
2021,5,eric-ebron,Eric Ebron,TE,TE,2700,4600
2021,5,pat-freiermuth,Pat Freiermuth,TE,TE,4200,4500
2021,5,zach-gentry,Zach Gentry,TE,TE,2900,4100
2021,5,ray-ray-mccloud,Ray-Ray McCloud,WR,WR,3300,4700
2021,5,juju-smith-schuster,JuJu Smith-Schuster,WR,WR,3000,5900
2021,5,diontae-johnson,Diontae Johnson,WR,WR,6800,7000
2021,5,chase-claypool,Chase Claypool,WR,WR,6000,6000
2021,5,cody-white-2,Cody White,WR,WR,3000,4500
2021,5,DET,Detroit Lions,DST,D,2300,3100
2021,5,jared-goff,Jared Goff,QB,QB,5200,7100
2021,5,d-andre-swift,D'Andre Swift,RB,RB,6600,6900
2021,5,jamaal-williams,Jamaal Williams,RB,RB,5400,6000
2021,5,t-j-hockenson,T.J. Hockenson,TE,TE,5200,6400
2021,5,shane-zylstra,Shane Zylstra,TE,TE,2500,4000
2021,5,trinity-benson,Trinity Benson,WR,WR,3000,4600
2021,5,quintez-cephus,Quintez Cephus,WR,WR,3500,5100
2021,5,kalif-raymond,Kalif Raymond,WR,WR,4500,5300
2021,5,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,4400,4800
2021,5,khadarel-hodge,KhaDarel Hodge,WR,WR,3000,4500
2021,5,MIN,Minnesota Vikings,DST,D,3200,3900
2021,5,kirk-cousins,Kirk Cousins,QB,QB,6500,7500
2021,5,c-j-ham,C.J. Ham,RB,RB,4000,4500
2021,5,alexander-mattison,Alexander Mattison,RB,RB,7600,6500
2021,5,tyler-conklin,Tyler Conklin,TE,TE,3700,5100
2021,5,chris-herndon,Chris Herndon,TE,TE,2500,4100
2021,5,darren-fells,Darren Fells,TE,TE,2500,4100
2021,5,ben-ellefson,Ben Ellefson,TE,TE,2500,4000
2021,5,justin-jefferson,Justin Jefferson,WR,WR,8200,8000
2021,5,k-j-osborn,K.J. Osborn,WR,WR,3400,5200
2021,5,adam-thielen,Adam Thielen,WR,WR,7300,7500
2021,5,dede-westbrook,Dede Westbrook,WR,WR,3000,4500
2021,5,CIN,Cincinnati Bengals,DST,D,2800,3400
2021,5,joe-burrow,Joe Burrow,QB,QB,6300,7000
2021,5,chris-evans,Chris Evans,RB,RB,4000,4800
2021,5,joe-mixon,Joe Mixon,RB,RB,8100,7100
2021,5,samaje-perine,Samaje Perine,RB,RB,4000,5600
2021,5,drew-sample,Drew Sample,TE,TE,2500,4100
2021,5,c-j-uzomah,C.J. Uzomah,TE,TE,3200,5500
2021,5,mitchell-wilcox,Mitchell Wilcox,TE,TE,2500,4000
2021,5,tyler-boyd,Tyler Boyd,WR,WR,5000,6300
2021,5,ja-marr-chase,Ja'Marr Chase,WR,WR,7000,7300
2021,5,stanley-morgan,Stanley Morgan,WR,WR,3000,4500
2021,5,auden-tate,Auden Tate,WR,WR,3000,4800
2021,5,tee-higgins,Tee Higgins,WR,WR,5800,6700
2021,5,trenton-irwin,Trenton Irwin,WR,WR,3000,4500
2021,5,MIA,Miami Dolphins,DST,D,3300,3600
2021,5,jacoby-brissett,Jacoby Brissett,QB,QB,4900,6300
2021,5,salvon-ahmed,Salvon Ahmed,RB,RB,4000,4900
2021,5,malcolm-brown,Malcolm Brown,RB,RB,4000,5000
2021,5,myles-gaskin,Myles Gaskin,RB,RB,5800,5300
2021,5,cethan-carter,Cethan Carter,TE,TE,2500,4000
2021,5,mike-gesicki,Mike Gesicki,TE,TE,5100,5600
2021,5,durham-smythe,Durham Smythe,TE,TE,2500,4100
2021,5,adam-shaheen,Adam Shaheen,TE,TE,2500,4100
2021,5,mack-hollins,Mack Hollins,WR,WR,3100,4500
2021,5,jaylen-waddle,Jaylen Waddle,WR,WR,6400,5400
2021,5,albert-wilson,Albert Wilson,WR,WR,3200,4600
2021,5,isaiah-ford,Isaiah Ford,WR,WR,3000,4500
2021,5,preston-williams,Preston Williams,WR,WR,3000,4600
2021,5,TB,Tampa Bay Buccaneers,DST,D,3500,4800
2021,5,tom-brady,Tom Brady,QB,QB,7200,8400
2021,5,blaine-gabbert,Blaine Gabbert,QB,QB,4900,6000
2021,5,leonard-fournette,Leonard Fournette,RB,RB,7300,6400
2021,5,ronald-jones,Ronald Jones,RB,RB,5000,5500
2021,5,giovani-bernard,Giovani Bernard,RB,RB,4900,4600
2021,5,cameron-brate,Cameron Brate,TE,TE,3000,5000
2021,5,o-j-howard,O.J. Howard,TE,TE,2600,5100
2021,5,codey-mcelroy,Codey McElroy,TE,TE,2500,4000
2021,5,mike-evans,Mike Evans,WR,WR,6700,7000
2021,5,chris-godwin,Chris Godwin,WR,WR,6600,7600
2021,5,tyler-johnson,Tyler Johnson,WR,WR,3300,4700
2021,5,antonio-brown,Antonio Brown,WR,WR,5400,6500
2021,5,jaydon-mickens,Jaydon Mickens,WR,WR,3000,4500
2021,5,NO,New Orleans Saints,DST,D,2800,4600
2021,5,taysom-hill,Taysom Hill,QB,QB,5000,6100
2021,5,jameis-winston,Jameis Winston,QB,QB,4000,7000
2021,5,alvin-kamara,Alvin Kamara,RB,RB,7800,8600
2021,5,dwayne-washington,Dwayne Washington,RB,RB,4000,4500
2021,5,garrett-griffin,Garrett Griffin,TE,TE,2500,4000
2021,5,juwan-johnson,Juwan Johnson,TE,TE,2900,5000
2021,5,adam-trautman,Adam Trautman,TE,TE,3300,4300
2021,5,marquez-callaway,Marquez Callaway,WR,WR,4700,5400
2021,5,deonte-harris,Deonte Harris,WR,WR,3600,4900
2021,5,ty-montgomery,Ty Montgomery,WR,RB,3200,4800
2021,5,WAS,Washington Football Team,DST,D,2500,3800
2021,5,taylor-heinicke,Taylor Heinicke,QB,QB,5600,7300
2021,5,antonio-gibson-2,Antonio Gibson,RB,RB,5700,6600
2021,5,j-d-mckissic,J.D. McKissic,RB,RB,5000,5300
2021,5,jaret-patterson,Jaret Patterson,RB,RB,4000,4500
2021,5,alex-armah,Alex Armah,RB,RB,4000,4500
2021,5,john-bates,John Bates,TE,TE,2600,4000
2021,5,ricky-seals-jones,Ricky Seals-Jones,TE,TE,3400,4900
2021,5,sammis-reyes,Sammis Reyes,TE,TE,2500,4000
2021,5,deandre-carter,DeAndre Carter,WR,WR,3600,4500
2021,5,adam-humphries,Adam Humphries,WR,WR,3300,4700
2021,5,terry-mclaurin,Terry McLaurin,WR,WR,7400,7400
2021,5,dax-milne,Dax Milne,WR,WR,3000,4500
2021,5,curtis-samuel,Curtis Samuel,WR,WR,4000,5200
2021,5,antonio-gandy-golden,Antonio Gandy-Golden,WR,WR,3000,4600
2021,5,NE,New England Patriots,DST,D,3100,5000
2021,5,mac-jones,Mac Jones,QB,QB,5300,6700
2021,5,phillip-lindsay,Phillip Lindsay,RB,RB,4200,4800
2021,5,brandon-bolden,Brandon Bolden,RB,RB,4200,4900
2021,5,damien-harris,Damien Harris,RB,RB,5900,6500
2021,5,jakob-johnson,Jakob Johnson,RB,RB,4000,4500
2021,5,mark-ingram,Mark Ingram,RB,RB,6000,5400
2021,5,rhamondre-stevenson,Rhamondre Stevenson,RB,RB,5000,5200
2021,5,hunter-henry,Hunter Henry,TE,TE,4300,5400
2021,5,jonnu-smith,Jonnu Smith,TE,TE,2900,4900
2021,5,nelson-agholor,Nelson Agholor,WR,WR,3700,5500
2021,5,kendrick-bourne,Kendrick Bourne,WR,WR,5200,5200
2021,5,jakobi-meyers,Jakobi Meyers,WR,WR,5000,5900
2021,5,gunner-olszewski,Gunner Olszewski,WR,WR,3000,4500
2021,5,matthew-slater,Matthew Slater,WR,WR,3000,4500
2021,5,n-keal-harry,N'Keal Harry,WR,WR,3000,5000
2021,5,HOU,Houston Texans,DST,D,2400,3200
2021,5,davis-mills,Davis Mills,QB,QB,4900,6300
2021,5,david-johnson,David Johnson,RB,RB,5000,5000
2021,5,jordan-akins,Jordan Akins,TE,TE,2700,4200
2021,5,antony-auclair,Antony Auclair,TE,TE,2500,4000
2021,5,pharaoh-brown,Pharaoh Brown,TE,TE,2800,4400
2021,5,andre-roberts,Andre Roberts,WR,WR,3000,4500
2021,5,chris-conley,Chris Conley,WR,WR,3500,4700
2021,5,brandin-cooks,Brandin Cooks,WR,WR,5900,6300
2021,5,chris-moore,Chris Moore,WR,WR,3000,4500
2021,5,daniel-jones-x5302,Daniel Jones,QB,QB,5500,7400
2021,5,mike-glennon,Mike Glennon,QB,QB,4000,6000
2021,5,saquon-barkley,Saquon Barkley,RB,RB,6300,7800
2021,5,gary-brightwell,Gary Brightwell,RB,RB,4000,4600
2021,5,cullen-gillaspia,Cullen Gillaspia,RB,RB,4000,4500
2021,5,elijhaa-penny,Elijhaa Penny,RB,RB,4000,4500
2021,5,devontae-booker,Devontae Booker,RB,RB,4900,4600
2021,5,kyle-rudolph,Kyle Rudolph,TE,TE,2700,4200
2021,5,kaden-smith,Kaden Smith,TE,TE,2500,4100
2021,5,evan-engram,Evan Engram,TE,TE,3500,5300
2021,5,c-j-board,C.J. Board,WR,WR,3000,4700
2021,5,kenny-golladay,Kenny Golladay,WR,WR,5000,6200
2021,5,kadarius-toney,Kadarius Toney,WR,WR,5400,5300
2021,5,collin-johnson,Collin Johnson,WR,WR,3000,4900
2021,5,john-ross,John Ross,WR,WR,3400,5200
2021,5,DAL,Dallas Cowboys,DST,D,3300,4000
2021,5,dak-prescott,Dak Prescott,QB,QB,7100,8100
2021,5,corey-clement,Corey Clement,RB,RB,4000,4600
2021,5,ezekiel-elliott,Ezekiel Elliott,RB,RB,7900,8000
2021,5,tony-pollard,Tony Pollard,RB,RB,6500,5600
2021,5,blake-jarwin,Blake Jarwin,TE,TE,2500,5000
2021,5,dalton-schultz,Dalton Schultz,TE,TE,5700,6200
2021,5,jeremy-sprinkle,Jeremy Sprinkle,TE,TE,2500,4100
2021,5,amari-cooper,Amari Cooper,WR,WR,6000,7100
2021,5,ceedee-lamb,CeeDee Lamb,WR,WR,6700,6900
2021,5,ced-wilson,Ced Wilson,WR,WR,3500,5200
2021,5,noah-brown,Noah Brown,WR,WR,3000,4500
2021,5,malik-turner,Malik Turner,WR,WR,3000,4500
2021,5,NYJ,New York Jets,DST,D,2500,3000
2021,5,ryan-francis-griffin,Ryan Griffin,QB,TE,4000,4500
2021,5,zach-wilson,Zach Wilson,QB,QB,5200,6600
2021,5,michael-carter-3,Michael Carter,RB,RB,5300,5600
2021,5,ty-johnson,Ty Johnson,RB,RB,4600,4900
2021,5,tevin-coleman,Tevin Coleman,RB,RB,4500,5000
2021,5,trevon-wesco,Trevon Wesco,TE,TE,2500,4100
2021,5,kenny-yeboah,Kenny Yeboah,TE,TE,2500,4000
2021,5,braxton-berrios,Braxton Berrios,WR,WR,3000,4700
2021,5,corey-davis,Corey Davis,WR,WR,4900,6200
2021,5,elijah-moore,Elijah Moore,WR,WR,5500,4900
2021,5,denzel-mims,Denzel Mims,WR,WR,3000,4800
2021,5,jamison-crowder,Jamison Crowder,WR,WR,4600,6000
2021,5,ATL,Atlanta Falcons,DST,D,2400,4200
2021,5,matt-ryan,Matt Ryan,QB,QB,5600,7200
2021,5,mike-davis,Mike Davis,RB,RB,4700,5900
2021,5,cordarrelle-patterson,Cordarrelle Patterson,RB,WR/RB,7000,7500
2021,5,keith-smith,Keith Smith,RB,RB,4000,4500
2021,5,wayne-gallman,Wayne Gallman,RB,RB,4000,4800
2021,5,hayden-hurst,Hayden Hurst,TE,TE,2500,4700
2021,5,kyle-pitts,Kyle Pitts,TE,TE,5600,5800
2021,5,lee-smith,Lee Smith,TE,TE,2500,4200
2021,5,christian-blake,Christian Blake,WR,WR,3000,4700
2021,5,tajae-sharpe,Tajae Sharpe,WR,WR,3700,4900
2021,5,olamide-zaccheaus,Olamide Zaccheaus,WR,WR,3800,5100
2021,5,frank-darby,Frank Darby,WR,WR,3000,4500
2021,5,PHI,Philadelphia Eagles,DST,D,3600,3500
2021,5,jalen-hurts,Jalen Hurts,QB,QB,7000,8100
2021,5,kenneth-gainwell,Kenneth Gainwell,RB,RB,4200,5700
2021,5,miles-sanders,Miles Sanders,RB,RB,5200,5900
2021,5,boston-scott,Boston Scott,RB,RB,4600,4500
2021,5,dallas-goedert,Dallas Goedert,TE,TE,4500,6100
2021,5,jack-stoll,Jack Stoll,TE,TE,3000,4000
2021,5,j-j-arcega-whiteside,J.J. Arcega-Whiteside,WR,WR,3000,4500
2021,5,jalen-reagor,Jalen Reagor,WR,WR,3200,5300
2021,5,devonta-smith,DeVonta Smith,WR,WR,6100,6000
2021,5,greg-ward,Greg Ward,WR,WR,3000,4800
2021,5,quez-watkins,Quez Watkins,WR,WR,3600,4900
2021,5,royce-freeman,Royce Freeman,RB,RB,4000,5400
2021,5,zach-ertz,Zach Ertz,TE,TE,5400,5000
2021,5,SF,San Francisco 49ers,DST,D,3000,3700
2021,5,trey-lance-x9749,Trey Lance,QB,QB,4900,6900
2021,5,trenton-cannon,Trenton Cannon,RB,RB,4000,4700
2021,5,kyle-juszczyk,Kyle Juszczyk,RB,RB,4000,4500
2021,5,trey-sermon,Trey Sermon,RB,RB,4700,5800
2021,5,elijah-mitchell-2,Eli Mitchell,RB,RB,6000,5500
2021,5,ross-dwelley,Ross Dwelley,TE,TE,2500,4400
2021,5,charlie-woerner,Charlie Woerner,TE,TE,2500,4000
2021,5,tanner-hudson,Tanner Hudson,TE,TE,2500,4000
2021,5,brandon-aiyuk,Brandon Aiyuk,WR,WR,5600,5300
2021,5,deebo-samuel,Deebo Samuel,WR,WR,8300,7700
2021,5,trent-sherfield,Trent Sherfield,WR,WR,3000,4600
2021,5,travis-benjamin,Travis Benjamin,WR,WR,3000,4500
2021,5,ARI,Arizona Cardinals,DST,D,3400,4700
2021,5,kyler-murray,Kyler Murray,QB,QB,7500,8500
2021,5,james-conner,James Conner,RB,RB,5900,6300
2021,5,chase-edmonds,Chase Edmonds,RB,RB,4700,6200
2021,5,jonathan-ward,Jonathan Ward,RB,RB,4000,4500
2021,5,eno-benjamin,Eno Benjamin,RB,RB,4000,4500
2021,5,demetrius-harris,Demetrius Harris,TE,TE,2500,4000
2021,5,maxx-williams,Maxx Williams,TE,TE,2500,5200
2021,5,a-j-green,A.J. Green,WR,WR,5000,5700
2021,5,deandre-hopkins,DeAndre Hopkins,WR,WR,6200,7500
2021,5,christian-kirk,Christian Kirk,WR,WR,5600,6100
2021,5,rondale-moore,Rondale Moore,WR,WR,4700,5200
2021,5,antoine-wesley,Antoine Wesley,WR,WR,3100,4500
2021,5,andy-isabella,Andy Isabella,WR,WR,3000,4500
2021,5,josh-reynolds,Josh Reynolds,WR,WR,3400,5000
2021,5,JAX,Jacksonville Jaguars,DST,D,2300,3300
2021,5,trevor-lawrence,Trevor Lawrence,QB,QB,5100,6500
2021,5,dare-ogunbowale,Dare Ogunbowale,RB,RB,4000,4500
2021,5,james-robinson-3,James Robinson,RB,RB,6200,7400
2021,5,carlos-hyde,Carlos Hyde,RB,RB,4200,5200
2021,5,dan-arnold,Dan Arnold,TE,TE,3900,4800
2021,5,luke-farrell,Luke Farrell,TE,TE,2500,4100
2021,5,chris-manhertz,Chris Manhertz,TE,TE,2500,4200
2021,5,jacob-hollister,Jacob Hollister,TE,TE,2500,4100
2021,5,jamal-agnew,Jamal Agnew,WR,WR,4000,4600
2021,5,marvin-jones,Marvin Jones,WR,WR,4700,6600
2021,5,laviska-shenault-jr,Laviska Shenault Jr.,WR,WR,4400,5800
2021,5,tavon-austin,Tavon Austin,WR,WR,3100,4600
2021,5,IND,Indianapolis Colts,DST,D,3700,3900
2021,5,carson-wentz,Carson Wentz,QB,QB,6100,6600
2021,5,nyheim-hines,Nyheim Hines,RB,RB,4000,5300
2021,5,jonathan-taylor,Jonathan Taylor,RB,RB,9200,6900
2021,5,marlon-mack,Marlon Mack,RB,RB,4000,5200
2021,5,mo-alie-cox,Mo Alie-Cox,TE,TE,2600,5000
2021,5,jack-doyle,Jack Doyle,TE,TE,3300,4600
2021,5,kylen-granson,Kylen Granson,TE,TE,2500,4100
2021,5,ashton-dulin,Ashton Dulin,WR,WR,3000,4600
2021,5,zach-pascal,Zach Pascal,WR,WR,3500,5400
2021,5,michael-pittman-2,Michael Pittman,WR,WR,5700,5800
2021,5,parris-campbell,Parris Campbell,WR,WR,3000,4900
2021,5,mike-strachan,Mike Strachan,WR,WR,3000,4600
2021,5,BAL,Baltimore Ravens,DST,D,3400,4500
2021,5,lamar-jackson,Lamar Jackson,QB,QB,7800,8200
2021,5,latavius-murray,Latavius Murray,RB,RB,5100,5700
2021,5,patrick-ricard,Patrick Ricard,RB,RB,4000,4500
2021,5,devonta-freeman,Devonta Freeman,RB,RB,5500,4700
2021,5,ty-son-williams,Ty'Son Williams,RB,RB,4000,5700
2021,5,mark-andrews,Mark Andrews,TE,TE,6000,6400
2021,5,josh-oliver,Josh Oliver,TE,TE,2500,4200
2021,5,eric-tomlinson,Eric Tomlinson,TE,TE,2500,4000
2021,5,marquise-brown,Marquise Brown,WR,WR,6500,6800
2021,5,devin-duvernay,Devin Duvernay,WR,WR,3600,4900
2021,5,james-proche,James Proche,WR,WR,3000,5000
2021,5,tylan-wallace,Tylan Wallace,WR,WR,3000,4500
2021,5,sammy-watkins,Sammy Watkins,WR,WR,4200,5500
2021,5,miles-boykin,Miles Boykin,WR,WR,3000,4500
2021,6,TB,Tampa Bay Buccaneers,DST,D,3200,4100
2021,6,tom-brady,Tom Brady,QB,QB,7600,8700
2021,6,leonard-fournette,Leonard Fournette,RB,RB,7400,6600
2021,6,ronald-jones,Ronald Jones,RB,RB,4200,5200
2021,6,giovani-bernard,Giovani Bernard,RB,RB,4400,4900
2021,6,ke-shawn-vaughn,Ke'Shawn Vaughn,RB,RB,4000,4500
2021,6,zach-ertz,Zach Ertz,TE,TE,5300,4900
2021,6,cameron-brate,Cameron Brate,TE,TE,2700,4800
2021,6,o-j-howard,O.J. Howard,TE,TE,2500,4900
2021,6,deon-yelder,Deon Yelder,TE,TE,2500,4000
2021,6,mike-evans,Mike Evans,WR,WR,6600,7600
2021,6,chris-godwin,Chris Godwin,WR,WR,7100,7300
2021,6,tyler-johnson,Tyler Johnson,WR,WR,3200,4900
2021,6,antonio-brown,Antonio Brown,WR,WR,4900,7000
2021,6,jaydon-mickens,Jaydon Mickens,WR,WR,3000,4500
2021,6,ARI,Arizona Cardinals,DST,D,3000,4300
2021,6,kyler-murray,Kyler Murray,QB,QB,7700,8400
2021,6,colt-mccoy,Colt McCoy,QB,QB,5000,6000
2021,6,james-conner,James Conner,RB,RB,6200,6100
2021,6,chase-edmonds,Chase Edmonds,RB,RB,4500,5900
2021,6,jonathan-ward,Jonathan Ward,RB,RB,4000,4500
2021,6,demetrius-harris,Demetrius Harris,TE,TE,2500,4000
2021,6,darrell-daniels,Darrell Daniels,TE,TE,2500,4000
2021,6,a-j-green,A.J. Green,WR,WR,5000,5400
2021,6,deandre-hopkins,DeAndre Hopkins,WR,WR,6500,7700
2021,6,christian-kirk,Christian Kirk,WR,WR,5400,5900
