season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %,merge_name,merge_key,season_dfs,week_dfs,player_id,player,dk_position,fd_position,team,opponent,dk_salary,fd_salary,dk_fpts,fd_fpts,merge_name_dfs
2023,REG,3,12119,mike evans,TB,8,Mike Evans(TB),1,3,0.333,0,1.0,0,0.5,0,0.0,0,1,6.1,6.1,0.976,mike evans,mike evans_2023_3,2023,3,mike-evans,Mike Evans,WR,WR,TB,Philadelphia Eagles,6600,8000,17.0,14.5,mike evans
2023,REG,4,13981,stefon diggs,NE,1,Stefon Diggs(NE),2,3,0.667,0,12.0,0,0.5,0,0.0,0,1,14.4,14.4,0.846,stefon diggs,stefon diggs_2023_4,2023,4,stefon-diggs,Stefon Diggs,WR,WR,BUF,Miami Dolphins,8100,8700,39.0,33.0,stefon diggs
2023,REG,4,25333,michael wilson,ARI,2,Michael Wilson(ARI),2,2,1.0,0,12.0,0,0.5,0,0.0,0,1,14.4,14.4,0.09,michael wilson,michael wilson_2023_4,2023,4,michael-wilson,Michael Wilson,WR,WR,ARI,San Francisco 49ers,3500,4900,26.6,23.1,michael wilson
2023,REG,4,19202,ceedee lamb,DAL,3,CeeDee Lamb(DAL),2,3,0.667,0,11.5,0,0.75,0,0.0,0,1,8.3,8.3,0.994,ceedee lamb,ceedee lamb_2023_4,2023,4,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,New England Patriots,7500,7500,14.8,12.8,ceedee lamb
2023,REG,4,19398,gabe davis,FA,4,Gabe Davis(FA),1,1,1.0,0,18.0,0,0.167,0,0.0,0,1,7.8,7.8,0.033,gabe davis,gabe davis_2023_4,2023,4,gabe-davis,Gabe Davis,WR,WR,BUF,Miami Dolphins,5900,6500,15.1,13.6,gabe davis
2023,REG,4,23163,drake london,ATL,5,Drake London(ATL),1,2,0.5,0,15.0,0,1.0,0,0.0,0,1,7.5,7.5,0.99,drake london,drake london_2023_4,2023,4,drake-london,Drake London,WR,WR,ATL,Jacksonville Jaguars,4800,6100,11.8,10.3,drake london
2023,REG,4,19747,nick westbrook-ikhine,MIA,6,Nick Westbrook-Ikhine(MIA),1,1,1.0,0,13.0,0,0.333,0,0.0,0,1,7.3,7.3,0.03,nick westbrookikhine,nick westbrookikhine_2023_4,2023,4,nick-westbrook-ikhine,Nick Westbrook-Ikhine,WR,WR,TEN,Cincinnati Bengals,3300,5200,16.1,13.6,nick westbrookikhine
2023,REG,4,23101,jahan dotson,PHI,7,Jahan Dotson(PHI),2,4,0.5,0,6.5,0,0.8,0,0.0,0,1,7.3,7.3,0.031,jahan dotson,jahan dotson_2023_4,2023,4,jahan-dotson,Jahan Dotson,WR,WR,WAS,Philadelphia Eagles,4800,5500,12.7,10.7,jahan dotson
2023,REG,4,17253,courtland sutton,DEN,8,Courtland Sutton(DEN),1,2,0.5,0,13.0,0,0.667,0,0.0,0,1,7.3,7.3,0.928,courtland sutton,courtland sutton_2023_4,2023,4,courtland-sutton,Courtland Sutton,WR,WR,DEN,Chicago Bears,5300,7100,11.7,10.2,courtland sutton
2023,REG,5,17265,dj moore,CHI,1,DJ Moore(CHI),2,2,1.0,0,15.5,0,0.667,0,0.0,0,1,15.1,15.1,0.939,dj moore,dj moore_2023_5,2023,5,d-j-moore,DJ Moore,WR,WR,CHI,Washington Commanders,5700,6600,52.0,45.0,dj moore
2023,REG,5,19788,ja'marr chase,CIN,2,Ja'Marr Chase(CIN),3,5,0.6,0,5.3,0,0.714,0,0.0,0,1,13.6,13.6,0.996,jamarr chase,jamarr chase_2023_5,2023,5,ja-marr-chase,Ja'Marr Chase,WR,WR,CIN,Arizona Cardinals,7900,8700,55.2,44.7,jamarr chase
2023,REG,5,19398,gabe davis,FA,3,Gabe Davis(FA),1,1,1.0,0,19.0,0,0.333,0,0.0,0,1,7.9,7.9,0.033,gabe davis,gabe davis_2023_5,2023,5,gabe-davis,Gabe Davis,WR,WR,BUF,Jacksonville Jaguars,5800,6700,25.0,19.0,gabe davis
2023,REG,5,17292,dj chark jr.,ATL,4,DJ Chark Jr.(ATL),1,3,0.333,0,18.0,0,0.375,0,0.0,0,1,7.8,7.8,0.007,dj chark jr,dj chark jr_2023_5,,,,,,,,,,,,,
2023,REG,5,23107,jordan addison,MIN,5,Jordan Addison(MIN),2,3,0.667,0,7.5,0,0.5,0,0.0,0,1,7.5,7.5,0.832,jordan addison,jordan addison_2023_5,2023,5,jordan-addison,Jordan Addison,WR,WR,MIN,Kansas City Chiefs,5300,5900,18.4,15.4,jordan addison
2023,REG,5,13981,stefon diggs,NE,6,Stefon Diggs(NE),1,2,0.5,0,15.0,0,0.667,0,0.0,0,1,7.5,7.5,0.846,stefon diggs,stefon diggs_2023_5,2023,5,stefon-diggs,Stefon Diggs,WR,WR,BUF,Jacksonville Jaguars,8400,9100,28.1,20.1,stefon diggs
2023,REG,5,13429,adam thielen,CAR,7,Adam Thielen(CAR),2,4,0.5,0,4.5,0,0.5,0,0.0,0,1,6.9,6.9,0.364,adam thielen,adam thielen_2023_5,2023,5,adam-thielen,Adam Thielen,WR,WR,CAR,Detroit Lions,5100,6700,30.7,22.2,adam thielen
2023,REG,5,18598,jakobi meyers,LV,8,Jakobi Meyers(LV),1,1,1.0,0,9.0,0,0.25,1,0.5,0,1,6.9,6.9,0.827,jakobi meyers,jakobi meyers_2023_5,2023,5,jakobi-meyers,Jakobi Meyers,WR,WR,LV,Green Bay Packers,5500,6600,20.5,17.0,jakobi meyers
2023,REG,6,19790,jaylen waddle,MIA,1,Jaylen Waddle(MIA),2,2,1.0,0,9.0,0,1.0,0,0.0,0,1,7.8,7.8,0.901,jaylen waddle,jaylen waddle_2023_6,2023,6,jaylen-waddle,Jaylen Waddle,WR,WR,MIA,Carolina Panthers,7600,6800,18.1,14.6,jaylen waddle
2023,REG,6,18598,jakobi meyers,LV,2,Jakobi Meyers(LV),2,2,1.0,0,9.0,0,0.5,0,0.0,0,1,7.8,7.8,0.827,jakobi meyers,jakobi meyers_2023_6,2023,6,jakobi-meyers,Jakobi Meyers,WR,WR,LV,New England Patriots,5800,6700,17.1,14.6,jakobi meyers
2023,REG,6,16434,curtis samuel,BUF,3,Curtis Samuel(BUF),2,2,1.0,0,8.0,0,1.0,0,0.0,0,1,7.6,7.6,0.029,curtis samuel,curtis samuel_2023_6,2023,6,curtis-samuel,Curtis Samuel,WR,WR,WAS,Atlanta Falcons,3700,6200,14.2,12.2,curtis samuel
2023,REG,6,16433,cooper kupp,SEA,4,Cooper Kupp(SEA),1,2,0.5,0,13.0,0,0.5,0,0.0,0,1,7.3,7.3,0.831,cooper kupp,cooper kupp_2023_6,2023,6,cooper-kupp,Cooper Kupp,WR,WR,LA,Arizona Cardinals,9000,8700,30.8,24.3,cooper kupp
2023,REG,6,17253,courtland sutton,DEN,5,Courtland Sutton(DEN),1,1,1.0,0,11.0,0,1.0,0,0.0,0,1,7.1,7.1,0.928,courtland sutton,courtland sutton_2023_6,2023,6,courtland-sutton,Courtland Sutton,WR,WR,DEN,Kansas City Chiefs,5200,6400,14.6,12.6,courtland sutton
2023,REG,6,22916,zay flowers,BAL,6,Zay Flowers(BAL),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.94,zay flowers,zay flowers_2023_6,2023,6,zay-flowers,Zay Flowers,WR,WR,BAL,Tennessee Titans,5600,6000,17.1,14.1,zay flowers
2023,REG,6,23107,jordan addison,MIN,7,Jordan Addison(MIN),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.832,jordan addison,jordan addison_2023_6,2023,6,jordan-addison,Jordan Addison,WR,WR,MIN,Chicago Bears,5700,6700,11.8,10.3,jordan addison
2023,REG,6,24706,josh downs,IND,8,Josh Downs(IND),3,4,0.75,0,2.7,0,0.667,0,0.0,0,1,6.8,6.8,0.638,josh downs,josh downs_2023_6,2023,6,josh-downs,Josh Downs,WR,WR,IND,Jacksonville Jaguars,4100,5600,13.1,10.6,josh downs
2023,REG,7,23107,jordan addison,MIN,1,Jordan Addison(MIN),2,3,0.667,0,12.0,0,0.75,0,0.0,0,1,8.4,8.4,0.832,jordan addison,jordan addison_2023_7,2023,7,jordan-addison,Jordan Addison,WR,WR,MIN,San Francisco 49ers,5800,7200,34.3,27.8,jordan addison
2023,REG,7,25339,jake bobo,SEA,2,Jake Bobo(SEA),1,2,0.5,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.01,jake bobo,jake bobo_2023_7,2023,7,jake-bobo,Jake Bobo,WR,WR,SEA,Arizona Cardinals,3200,4500,16.1,14.1,jake bobo
2023,REG,7,17253,courtland sutton,DEN,3,Courtland Sutton(DEN),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.928,courtland sutton,courtland sutton_2023_7,2023,7,courtland-sutton,Courtland Sutton,WR,WR,DEN,Green Bay Packers,5200,6600,19.6,16.6,courtland sutton
2023,REG,7,15528,michael thomas,FA,4,Michael Thomas(FA),1,3,0.333,0,17.0,0,0.429,0,0.0,0,1,7.7,7.7,0.007,michael thomas,michael thomas_2023_7,2023,7,michael-thomas,Michael Thomas,WR,WR,NO,Jacksonville Jaguars,4900,5800,13.2,11.7,michael thomas
2023,REG,7,23794,romeo doubs,GB,5,Romeo Doubs(GB),1,2,0.5,0,16.0,0,0.667,0,0.0,0,1,7.6,7.6,0.178,romeo doubs,romeo doubs_2023_7,2023,7,romeo-doubs,Romeo Doubs,WR,WR,GB,Denver Broncos,4900,6200,11.0,10.0,romeo doubs
2023,REG,7,18218,a.j. brown,PHI,6,A.J. Brown(PHI),1,1,1.0,0,14.0,0,1.0,0,0.0,0,1,7.4,7.4,0.993,aj brown,aj brown_2023_7,2023,7,a-j-brown,A.J. Brown,WR,WR,PHI,Miami Dolphins,7900,8500,32.7,24.7,aj brown
2023,REG,7,18598,jakobi meyers,LV,7,Jakobi Meyers(LV),2,2,1.0,0,6.5,0,0.333,0,0.0,0,1,7.3,7.3,0.827,jakobi meyers,jakobi meyers_2023_7,2023,7,jakobi-meyers,Jakobi Meyers,WR,WR,LV,Chicago Bears,6200,7400,18.0,14.5,jakobi meyers
2023,REG,7,13969,nelson agholor,FA,8,Nelson Agholor(FA),1,1,1.0,0,12.0,0,0.333,0,0.0,0,1,7.2,7.2,0.01,nelson agholor,nelson agholor_2023_7,2023,7,nelson-agholor,Nelson Agholor,WR,WR,BAL,Detroit Lions,3400,5200,8.2,7.7,nelson agholor
2023,REG,8,23107,jordan addison,MIN,1,Jordan Addison(MIN),2,3,0.667,2,12.5,0,0.75,1,1.0,0,1,8.7,8.7,0.832,jordan addison,jordan addison_2023_8,2023,8,jordan-addison,Jordan Addison,WR,WR,MIN,Green Bay Packers,5700,7300,21.4,17.9,jordan addison
2023,REG,8,19278,michael pittman jr.,IND,2,Michael Pittman Jr.(IND),4,4,1.0,0,6.8,0,1.0,0,0.0,0,1,8.7,8.7,0.655,michael pittman jr,michael pittman jr_2023_8,,,,,,,,,,,,,
2023,REG,8,19788,ja'marr chase,CIN,3,Ja'Marr Chase(CIN),2,2,1.0,0,13.0,0,0.5,0,0.0,0,1,8.6,8.6,0.996,jamarr chase,jamarr chase_2023_8,2023,8,ja-marr-chase,Ja'Marr Chase,WR,WR,CIN,San Francisco 49ers,8100,8500,28.2,20.2,jamarr chase
2023,REG,8,13971,tyler lockett,TEN,4,Tyler Lockett(TEN),2,2,1.0,0,11.5,0,0.25,0,0.0,0,1,8.3,8.3,0.109,tyler lockett,tyler lockett_2023_8,2023,8,tyler-lockett,Tyler Lockett,WR,WR,SEA,Cleveland Browns,6000,6700,22.1,18.1,tyler lockett
2023,REG,8,22843,ben skowronek,PIT,5,Ben Skowronek(PIT),1,1,1.0,0,20.0,0,0.2,0,0.0,0,1,8.0,8.0,0.0,ben skowronek,ben skowronek_2023_8,2023,8,ben-skowronek,Ben Skowronek,WR,WR,LA,Dallas Cowboys,3000,4300,9.0,8.5,ben skowronek
2023,REG,8,19398,gabe davis,FA,6,Gabe Davis(FA),2,3,0.667,0,9.0,0,0.6,0,0.0,0,1,7.8,7.8,0.033,gabe davis,gabe davis_2023_8,2023,8,gabe-davis,Gabe Davis,WR,WR,BUF,Tampa Bay Buccaneers,5700,6500,23.7,19.2,gabe davis
2023,REG,8,18218,a.j. brown,PHI,7,A.J. Brown(PHI),1,1,1.0,0,16.0,0,0.5,0,0.0,0,1,7.6,7.6,0.993,aj brown,aj brown_2023_8,2023,8,a-j-brown,A.J. Brown,WR,WR,PHI,Washington Commanders,8000,8700,36.0,29.0,aj brown
2023,REG,8,11606,deandre hopkins,BAL,8,DeAndre Hopkins(BAL),1,1,1.0,0,16.0,0,1.0,0,0.0,0,1,7.6,7.6,0.167,deandre hopkins,deandre hopkins_2023_8,2023,8,deandre-hopkins,DeAndre Hopkins,WR,WR,TEN,Atlanta Falcons,5500,6600,37.8,32.8,deandre hopkins
2023,REG,9,18598,jakobi meyers,LV,1,Jakobi Meyers(LV),0,0,0.0,17,0.0,1,0.0,1,1.0,0,1,7.7,7.7,0.827,jakobi meyers,jakobi meyers_2023_9,2023,9,jakobi-meyers,Jakobi Meyers,WR,WR,LV,New York Giants,6400,7000,13.5,12.5,jakobi meyers
2023,REG,9,13981,stefon diggs,NE,2,Stefon Diggs(NE),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.846,stefon diggs,stefon diggs_2023_9,2023,9,stefon-diggs,Stefon Diggs,WR,WR,BUF,Cincinnati Bengals,9000,8700,22.6,19.6,stefon diggs
2023,REG,9,25361,tank dell,HOU,3,Tank Dell(HOU),1,1,1.0,0,15.0,0,0.333,1,1.0,0,1,7.5,7.5,0.05,tank dell,tank dell_2023_9,2023,9,tank-dell,Tank Dell,WR,WR,HOU,Tampa Bay Buccaneers,5300,5800,32.6,26.6,tank dell
2023,REG,9,17793,brandon powell,FA,4,Brandon Powell(FA),2,2,1.0,0,7.5,0,0.4,0,0.0,0,1,7.5,7.5,0.014,brandon powell,brandon powell_2023_9,2023,9,brandon-powell,Brandon Powell,WR,WR,MIN,Atlanta Falcons,3200,4600,9.5,8.5,brandon powell
2023,REG,9,20130,nico collins,HOU,5,Nico Collins(HOU),1,2,0.5,0,14.0,0,0.667,0,0.0,0,1,7.4,7.4,0.994,nico collins,nico collins_2023_9,2023,9,nico-collins,Nico Collins,WR,WR,HOU,Tampa Bay Buccaneers,5800,6800,14.4,12.9,nico collins
2023,REG,9,23113,rashee rice,KC,6,Rashee Rice(KC),1,1,1.0,0,11.0,0,0.5,0,0.0,0,1,7.1,7.1,0.931,rashee rice,rashee rice_2023_9,2023,9,rashee-rice,Rashee Rice,WR,WR,KC,Miami Dolphins,5200,5800,9.7,8.7,rashee rice
2023,REG,9,13894,amari cooper,FA,7,Amari Cooper(FA),1,1,1.0,0,11.0,0,0.5,0,0.0,0,1,7.1,7.1,0.091,amari cooper,amari cooper_2023_9,2023,9,amari-cooper,Amari Cooper,WR,WR,CLE,Arizona Cardinals,6100,6800,27.9,22.4,amari cooper
2023,REG,9,22985,wan'dale robinson,NYG,8,Wan'Dale Robinson(NYG),1,1,1.0,0,9.0,0,1.0,0,0.0,0,1,6.9,6.9,0.202,wandale robinson,wandale robinson_2023_9,2023,9,wan-dale-robinson,Wan'Dale Robinson,WR,WR,NYG,Las Vegas Raiders,3500,5300,13.5,11.5,wandale robinson
2023,REG,10,19202,ceedee lamb,DAL,1,CeeDee Lamb(DAL),3,4,0.75,14,7.0,1,0.571,1,1.0,0,1,15.5,15.5,0.994,ceedee lamb,ceedee lamb_2023_10,2023,10,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,New York Giants,8500,8900,42.5,34.0,ceedee lamb
2023,REG,10,19799,amon-ra st. brown,DET,2,Amon-Ra St. Brown(DET),2,2,1.0,3,14.5,0,1.0,1,1.0,0,1,9.2,9.2,0.996,amonra st brown,amonra st brown_2023_10,2023,10,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,DET,Los Angeles Chargers,8300,8600,33.5,26.5,amonra st brown
2023,REG,10,18941,jalen guyton,FA,3,Jalen Guyton(FA),2,2,1.0,0,13.0,0,0.667,0,0.0,0,1,8.6,8.6,0.0,jalen guyton,jalen guyton_2023_10,2023,10,jalen-guyton,Jalen Guyton,WR,WR,LAC,Detroit Lions,3000,5000,14.1,12.1,jalen guyton
2023,REG,10,20111,chris olave,NO,4,Chris Olave(NO),2,2,1.0,0,8.0,0,0.667,0,0.0,0,1,7.6,7.6,0.852,chris olave,chris olave_2023_10,2023,10,chris-olave,Chris Olave,WR,WR,NO,Minnesota Vikings,6400,7400,21.4,18.4,chris olave
2023,REG,10,17253,courtland sutton,DEN,5,Courtland Sutton(DEN),3,3,1.0,0,5.0,0,1.0,0,0.0,0,1,7.5,7.5,0.928,courtland sutton,courtland sutton_2023_10,2023,10,courtland-sutton,Courtland Sutton,WR,WR,DEN,Buffalo Bills,5300,6600,18.3,13.3,courtland sutton
2023,REG,10,24353,a.t. perry,DEN,6,A.T. Perry(DEN),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.016,at perry,at perry_2023_10,2023,10,a-t-perry,A.T. Perry,WR,WR,NO,Minnesota Vikings,3000,4100,11.8,10.8,at perry
2023,REG,10,25361,tank dell,HOU,7,Tank Dell(HOU),2,5,0.4,0,7.5,0,0.714,0,0.0,0,1,7.5,7.5,0.05,tank dell,tank dell_2023_10,2023,10,tank-dell,Tank Dell,WR,WR,HOU,Cincinnati Bengals,5500,6400,18.9,15.9,tank dell
2023,REG,10,19252,brandon aiyuk,SF,8,Brandon Aiyuk(SF),1,1,1.0,0,13.0,0,0.5,0,0.0,0,1,7.3,7.3,0.55,brandon aiyuk,brandon aiyuk_2023_10,2023,10,brandon-aiyuk,Brandon Aiyuk,WR,WR,SF,Jacksonville Jaguars,7100,7800,14.5,13.0,brandon aiyuk
2023,REG,11,17258,calvin ridley,TEN,1,Calvin Ridley(TEN),2,3,0.667,0,11.5,0,0.6,0,0.0,0,1,14.3,14.3,0.886,calvin ridley,calvin ridley_2023_11,2023,11,calvin-ridley,Calvin Ridley,WR,WR,JAX,Tennessee Titans,5400,6500,34.1,27.6,calvin ridley
2023,REG,11,23180,puka nacua,LA,2,Puka Nacua(LAR),2,3,0.667,7,7.5,0,0.6,1,1.0,0,1,8.2,8.2,0.994,puka nacua,puka nacua_2023_11,2023,11,puka-nacua,Puka Nacua,WR,WR,LA,Seattle Seahawks,7100,7500,18.7,16.2,puka nacua
2023,REG,11,19799,amon-ra st. brown,DET,3,Amon-Ra St. Brown(DET),3,4,0.75,0,7.0,0,1.0,0,0.0,0,1,8.1,8.1,0.996,amonra st brown,amonra st brown_2023_11,2023,11,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,DET,Chicago Bears,8800,8900,21.7,17.7,amonra st brown
2023,REG,11,17253,courtland sutton,DEN,4,Courtland Sutton(DEN),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.928,courtland sutton,courtland sutton_2023_11,2023,11,courtland-sutton,Courtland Sutton,WR,WR,DEN,Minnesota Vikings,5200,6600,16.6,14.6,courtland sutton
2023,REG,11,23886,christian watson,GB,5,Christian Watson(GB),1,2,0.5,0,11.0,0,0.667,0,0.0,0,1,7.1,7.1,0.077,christian watson,christian watson_2023_11,2023,11,christian-watson,Christian Watson,WR,WR,GB,Los Angeles Chargers,4600,5700,10.2,9.2,christian watson
2023,REG,11,19794,rashod bateman,BAL,6,Rashod Bateman(BAL),1,1,1.0,0,10.0,0,0.5,0,0.0,0,1,7.0,7.0,0.328,rashod bateman,rashod bateman_2023_11,2023,11,rashod-bateman,Rashod Bateman,WR,WR,BAL,Cincinnati Bengals,3100,5000,8.0,7.5,rashod bateman
2023,REG,11,11616,keenan allen,LAC,7,Keenan Allen(LAC),1,4,0.25,0,10.0,0,0.667,0,0.0,0,1,7.0,7.0,0.432,keenan allen,keenan allen_2023_11,2023,11,keenan-allen,Keenan Allen,WR,WR,LAC,Green Bay Packers,9000,9300,30.6,22.6,keenan allen
2023,REG,11,18219,dk metcalf,PIT,8,DK Metcalf(PIT),1,1,1.0,0,8.0,0,1.0,0,0.0,0,1,6.8,6.8,0.961,dk metcalf,dk metcalf_2023_11,2023,11,d-k-metcalf,DK Metcalf,WR,WR,SEA,Los Angeles Rams,6900,7200,20.4,17.9,dk metcalf
2023,REG,12,18244,deebo samuel sr.,WAS,1,Deebo Samuel Sr.(WAS),3,3,1.0,2,8.0,1,1.0,1,1.0,0,1,8.6,8.6,0.839,deebo samuel sr,deebo samuel sr_2023_12,,,,,,,,,,,,,
2023,REG,12,23886,christian watson,GB,2,Christian Watson(GB),2,2,1.0,0,12.0,0,0.667,0,0.0,0,1,8.4,8.4,0.077,christian watson,christian watson_2023_12,2023,12,christian-watson,Christian Watson,WR,WR,GB,Detroit Lions,4300,5600,20.4,17.9,christian watson
2023,REG,12,12119,mike evans,TB,3,Mike Evans(TB),2,2,1.0,0,10.0,0,0.5,0,0.0,0,1,8.0,8.0,0.976,mike evans,mike evans_2023_12,2023,12,mike-evans,Mike Evans,WR,WR,TB,Indianapolis Colts,7400,8000,25.0,22.0,mike evans
2023,REG,12,18598,jakobi meyers,LV,4,Jakobi Meyers(LV),1,1,1.0,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.827,jakobi meyers,jakobi meyers_2023_12,2023,12,jakobi-meyers,Jakobi Meyers,WR,WR,LV,Kansas City Chiefs,5800,6600,20.1,17.1,jakobi meyers
2023,REG,12,20130,nico collins,HOU,5,Nico Collins(HOU),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.994,nico collins,nico collins_2023_12,2023,12,nico-collins,Nico Collins,WR,WR,HOU,Jacksonville Jaguars,6400,6900,26.4,19.9,nico collins
2023,REG,12,16439,josh reynolds,NYJ,6,Josh Reynolds(NYJ),2,2,1.0,0,7.5,0,0.667,0,0.0,0,1,7.5,7.5,0.026,josh reynolds,josh reynolds_2023_12,2023,12,josh-reynolds,Josh Reynolds,WR,WR,DET,Green Bay Packers,3500,5500,9.5,8.5,josh reynolds
2023,REG,12,19202,ceedee lamb,DAL,7,CeeDee Lamb(DAL),1,2,0.5,0,15.0,0,1.0,0,0.0,0,1,7.5,7.5,0.994,ceedee lamb,ceedee lamb_2023_12,2023,12,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,Washington Commanders,8700,9200,17.3,15.3,ceedee lamb
2023,REG,12,19222,devonta smith,PHI,8,DeVonta Smith(PHI),1,1,1.0,0,15.0,0,0.5,0,0.0,0,1,7.5,7.5,0.936,devonta smith,devonta smith_2023_12,2023,12,devonta-smith,DeVonta Smith,WR,WR,PHI,Buffalo Bills,7100,7400,26.6,20.1,devonta smith
2023,REG,13,23886,christian watson,GB,1,Christian Watson(GB),2,3,0.667,0,10.5,0,0.6,0,0.0,0,1,14.1,14.1,0.077,christian watson,christian watson_2023_13,2023,13,christian-watson,Christian Watson,WR,WR,GB,Kansas City Chiefs,4600,6000,27.6,24.1,christian watson
2023,REG,13,18219,dk metcalf,PIT,2,DK Metcalf(PIT),3,3,1.0,0,4.7,0,0.75,0,0.0,0,1,13.4,13.4,0.961,dk metcalf,dk metcalf_2023_13,2023,13,d-k-metcalf,DK Metcalf,WR,WR,SEA,Dallas Cowboys,6500,6800,40.4,34.4,dk metcalf
2023,REG,13,19202,ceedee lamb,DAL,3,CeeDee Lamb(DAL),2,6,0.333,0,14.5,0,0.75,0,0.0,0,1,8.9,8.9,0.994,ceedee lamb,ceedee lamb_2023_13,2023,13,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,Seattle Seahawks,8900,8800,35.6,26.6,ceedee lamb
2023,REG,13,18244,deebo samuel sr.,WAS,4,Deebo Samuel Sr.(WAS),0,0,0.0,26,0.0,1,0.0,2,1.0,0,1,8.6,8.6,0.839,deebo samuel sr,deebo samuel sr_2023_13,,,,,,,,,,,,,
2023,REG,13,23677,jameson williams,DET,5,Jameson Williams(DET),0,0,0.0,19,0.0,1,0.0,1,1.0,0,1,7.9,7.9,0.904,jameson williams,jameson williams_2023_13,2023,13,jameson-williams,Jameson Williams,WR,WR,DET,New Orleans Saints,3600,5200,10.0,9.5,jameson williams
2023,REG,13,16406,chris godwin,TB,6,Chris Godwin(TB),0,0,0.0,19,0.0,1,0.0,1,1.0,0,1,7.9,7.9,0.832,chris godwin,chris godwin_2023_13,2023,13,chris-godwin,Chris Godwin,WR,WR,TB,Carolina Panthers,6300,6300,7.9,7.9,chris godwin
2023,REG,13,19590,jauan jennings,SF,7,Jauan Jennings(SF),1,1,1.0,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.797,jauan jennings,jauan jennings_2023_13,2023,13,jauan-jennings,Jauan Jennings,WR,WR,SF,Philadelphia Eagles,3500,4800,13.4,11.9,jauan jennings
2023,REG,13,23106,parker washington,JAX,8,Parker Washington(JAC),1,1,1.0,0,14.0,0,0.25,0,0.0,0,1,7.4,7.4,0.026,parker washington,parker washington_2023_13,2023,13,parker-washington,Parker Washington,WR,WR,JAX,Cincinnati Bengals,3000,4100,18.1,15.1,parker washington
2023,REG,14,23020,jayden reed,GB,1,Jayden Reed(GB),1,2,0.5,15,8.0,1,0.25,2,1.0,0,1,8.3,8.3,0.789,jayden reed,jayden reed_2023_14,2023,14,jayden-reed,Jayden Reed,WR,WR,GB,New York Giants,4700,5900,20.5,16.5,jayden reed
2023,REG,14,17265,dj moore,CHI,2,DJ Moore(CHI),2,3,0.667,16,3.5,1,0.6,1,1.0,0,1,8.3,8.3,0.939,dj moore,dj moore_2023_14,2023,14,d-j-moore,DJ Moore,WR,WR,CHI,Detroit Lions,6500,7700,26.8,23.8,dj moore
2023,REG,14,23106,parker washington,JAX,3,Parker Washington(JAC),1,1,1.0,0,19.0,0,0.2,0,0.0,0,1,7.9,7.9,0.026,parker washington,parker washington_2023_14,2023,14,parker-washington,Parker Washington,WR,WR,JAX,Cleveland Browns,3000,4100,9.7,7.7,parker washington
2023,REG,14,16433,cooper kupp,SEA,4,Cooper Kupp(SEA),2,4,0.5,0,9.0,0,0.444,0,0.0,0,1,7.8,7.8,0.831,cooper kupp,cooper kupp_2023_14,2023,14,cooper-kupp,Cooper Kupp,WR,WR,LA,Baltimore Ravens,7400,7100,28.5,21.5,cooper kupp
2023,REG,14,9902,randall cobb,FA,5,Randall Cobb(FA),1,1,1.0,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.011,randall cobb,randall cobb_2023_14,2023,14,randall-cobb,Randall Cobb,WR,WR,NYJ,Houston Texans,3000,4500,8.5,8.0,randall cobb
2023,REG,14,18244,deebo samuel sr.,WAS,6,Deebo Samuel Sr.(WAS),1,1,1.0,1,13.0,1,1.0,1,1.0,0,1,7.4,7.4,0.839,deebo samuel sr,deebo samuel sr_2023_14,,,,,,,,,,,,,
2023,REG,14,19202,ceedee lamb,DAL,7,CeeDee Lamb(DAL),1,1,1.0,0,13.0,0,0.333,0,0.0,0,1,7.3,7.3,0.994,ceedee lamb,ceedee lamb_2023_14,2023,14,ceedee-lamb,CeeDee Lamb,WR,WR,DAL,Philadelphia Eagles,9000,9200,19.1,16.1,ceedee lamb
2023,REG,14,23113,rashee rice,KC,8,Rashee Rice(KC),2,3,0.667,0,5.0,0,0.75,0,0.0,0,1,7.0,7.0,0.931,rashee rice,rashee rice_2023_14,2023,14,rashee-rice,Rashee Rice,WR,WR,KC,Buffalo Bills,5400,6300,19.2,14.7,rashee rice
