season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %
2021,REG,17,19891,Kristian Wilkerson,BUF,2,Kristian Wilkerson(BUF),2,2,100.0%,0,13.0,0,40.0%,0,0.0%,0,1,14.6,14.6,1.0%
2021,REG,17,17289,Braxton Berrios,HOU,3,Braxton Berrios(HOU),3,3,100.0%,1,7.3,1,100.0%,1,100.0%,0,1,14.3,14.3,0.6%
2021,REG,17,18605,Antoine Wesley,FA,4,Antoine Wesley(FA),2,2,100.0%,0,10.0,0,40.0%,0,0%,0,1,14.0,14.0,0.0%
2021,REG,17,19788,Ja'Marr Chase,CIN,5,Ja'Marr Chase(CIN),2,2,100.0%,0,11.5,0,66.7%,0,0%,0,1,8.3,8.3,99.6%
2021,REG,17,17301,Allen Lazard,NYJ,6,Allen Lazard(NYJ),1,1,100.0%,0,20.0,0,14.3%,0,0%,0,1,8.0,8.0,2.5%
2021,REG,17,16433,Cooper Kupp,SEA,7,Cooper Kupp(SEA),1,1,100.0%,0,18.0,0,33.3%,0,0%,0,1,7.8,7.8,83.1%
2021,REG,17,18345,Hunter Renfrow,CAR,8,Hunter Renfrow(CAR),2,2,100.0%,0,8.0,0,100.0%,0,0%,0,1,7.6,7.6,1.9%
2021,REG,18,12119,Mike Evans,TB,1,Mike Evans(TB),2,2,100.0%,0,11.5,0,50.0%,0,0%,0,1,14.3,14.3,97.6%
2021,REG,18,18345,Hunter Renfrow,CAR,2,Hunter Renfrow(CAR),2,2,100.0%,0,7.0,0,40.0%,0,0%,0,1,13.4,13.4,1.9%
2021,REG,18,19590,Jauan Jennings,SF,3,Jauan Jennings(SF),2,2,100.0%,0,11.5,0,66.7%,0,0.0%,0,1,8.3,8.3,79.7%
2021,REG,18,17606,Russell Gage Jr.,SF,4,Russell Gage Jr.(SF),2,3,66.7%,0,9.5,0,60.0%,0,0%,0,1,7.9,7.9,0.0%
2021,REG,18,15688,Robbie Chosen,SF,5,Robbie Chosen(SF),1,1,100.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,0.0%
2021,REG,18,16377,Mike Williams,FA,6,Mike Williams(FA),2,2,100.0%,0,9.0,0,66.7%,0,0%,0,1,7.8,7.8,3.2%
2021,REG,18,18244,Deebo Samuel Sr.,WAS,7,Deebo Samuel Sr.(WAS),0,1,0.0%,16,0,1,33.3%,2,100.0%,0,1,7.6,7.6,83.9%
2021,REG,18,18218,A.J. Brown,PHI,8,A.J. Brown(PHI),1,1,100.0%,0,14.0,0,25.0%,0,0%,0,1,7.4,7.4,99.3%
2022,REG,1,15528,Michael Thomas,FA,1,Michael Thomas(FA),2,2,100.0%,0,6.0,0,100.0%,0,0%,0,1,13.2,13.2,0.7%
2022,REG,1,19788,Ja'Marr Chase,CIN,2,Ja'Marr Chase(CIN),2,6,33.3%,0,9.0,0,60.0%,0,0%,0,1,7.8,7.8,99.6%
2022,REG,1,17307,Equanimeous St. Brown,SF,3,Equanimeous St. Brown(SF),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,0.1%
2022,REG,1,19270,Devin Duvernay,CHI,4,Devin Duvernay(CHI),1,1,100.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,0.6%
2022,REG,1,19278,Michael Pittman Jr.,IND,5,Michael Pittman Jr.(IND),1,2,50.0%,0,15.0,0,33.3%,0,0%,0,1,7.5,7.5,65.5%
2022,REG,1,18587,Mecole Hardman Jr.,GB,6,Mecole Hardman Jr.(GB),2,3,66.7%,0,4.0,0,50.0%,0,0%,0,1,6.8,6.8,0.6%
2022,REG,1,23101,Jahan Dotson,PHI,7,Jahan Dotson(PHI),1,1,100.0%,0,7.0,0,50.0%,0,0%,0,1,6.7,6.7,3.1%
2022,REG,1,16604,Isaiah McKenzie,FA,8,Isaiah McKenzie(FA),1,1,100.0%,0,7.0,0,50.0%,0,0%,0,1,6.7,6.7,0.0%
2022,REG,2,13981,Stefon Diggs,NE,1,Stefon Diggs(NE),3,4,75.0%,0,9.0,0,80.0%,0,0%,0,1,14.7,14.7,84.6%
2022,REG,2,16433,Cooper Kupp,SEA,2,Cooper Kupp(SEA),3,4,75.0%,0,8.3,0,66.7%,0,0%,0,1,14.5,14.5,83.1%
2022,REG,2,19799,Amon-Ra St. Brown,DET,3,Amon-Ra St. Brown(DET),2,3,66.7%,0,12.0,0,50.0%,0,0%,0,1,14.4,14.4,99.6%
2022,REG,2,23072,Garrett Wilson,NYJ,4,Garrett Wilson(NYJ),3,5,60.0%,0,7.3,0,83.3%,0,0%,0,1,14.2,14.2,97.3%
2022,REG,2,17268,Christian Kirk,HOU,5,Christian Kirk(HOU),2,2,100.0%,0,7.5,0,100.0%,0,0%,0,1,13.5,13.5,30.0%
2022,REG,2,19790,Jaylen Waddle,MIA,6,Jaylen Waddle(MIA),2,4,50.0%,0,6.5,0,57.1%,0,0%,0,1,13.3,13.3,90.1%
2022,REG,2,17265,DJ Moore,CHI,7,DJ Moore(CHI),1,1,100.0%,0,16.0,0,33.3%,0,0%,0,1,7.6,7.6,93.9%
2022,REG,2,16439,Josh Reynolds,NYJ,8,Josh Reynolds(NYJ),2,2,100.0%,0,7.5,0,33.3%,0,0%,0,1,7.5,7.5,2.6%
2022,REG,3,16433,Cooper Kupp,SEA,1,Cooper Kupp(SEA),1,1,100.0%,20,10.0,1,20.0%,1,100.0%,0,1,9.0,9.0,83.1%
2022,REG,3,18219,DK Metcalf,PIT,2,DK Metcalf(PIT),1,5,20.0%,0,18.0,0,83.3%,0,0%,0,1,7.8,7.8,96.1%
2022,REG,3,11215,Marvin Jones Jr.,FA,3,Marvin Jones Jr.(FA),2,3,66.7%,0,8.5,0,37.5%,0,0.0%,0,1,7.7,7.7,0.0%
2022,REG,3,13429,Adam Thielen,CAR,4,Adam Thielen(CAR),2,2,100.0%,0,8.0,0,50.0%,0,0%,0,1,7.6,7.6,36.4%
2022,REG,3,16431,Zay Jones,ARI,5,Zay Jones(ARI),3,3,100.0%,0,5.3,0,37.5%,1,100.0%,0,1,7.6,7.6,1.0%
2022,REG,3,16377,Mike Williams,FA,6,Mike Williams(FA),1,2,50.0%,0,15.0,0,66.7%,0,0%,0,1,7.5,7.5,3.2%
2022,REG,3,23163,Drake London,ATL,7,Drake London(ATL),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,99.0%
2022,REG,3,16489,Mack Hollins,NE,8,Mack Hollins(NE),2,5,40.0%,0,7.0,0,41.7%,0,0%,0,1,7.4,7.4,1.7%
2022,REG,4,12119,Mike Evans,TB,1,Mike Evans(TB),2,3,66.7%,0,7.0,0,75.0%,0,0%,0,1,13.4,13.4,97.6%
2022,REG,4,16666,Jamal Agnew,ATL,2,Jamal Agnew(ATL),2,2,100.0%,0,6.0,0,66.7%,0,0%,0,1,13.2,13.2,0.0%
2022,REG,4,19201,Jerry Jeudy,CLE,3,Jerry Jeudy(CLE),2,2,100.0%,0,10.0,0,50.0%,0,0%,0,1,8.0,8.0,87.5%
2022,REG,4,12122,Brandin Cooks,NO,4,Brandin Cooks(NO),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,4.8%
2022,REG,4,23886,Christian Watson,GB,5,Christian Watson(GB),0,0,0%,15,0,1,0.0%,1,100.0%,0,1,7.5,7.5,7.7%
2022,REG,4,17253,Courtland Sutton,DEN,6,Courtland Sutton(DEN),2,2,100.0%,0,7.0,0,50.0%,0,0%,0,1,7.4,7.4,92.8%
2022,REG,4,23794,Romeo Doubs,GB,7,Romeo Doubs(GB),1,1,100.0%,0,13.0,0,100.0%,0,0.0%,0,1,7.3,7.3,17.8%
2022,REG,4,23101,Jahan Dotson,PHI,8,Jahan Dotson(PHI),1,1,100.0%,0,10.0,0,25.0%,0,0%,0,1,7.0,7.0,3.1%
2022,REG,5,18864,Olamide Zaccheaus,CHI,1,Olamide Zaccheaus(CHI),1,1,100.0%,0,19.0,0,100.0%,0,0.0%,0,1,7.9,7.9,1.1%
2022,REG,5,20111,Chris Olave,NO,2,Chris Olave(NO),1,1,100.0%,0,16.0,0,100.0%,0,0%,0,1,7.6,7.6,85.2%
2022,REG,5,17289,Braxton Berrios,HOU,3,Braxton Berrios(HOU),0,0,0%,15,0,1,0.0%,1,100.0%,0,1,7.5,7.5,0.6%
2022,REG,5,13981,Stefon Diggs,NE,4,Stefon Diggs(NE),1,3,33.3%,0,15.0,0,75.0%,0,0%,0,1,7.5,7.5,84.6%
2022,REG,5,13894,Amari Cooper,FA,5,Amari Cooper(FA),1,3,33.3%,0,11.0,0,75.0%,0,0%,0,1,7.1,7.1,9.1%
2022,REG,5,24214,Velus Jones Jr.,NO,6,Velus Jones Jr.(NO),1,1,100.0%,0,9.0,0,50.0%,0,0%,0,1,6.9,6.9,0.0%
2022,REG,5,17301,Allen Lazard,NYJ,7,Allen Lazard(NYJ),1,2,50.0%,0,4.0,0,33.3%,0,0%,0,1,6.4,6.4,2.5%
2022,REG,5,18244,Deebo Samuel Sr.,WAS,8,Deebo Samuel Sr.(WAS),1,3,33.3%,0,4.0,0,100.0%,0,0%,0,1,6.4,6.4,83.9%
2022,REG,6,19252,Brandon Aiyuk,SF,1,Brandon Aiyuk(SF),2,2,100.0%,0,13.0,0,66.7%,0,0%,0,1,14.6,14.6,55.0%
2022,REG,6,22913,Tyquan Thornton,KC,2,Tyquan Thornton(KC),1,2,50.0%,18,2.0,1,100.0%,2,100.0%,0,1,14.0,14.0,1.1%
2022,REG,6,19788,Ja'Marr Chase,CIN,3,Ja'Marr Chase(CIN),2,2,100.0%,0,11.5,0,66.7%,0,0%,0,1,8.3,8.3,99.6%
2022,REG,6,18218,A.J. Brown,PHI,4,A.J. Brown(PHI),2,2,100.0%,0,11.5,0,50.0%,0,0%,0,1,8.3,8.3,99.3%
2022,REG,6,17289,Braxton Berrios,HOU,5,Braxton Berrios(HOU),0,0,0%,20,0,1,0.0%,1,100.0%,0,1,8.0,8.0,0.6%
2022,REG,6,17261,Tre'Quan Smith,FA,6,Tre'Quan Smith(FA),1,1,100.0%,0,18.0,0,50.0%,0,0%,0,1,7.8,7.8,0.0%
2022,REG,6,13981,Stefon Diggs,NE,7,Stefon Diggs(NE),1,1,100.0%,0,17.0,0,33.3%,0,0%,0,1,7.7,7.7,84.6%
2022,REG,6,22843,Ben Skowronek,PIT,8,Ben Skowronek(PIT),0,0,0%,17,0,1,0.0%,1,50.0%,0,1,7.7,7.7,0.0%
2022,REG,7,18587,Mecole Hardman Jr.,GB,1,Mecole Hardman Jr.(GB),1,1,100.0%,3,8.0,1,25.0%,1,100.0%,0,1,13.1,13.1,0.6%
2022,REG,7,17265,DJ Moore,CHI,2,DJ Moore(CHI),1,1,100.0%,0,20.0,0,100.0%,0,0%,0,1,8.0,8.0,93.9%
2022,REG,7,11599,Marquise Goodwin,FA,3,Marquise Goodwin(FA),1,1,100.0%,0,20.0,0,25.0%,0,0%,0,1,8.0,8.0,0.0%
2022,REG,7,15654,Chris Moore,WAS,4,Chris Moore(WAS),1,2,50.0%,0,13.0,0,66.7%,0,0%,0,1,7.3,7.3,0.0%
2022,REG,7,16377,Mike Williams,FA,5,Mike Williams(FA),1,2,50.0%,0,13.0,0,50.0%,0,0%,0,1,7.3,7.3,3.2%
2022,REG,7,17530,Ray-Ray McCloud III,ATL,6,Ray-Ray McCloud III(ATL),1,1,100.0%,0,8.0,0,14.3%,0,0%,0,1,6.8,6.8,2.9%
2022,REG,7,22963,George Pickens,DAL,7,George Pickens(DAL),1,1,100.0%,0,7.0,0,100.0%,0,0%,0,1,6.7,6.7,91.6%
2022,REG,7,18585,Greg Dortch,ARI,8,Greg Dortch(ARI),1,1,100.0%,0,5.0,0,33.3%,0,0%,0,1,6.5,6.5,2.3%
2022,REG,8,19270,Devin Duvernay,CHI,1,Devin Duvernay(CHI),1,1,100.0%,15,7.0,1,25.0%,1,100.0%,0,1,8.2,8.2,0.6%
2022,REG,8,9867,Julio Jones,FA,2,Julio Jones(FA),2,3,66.7%,0,10.5,0,37.5%,0,0%,0,1,8.1,8.1,0.6%
2022,REG,8,23794,Romeo Doubs,GB,3,Romeo Doubs(GB),1,1,100.0%,0,19.0,0,100.0%,0,0%,0,1,7.9,7.9,17.8%
2022,REG,8,18222,N'Keal Harry,FA,4,N'Keal Harry(FA),1,1,100.0%,0,17.0,0,25.0%,0,0%,0,1,7.7,7.7,0.0%
2022,REG,8,16433,Cooper Kupp,SEA,5,Cooper Kupp(SEA),1,2,50.0%,0,16.0,0,50.0%,0,0%,0,1,7.6,7.6,83.1%
2022,REG,8,18598,Jakobi Meyers,LV,6,Jakobi Meyers(LV),2,3,66.7%,0,7.0,0,100.0%,0,0%,0,1,7.4,7.4,82.7%
2022,REG,8,15547,Tyler Boyd,FA,7,Tyler Boyd(FA),1,1,100.0%,0,13.0,0,100.0%,0,0%,0,1,7.3,7.3,0.7%
2022,REG,8,19201,Jerry Jeudy,CLE,8,Jerry Jeudy(CLE),1,1,100.0%,0,6.0,0,100.0%,0,0.0%,0,1,6.6,6.6,87.5%
2022,REG,9,18587,Mecole Hardman Jr.,GB,1,Mecole Hardman Jr.(GB),3,4,75.0%,0,10.3,0,66.7%,0,0%,0,1,9.1,9.1,0.6%
2022,REG,9,17301,Allen Lazard,NYJ,2,Allen Lazard(NYJ),1,4,25.0%,0,20.0,0,44.4%,0,0%,0,1,8.0,8.0,2.5%
2022,REG,9,19790,Jaylen Waddle,MIA,3,Jaylen Waddle(MIA),1,1,100.0%,0,18.0,0,33.3%,0,0%,0,1,7.8,7.8,90.1%
2022,REG,9,19810,Darnell Mooney,ATL,4,Darnell Mooney(ATL),1,2,50.0%,2,16.0,0,100.0%,1,100.0%,0,1,7.8,7.8,57.9%
2022,REG,9,18218,A.J. Brown,PHI,5,A.J. Brown(PHI),1,2,50.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,99.3%
2022,REG,9,15654,Chris Moore,WAS,6,Chris Moore(WAS),1,1,100.0%,0,13.0,0,100.0%,0,0%,0,1,7.3,7.3,0.0%
2022,REG,9,18219,DK Metcalf,PIT,7,DK Metcalf(PIT),2,3,66.7%,0,5.5,0,75.0%,0,0%,0,1,7.1,7.1,96.1%
2022,REG,9,17268,Christian Kirk,HOU,8,Christian Kirk(HOU),2,2,100.0%,0,5.5,0,100.0%,0,0%,0,1,7.1,7.1,30.0%
2022,REG,10,17268,Christian Kirk,HOU,1,Christian Kirk(HOU),3,3,100.0%,0,9.7,0,60.0%,0,0%,0,1,14.9,14.9,30.0%
2022,REG,10,11599,Marquise Goodwin,FA,2,Marquise Goodwin(FA),1,1,100.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,0.0%
2022,REG,10,17528,Marquez Valdes-Scantling,SEA,3,Marquez Valdes-Scantling(SEA),1,1,100.0%,0,18.0,0,50.0%,0,0%,0,1,7.8,7.8,3.5%
2022,REG,10,17888,Trent Sherfield Sr.,DEN,4,Trent Sherfield Sr.(DEN),1,1,100.0%,0,14.0,0,33.3%,0,0%,0,1,7.4,7.4,0.1%
2022,REG,10,20130,Nico Collins,HOU,5,Nico Collins(HOU),1,3,33.3%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,99.4%
2022,REG,10,19398,Gabe Davis,FA,6,Gabe Davis(FA),1,3,33.3%,0,11.0,0,42.9%,0,0%,0,1,7.1,7.1,3.3%
2022,REG,10,19222,DeVonta Smith,PHI,7,DeVonta Smith(PHI),1,1,100.0%,0,11.0,0,100.0%,0,0%,0,1,7.1,7.1,93.6%
2022,REG,10,19747,Nick Westbrook-Ikhine,MIA,8,Nick Westbrook-Ikhine(MIA),1,1,100.0%,0,9.0,0,33.3%,0,0%,0,1,6.9,6.9,3.0%
2022,REG,11,23886,Christian Watson,GB,1,Christian Watson(GB),2,3,66.7%,3,11.0,0,75.0%,1,100.0%,0,1,14.5,14.5,7.7%
2022,REG,11,19252,Brandon Aiyuk,SF,2,Brandon Aiyuk(SF),2,2,100.0%,0,10.0,0,66.7%,0,0.0%,0,1,14.0,14.0,55.0%
2022,REG,11,13894,Amari Cooper,FA,3,Amari Cooper(FA),2,2,100.0%,0,9.5,0,66.7%,0,0%,0,1,7.9,7.9,9.1%
2022,REG,11,19810,Darnell Mooney,ATL,4,Darnell Mooney(ATL),1,1,100.0%,0,16.0,0,33.3%,0,0%,0,1,7.6,7.6,57.9%
2022,REG,11,12128,Jarvis Landry,FA,5,Jarvis Landry(FA),2,3,66.7%,0,7.5,0,60.0%,0,0%,0,1,7.5,7.5,7.1%
2022,REG,11,16434,Curtis Samuel,BUF,6,Curtis Samuel(BUF),0,0,0%,10,0,1,0%,1,100.0%,0,1,7.0,7.0,2.9%
2022,REG,11,17303,Richie James Jr.,FA,7,Richie James Jr.(FA),1,1,100.0%,0,9.0,0,100.0%,0,0%,0,1,6.9,6.9,0.0%
2022,REG,11,22845,Joshua Palmer,BUF,8,Joshua Palmer(BUF),1,1,100.0%,0,6.0,0,50.0%,0,0%,0,1,6.6,6.6,17.7%
2022,REG,12,13429,Adam Thielen,CAR,1,Adam Thielen(CAR),2,3,66.7%,0,11.0,0,75.0%,0,0%,0,1,8.2,8.2,36.4%
2022,REG,12,16604,Isaiah McKenzie,FA,2,Isaiah McKenzie(FA),1,3,33.3%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,0.0%
2022,REG,12,16666,Jamal Agnew,ATL,3,Jamal Agnew(ATL),3,3,100.0%,0,4.7,0,50.0%,0,0%,0,1,7.4,7.4,0.0%
2022,REG,12,19483,Van Jefferson,TEN,4,Van Jefferson(TEN),2,2,100.0%,0,6.5,0,66.7%,0,0%,0,1,7.3,7.3,1.1%
2022,REG,12,9902,Randall Cobb,FA,5,Randall Cobb(FA),1,2,50.0%,0,11.0,0,100.0%,0,0%,0,1,7.1,7.1,1.1%
2022,REG,12,16406,Chris Godwin,TB,6,Chris Godwin(TB),1,1,100.0%,0,10.0,0,33.3%,0,0%,0,1,7.0,7.0,83.2%
2022,REG,12,11215,Marvin Jones Jr.,FA,7,Marvin Jones Jr.(FA),1,1,100.0%,0,10.0,0,16.7%,0,0%,0,1,7.0,7.0,0.0%
2022,REG,12,23072,Garrett Wilson,NYJ,8,Garrett Wilson(NYJ),1,2,50.0%,0,8.0,0,100.0%,0,0%,0,1,6.8,6.8,97.3%
2022,REG,13,19799,Amon-Ra St. Brown,DET,1,Amon-Ra St. Brown(DET),3,4,75.0%,0,8.7,0,100.0%,0,0%,0,1,14.6,14.6,99.6%
2022,REG,13,17259,Michael Gallup,WAS,2,Michael Gallup(WAS),4,4,100.0%,0,5.8,0,57.1%,0,0%,0,1,14.3,14.3,0.6%
2022,REG,13,19202,CeeDee Lamb,DAL,3,CeeDee Lamb(DAL),3,3,100.0%,0,14.3,0,42.9%,0,0%,0,1,10.3,10.3,99.4%
2022,REG,13,19236,Justin Jefferson,MIN,4,Justin Jefferson(MIN),2,2,100.0%,0,10.0,0,66.7%,0,0%,0,1,8.0,8.0,99.5%
2022,REG,13,18466,Terry McLaurin,WAS,5,Terry McLaurin(WAS),1,1,100.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,96.8%
2022,REG,13,13981,Stefon Diggs,NE,6,Stefon Diggs(NE),2,2,100.0%,0,8.5,0,40.0%,0,0%,0,1,7.7,7.7,84.6%
2022,REG,13,23791,Alec Pierce,IND,7,Alec Pierce(IND),1,1,100.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,12.5%
2022,REG,13,23886,Christian Watson,GB,8,Christian Watson(GB),1,1,100.0%,0,14.0,0,50.0%,0,0%,0,1,7.4,7.4,7.7%
2022,REG,14,19201,Jerry Jeudy,CLE,1,Jerry Jeudy(CLE),3,3,100.0%,0,10.0,0,50.0%,0,0%,0,1,21.0,21.0,87.5%
2022,REG,14,18244,Deebo Samuel Sr.,WAS,2,Deebo Samuel Sr.(WAS),1,1,100.0%,13,9.0,1,100.0%,1,100.0%,0,1,8.2,8.2,83.9%
2022,REG,14,16431,Zay Jones,ARI,3,Zay Jones(ARI),1,1,100.0%,0,20.0,0,33.3%,0,0.0%,0,1,8.0,8.0,1.0%
2022,REG,14,19708,K.J. Osborn,WAS,4,K.J. Osborn(WAS),2,2,100.0%,0,9.5,0,40.0%,0,0%,0,1,7.9,7.9,1.4%
2022,REG,14,17303,Richie James Jr.,FA,5,Richie James Jr.(FA),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,0.0%
2022,REG,14,19788,Ja'Marr Chase,CIN,6,Ja'Marr Chase(CIN),1,3,33.3%,0,15.0,0,75.0%,0,0%,0,1,7.5,7.5,99.6%
2022,REG,14,20127,Shi Smith,FA,7,Shi Smith(FA),1,1,100.0%,0,13.0,0,20.0%,0,0.0%,0,1,7.3,7.3,0.0%
2022,REG,14,18219,DK Metcalf,PIT,8,DK Metcalf(PIT),1,2,50.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,96.1%
2022,REG,15,17606,Russell Gage Jr.,SF,1,Russell Gage Jr.(SF),3,5,60.0%,0,6.7,0,71.4%,0,0%,0,1,14.0,14.0,0.0%
2022,REG,15,16443,Noah Brown,WAS,2,Noah Brown(WAS),3,3,100.0%,0,6.0,0,75.0%,0,0%,0,1,13.8,13.8,2.1%
2022,REG,15,16431,Zay Jones,ARI,3,Zay Jones(ARI),2,3,66.7%,0,4.0,0,50.0%,0,0%,0,1,12.8,12.8,1.0%
2022,REG,15,19788,Ja'Marr Chase,CIN,4,Ja'Marr Chase(CIN),3,4,75.0%,0,7.7,0,57.1%,0,0%,0,1,8.3,8.3,99.6%
2022,REG,15,15802,Tyreek Hill,MIA,5,Tyreek Hill(MIA),1,2,50.0%,0,20.0,0,66.7%,0,0%,0,1,8.0,8.0,98.3%
2022,REG,15,23101,Jahan Dotson,PHI,6,Jahan Dotson(PHI),1,2,50.0%,0,19.0,0,50.0%,0,0.0%,0,1,7.9,7.9,3.1%
2022,REG,15,16406,Chris Godwin,TB,7,Chris Godwin(TB),2,2,100.0%,0,8.0,0,28.6%,0,0%,0,1,7.6,7.6,83.2%
2022,REG,15,11215,Marvin Jones Jr.,FA,8,Marvin Jones Jr.(FA),1,1,100.0%,0,10.0,0,16.7%,0,0%,0,1,7.0,7.0,0.0%
2022,REG,16,19222,DeVonta Smith,PHI,1,DeVonta Smith(PHI),2,3,66.7%,0,11.5,0,75.0%,0,0%,0,1,14.3,14.3,93.6%
2022,REG,16,19211,Tee Higgins,CIN,2,Tee Higgins(CIN),2,3,66.7%,0,12.5,0,37.5%,0,0%,0,1,8.5,8.5,98.3%
2022,REG,16,16434,Curtis Samuel,BUF,3,Curtis Samuel(BUF),1,1,100.0%,0,20.0,0,25.0%,0,0%,0,1,8.0,8.0,2.9%
2022,REG,16,19398,Gabe Davis,FA,4,Gabe Davis(FA),1,3,33.3%,0,19.0,0,100.0%,0,0%,0,1,7.9,7.9,3.3%
2022,REG,16,19236,Justin Jefferson,MIN,5,Justin Jefferson(MIN),2,2,100.0%,0,8.5,0,66.7%,0,0%,0,1,7.7,7.7,99.5%
2022,REG,16,18345,Hunter Renfrow,CAR,6,Hunter Renfrow(CAR),1,1,100.0%,0,14.0,0,33.3%,0,0%,0,1,7.4,7.4,1.9%
2022,REG,16,22963,George Pickens,DAL,7,George Pickens(DAL),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,91.6%
2022,REG,16,17259,Michael Gallup,WAS,8,Michael Gallup(WAS),1,2,50.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,0.6%
2022,REG,17,20127,Shi Smith,FA,1,Shi Smith(FA),1,1,100.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,0.0%
2022,REG,17,17303,Richie James Jr.,FA,2,Richie James Jr.(FA),2,2,100.0%,0,8.5,0,66.7%,0,0%,0,1,7.7,7.7,0.0%
2022,REG,17,11610,Robert Woods,PIT,3,Robert Woods(PIT),2,3,66.7%,0,8.0,0,75.0%,0,0%,0,1,7.6,7.6,0.8%
2022,REG,17,19278,Michael Pittman Jr.,IND,4,Michael Pittman Jr.(IND),3,3,100.0%,0,5.3,0,100.0%,0,0%,0,1,7.6,7.6,65.5%
2022,REG,17,15547,Tyler Boyd,FA,5,Tyler Boyd(FA),1,1,100.0%,0,14.0,0,100.0%,0,0%,0,1,7.4,7.4,0.7%
2022,REG,17,19298,Donovan Peoples-Jones,NO,6,Donovan Peoples-Jones(NO),1,2,50.0%,0,13.0,0,100.0%,0,0%,0,1,7.3,7.3,0.0%
2022,REG,17,19708,K.J. Osborn,WAS,7,K.J. Osborn(WAS),1,1,100.0%,0,9.0,0,33.3%,0,0%,0,1,6.9,6.9,1.4%
2022,REG,17,19252,Brandon Aiyuk,SF,8,Brandon Aiyuk(SF),2,3,66.7%,0,4.0,0,100.0%,0,0%,0,1,6.8,6.8,55.0%
2022,REG,18,11616,Keenan Allen,LAC,1,Keenan Allen(LAC),3,3,100.0%,0,7.0,0,42.9%,0,0%,0,1,14.1,14.1,43.2%
2022,REG,18,20119,Kadarius Toney,FA,2,Kadarius Toney(FA),1,1,100.0%,25,8.0,1,50.0%,2,100.0%,0,1,9.3,9.3,0.6%
2022,REG,18,18466,Terry McLaurin,WAS,3,Terry McLaurin(WAS),2,3,66.7%,0,11.0,0,75.0%,0,0%,0,1,8.2,8.2,96.8%
2022,REG,18,17253,Courtland Sutton,DEN,4,Courtland Sutton(DEN),1,2,50.0%,0,20.0,0,100.0%,0,0%,0,1,8.0,8.0,92.8%
2022,REG,18,19202,CeeDee Lamb,DAL,5,CeeDee Lamb(DAL),1,1,100.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,99.4%
2022,REG,18,13897,DeVante Parker,FA,6,DeVante Parker(FA),2,2,100.0%,0,6.5,0,50.0%,0,0%,0,1,7.3,7.3,0.0%
2022,REG,18,17301,Allen Lazard,NYJ,7,Allen Lazard(NYJ),1,1,100.0%,0,13.0,0,100.0%,0,0%,0,1,7.3,7.3,2.5%
2022,REG,18,12122,Brandin Cooks,NO,8,Brandin Cooks(NO),1,1,100.0%,0,11.0,0,50.0%,0,0%,0,1,7.1,7.1,4.8%
2023,REG,1,17066,Kendrick Bourne,NE,1,Kendrick Bourne(NE),2,2,100.0%,0,15.0,0,40.0%,0,0%,0,1,15.0,15.0,1.4%
2023,REG,1,19252,Brandon Aiyuk,SF,2,Brandon Aiyuk(SF),2,2,100.0%,0,13.5,0,100.0%,0,0%,0,1,14.7,14.7,55.0%
2023,REG,1,23794,Romeo Doubs,GB,3,Romeo Doubs(GB),2,2,100.0%,0,6.0,0,66.7%,0,0%,0,1,13.2,13.2,17.8%
2023,REG,1,18598,Jakobi Meyers,LV,4,Jakobi Meyers(LV),2,3,66.7%,0,4.5,0,75.0%,0,0%,0,1,12.9,12.9,82.7%
2023,REG,1,16431,Zay Jones,ARI,5,Zay Jones(ARI),2,2,100.0%,0,11.0,0,50.0%,0,0.0%,0,1,8.2,8.2,1.0%
2023,REG,1,19810,Darnell Mooney,ATL,6,Darnell Mooney(ATL),1,1,100.0%,0,20.0,0,100.0%,0,0%,0,1,8.0,8.0,57.9%
2023,REG,1,17253,Courtland Sutton,DEN,7,Courtland Sutton(DEN),2,2,100.0%,0,10.0,0,50.0%,0,0%,0,1,8.0,8.0,92.8%
2023,REG,1,24687,Rashid Shaheed,NO,8,Rashid Shaheed(NO),1,2,50.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,60.3%
